dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)
93.000	94.000	93.000	116.896	174.581	111.352	109.143	110.950	2.639	-0.081	-0.321	-0.094	94.000	93.000	109.536	174.581	108.342	107.571	110.938	5.366	0.314	0.062	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	93.000	110.704	174.581	107.987	107.440	110.500	5.991	-0.371	-0.191	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94.000	95.000	94.000	116.919	172.862	110.859	108.885	114.190	2.663	0.024	0.238	0.043	95.000	94.000	111.607	172.862	107.316	105.000	107.810	5.588	0.222	-0.000	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	94.000	117.400	172.862	107.868	107.621	113.417	7.242	1.251	-0.130	-1.306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
95.000	96.000	95.000	115.065	173.440	110.833	109.067	115.077	2.222	-0.441	-0.643	-0.138	96.000	95.000	113.485	173.440	106.303	105.259	109.778	5.347	-0.241	0.062	0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	95.000	116.571	173.440	108.718	106.600	111.400	7.150	-0.092	0.077	0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
96.000	97.000	96.000	116.341	172.082	112.082	109.739	113.692	2.601	0.379	0.313	-0.031	97.000	96.000	117.111	172.082	107.567	106.300	115.333	6.162	0.815	-0.000	-0.679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	96.000	112.733	172.082	107.761	106.172	112.250	6.863	-0.287	0.125	0.463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
97.000	98.000	97.000	113.467	172.457	110.891	109.857	114.692	1.774	-0.827	-0.218	0.691	98.000	97.000	113.455	172.457	107.367	109.280	168.000	6.032	-0.130	-0.062	-0.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	97.000	110.519	172.457	107.224	106.154	111.333	6.492	-0.371	0.124	0.392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98.000	99.000	98.000	117.711	172.925	111.683	110.909	114.235	2.214	0.441	-0.186	-0.738	99.000	98.000	117.692	172.925	108.743	108.071	113.000	6.873	0.842	0.062	-0.660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	98.000	111.667	172.925	107.611	107.846	110.846	7.326	0.834	0.065	-0.458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
99.000	100.000	99.000	115.000	171.992	112.162	109.840	122.222	1.671	-0.544	-0.422	-0.000	100.000	99.000	113.282	171.992	107.481	103.833	109.900	6.384	-0.490	-0.124	0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	99.000	111.513	171.992	107.189	105.966	110.385	7.031	-0.295	-0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100.000	101.000	100.000	116.659	172.743	111.594	110.815	115.222	1.587	-0.084	-0.046	1.292E-15	101.000	100.000	112.262	172.743	107.134	105.172	109.000	6.384	0.000	0.187	0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	100.000	109.333	172.743	107.082	105.484	109.438	6.874	-0.157	0.325	0.327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101.000	102.000	101.000	114.907	172.954	110.278	106.500	111.909	2.206	0.620	0.531	-0.000	102.000	101.000	110.935	172.954	107.884	107.043	114.500	5.772	-0.612	-0.102	0.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	101.000	113.852	172.954	107.679	104.519	107.300	6.469	-0.404	-0.325	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
102.000	103.000	102.000	113.911	171.497	110.353	108.613	110.194	1.992	-0.214	-0.183	0.051	103.000	102.000	110.630	171.497	107.080	106.714	110.600	5.688	-0.084	0.248	0.287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	102.000	115.741	171.497	106.432	105.536	109.263	5.230	-1.240	-1.103	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
103.000	104.000	103.000	116.375	171.663	111.534	110.583	113.333	1.770	-0.222	1.289E-15	0.092	104.000	103.000	111.074	171.663	107.108	106.080	108.750	5.615	-0.073	0.082	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	103.000	112.667	171.663	108.164	106.682	112.182	6.183	0.953	1.104	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104.000	105.000	104.000	127.906	173.487	113.425	109.700	114.333	3.489	1.718	0.261	-0.751	105.000	104.000	109.107	173.487	107.124	106.088	113.727	5.420	-0.195	-0.062	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	104.000	109.259	173.487	107.353	106.320	108.812	5.983	-0.200	-0.132	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
105.000	106.000	105.000	114.174	169.570	108.972	106.000	110.714	2.425	-1.064	0.367	0.636	106.000	105.000	111.963	169.570	107.399	108.000	119.857	4.976	-0.444	-0.082	0.329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	105.000	109.333	169.570	108.110	106.571	109.750	5.298	-0.685	-0.970	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106.000	107.000	106.000	114.860	169.878	109.517	109.292	114.571	1.625	-0.800	-0.822	-0.000	107.000	106.000	108.556	169.878	107.679	106.107	108.958	4.800	-0.176	-0.000	0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	106.000	115.028	169.878	107.859	105.385	111.111	6.993	1.695	0.971	-0.461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
107.000	108.000	107.000	113.550	171.995	109.883	110.640	115.692	2.899	1.274	1.195	0.002	108.000	107.000	111.156	171.995	107.161	105.889	110.643	5.320	0.520	-0.080	-0.376	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	107.000	116.667	171.995	107.240	106.259	111.667	6.833	-0.160	-0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108.000	109.000	108.000	113.500	171.261	108.995	107.238	112.000	2.509	-0.390	-0.414	-0.092	109.000	108.000	116.487	171.261	107.957	107.731	111.053	5.136	-0.184	-0.063	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	108.000	112.679	171.261	107.454	108.290	114.214	6.821	-0.011	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109.000	110.000	109.000	124.767	172.559	111.987	110.115	115.100	2.623	0.114	-0.850	-0.737	110.000	109.000	114.972	172.559	107.733	106.241	116.750	5.274	0.138	0.143	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	109.000	115.037	172.559	107.190	104.867	108.167	6.787	-0.035	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.000	111.000	110.000	118.074	172.247	110.945	106.208	112.000	3.516	0.892	0.860	0.106	111.000	110.000	113.359	172.247	107.335	107.897	112.375	5.385	0.111	-0.125	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	110.000	112.067	172.247	107.506	106.966	110.529	7.001	0.214	0.065	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111.000	112.000	111.000	124.000	173.127	110.410	106.690	111.316	3.221	-0.295	-0.386	-0.315	112.000	111.000	114.905	173.127	107.064	105.423	111.182	5.553	0.168	-0.000	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	111.000	114.000	173.127	107.381	105.071	108.500	6.844	-0.157	-0.000	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112.000	113.000	112.000	124.516	173.372	110.505	106.885	115.800	3.535	0.314	0.234	0.145	113.000	112.000	111.433	173.372	106.935	105.900	110.067	5.431	-0.122	0.125	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	112.000	111.704	173.372	107.399	105.214	111.778	6.909	0.065	0.069	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113.000	114.000	113.000	123.448	172.865	109.525	106.667	110.824	5.847	2.313	2.139	0.038	114.000	113.000	112.214	172.865	106.865	106.370	110.455	5.718	0.287	-0.125	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	113.000	112.036	172.865	107.041	105.333	109.765	7.326	0.417	0.190	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.000	115.000	114.000	125.933	171.724	109.983	106.154	112.231	5.774	-0.073	-0.091	-0.053	115.000	114.000	109.179	171.724	107.639	105.433	110.176	5.504	-0.214	0.125	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	114.000	113.444	171.724	107.259	105.071	113.300	7.039	-0.287	-0.062	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.000	116.000	115.000	130.645	175.343	110.056	104.931	112.600	5.671	-0.103	-0.053	-0.091	116.000	115.000	111.300	175.343	106.710	106.040	112.500	5.718	0.214	-0.124	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	115.000	115.036	175.343	107.581	106.125	109.062	7.421	0.382	-0.067	-0.455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116.000	117.000	116.000	125.857	175.618	110.453	106.167	109.192	5.484	-0.187	-0.143	0.143	117.000	116.000	114.897	175.618	107.325	104.920	108.368	6.273	0.555	-0.080	-0.536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	116.000	112.926	175.618	107.236	105.857	109.667	4.767	-2.654	-2.329	0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117.000	118.000	117.000	126.094	175.466	110.150	107.517	111.294	5.698	0.214	0.106	-0.181	118.000	117.000	113.949	175.466	107.401	105.966	108.111	6.319	0.046	0.081	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	117.000	113.889	175.466	107.716	106.607	111.231	5.788	1.021	1.038	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118.000	119.000	118.000	125.586	175.662	110.092	107.321	120.000	5.709	0.011	0.053	-0.000	119.000	118.000	114.538	175.662	107.845	106.783	114.125	6.651	0.333	-0.000	-0.349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	118.000	112.333	175.662	107.396	107.214	110.889	7.158	1.370	0.973	-0.263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119.000	120.000	119.000	113.786	175.888	111.514	110.870	119.000	2.176	-3.533	-2.344	0.369	120.000	119.000	115.089	175.888	107.856	106.160	109.174	7.244	0.593	-0.062	-0.535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	119.000	115.250	175.888	108.974	107.000	110.000	7.536	0.379	0.128	-0.192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120.000	121.000	120.000	117.000	170.298	108.646	105.481	111.091	4.837	2.661	2.342	-0.092	121.000	120.000	114.182	170.298	106.799	104.273	108.727	6.716	-0.528	-0.019	0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	120.000	112.143	170.298	106.892	105.600	108.562	6.630	-0.907	-0.130	0.714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
