 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)
91	70.000	19.110	15.470	12.025	10.270	7.861	8.788	8.709	68.458	-0.860	0.196	1.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	25.480	23.075	26.455	26.000	2.261	3.083	3.083	6.971	0.062	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	21.255	26.455	11.830	36.855	6.546	14.035	13.832	90.542	0.679	0.324	-0.328	80.000	27.170	17.875	31.330	13.715	3.590	5.883	5.875	21.091	-0.099	-0.046	0.046	84.000	14.235	20.800	8.255	20.280	10.569	6.003	5.913	62.496	0.653	0.518	-0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
92	71.000	19.435	15.795	11.830	10.205	7.400	9.438	9.339	69.108	0.630	0.196	-0.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	25.480	23.075	26.390	26.000	2.221	3.063	3.058	6.794	-0.025	-0.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	21.385	26.195	12.610	36.855	6.167	13.807	13.706	84.521	-0.126	-0.496	-0.283	81.000	27.105	18.005	31.395	13.715	3.271	6.067	6.052	19.798	0.177	0.046	-0.138	85.000	14.495	20.865	7.865	20.150	10.446	6.668	6.534	68.255	0.621	0.402	-0.265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93	72.000	19.240	15.665	11.570	10.140	7.446	9.453	9.311	69.332	-0.028	0.249	0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	25.545	23.010	26.455	26.065	2.298	3.188	3.116	7.161	0.058	0.081	-0.044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	21.320	26.325	12.675	36.725	6.176	13.524	13.343	82.404	-0.363	-0.142	0.142	82.000	27.105	17.940	31.525	13.715	3.238	6.114	6.089	19.718	0.037	0.094	0.045	86.000	14.430	20.800	7.670	20.150	10.429	6.791	6.692	69.797	0.158	0.194	0.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94	73.000	19.890	16.120	11.505	10.140	6.634	10.299	10.015	66.447	0.705	0.053	-0.793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	25.480	23.010	26.455	26.130	2.254	3.269	3.144	7.085	0.028	0.062	-0.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	21.450	26.130	12.415	36.790	5.733	13.974	13.712	78.606	0.370	0.218	-0.233	83.000	27.105	17.875	31.460	13.715	3.180	6.023	6.015	19.127	-0.074	-0.047	0.045	87.000	14.885	20.800	7.475	20.215	10.212	7.433	7.382	75.391	0.690	0.189	-0.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
95	74.000	19.695	16.055	11.440	10.010	6.677	10.232	9.995	66.742	-0.020	0.129	0.196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	25.480	23.010	26.520	26.195	2.380	3.350	3.206	7.630	0.062	0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	21.450	26.130	12.090	37.115	5.728	14.432	14.079	80.638	0.366	0.458	NaN	84.000	26.910	18.005	31.525	14.300	2.856	5.918	5.912	16.883	-0.103	-0.316	-0.233	88.000	14.820	20.735	7.150	20.150	10.245	7.692	7.588	77.740	0.205	0.329	0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
96	75.000	19.955	16.185	11.180	9.880	6.359	10.805	10.509	66.831	0.514	0.287	-0.287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	25.545	23.205	26.520	26.260	2.632	3.207	3.095	8.146	-0.111	0.062	0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	21.515	25.805	12.545	36.660	5.468	14.082	13.815	75.535	-0.264	-0.641	-0.292	85.000	26.910	18.070	31.200	14.495	2.715	5.584	5.580	15.151	-0.332	-0.375	-0.042	89.000	14.885	20.800	6.955	20.150	10.251	7.957	7.832	80.292	0.245	0.194	-0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
97	76.000	18.850	15.535	11.050	9.815	7.446	9.673	9.578	71.318	-0.932	0.143	1.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	25.545	23.075	26.585	26.390	2.709	3.474	3.387	9.177	0.293	0.143	-0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	21.580	25.870	12.805	36.530	5.756	13.807	13.474	77.554	-0.340	-0.266	0.009	86.000	26.910	17.940	30.940	14.625	2.942	5.218	5.194	15.278	-0.386	-0.283	0.083	90.000	15.340	20.800	6.890	20.215	9.987	8.470	8.362	83.503	0.529	0.060	-0.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98	77.000	18.590	15.340	10.920	9.945	7.687	9.377	9.312	71.576	-0.266	0.032	0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	25.545	23.140	26.585	26.325	2.937	3.350	3.327	9.772	-0.060	-0.062	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	21.710	25.610	12.870	36.790	5.756	14.253	13.968	80.393	0.493	0.164	-0.285	87.000	26.910	17.940	30.745	14.690	3.068	5.027	4.891	15.007	-0.302	-0.191	NaN	91.000	15.405	20.800	6.955	20.150	9.976	8.475	8.373	83.528	0.012	-0.060	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
99	78.000	18.850	15.600	10.920	9.945	7.411	9.740	9.681	71.749	0.369	NaN	-0.363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	25.545	23.010	26.520	26.455	2.733	3.580	3.531	9.650	0.204	0.107	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	21.775	25.480	11.895	37.375	5.582	15.463	15.128	84.449	1.160	1.073	-0.142	88.000	26.910	17.875	30.550	14.690	2.712	4.837	4.820	13.072	-0.071	-0.147	0.043	92.000	14.430	20.995	7.020	20.150	10.452	7.458	7.289	76.185	-1.084	-0.065	0.947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100	79.000	20.020	16.315	10.790	9.815	6.343	11.289	11.123	70.549	1.442	0.181	-1.368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	25.545	23.140	26.585	26.520	2.561	3.536	3.511	8.991	-0.020	0.081	0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	21.840	25.220	12.025	37.440	5.161	15.674	15.533	80.169	0.405	-0.031	-0.243	89.000	27.170	17.615	30.550	14.885	3.035	4.345	4.305	13.064	-0.515	-0.123	0.366	93.000	11.050	20.670	7.085	20.150	12.034	3.999	3.943	47.443	-3.347	-0.064	3.394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101	80.000	18.785	15.535	10.660	9.945	7.432	9.862	9.822	73.000	-1.300	0.033	1.460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	25.545	23.140	26.585	26.520	3.043	3.536	3.532	10.748	0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	21.905	25.025	12.480	37.505	5.411	15.639	15.474	83.723	-0.059	-0.222	-0.195	90.000	27.170	17.680	30.485	14.885	2.905	4.336	4.278	12.426	-0.027	-0.050	-0.042	94.000	10.725	20.605	7.280	20.215	12.285	3.467	3.443	42.296	-0.500	-0.201	0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
102	81.000	18.655	15.340	10.530	9.880	7.674	9.789	9.753	74.850	-0.069	0.144	0.217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	25.545	23.075	26.520	26.520	3.063	3.580	3.579	10.964	0.047	-0.018	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	21.905	24.960	12.480	37.375	5.531	15.587	15.449	85.446	-0.024	-0.104	-0.052	91.000	27.235	17.680	30.355	15.080	3.005	4.061	3.982	11.965	-0.296	-0.225	0.050	95.000	10.725	20.605	7.410	20.020	12.291	3.366	3.295	40.497	-0.148	-0.094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
103	82.000	18.655	15.340	10.335	9.750	7.502	10.023	9.998	75.011	0.245	0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	25.480	22.945	26.585	26.585	3.125	3.804	3.804	11.889	0.225	0.081	-0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	22.035	24.635	12.675	37.245	5.322	15.704	15.546	82.742	0.096	-0.221	-0.338	92.000	27.235	17.680	30.290	15.210	3.311	3.929	3.917	12.967	-0.065	-0.132	NaN	96.000	10.660	20.605	7.735	20.215	12.286	2.951	2.921	35.883	-0.374	-0.348	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104	83.000	18.915	15.470	10.010	9.815	7.320	10.549	10.503	76.878	0.504	0.240	-0.289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	25.545	23.010	26.520	26.585	3.170	3.706	3.706	11.746	-0.098	-0.017	0.080	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	22.035	24.505	12.805	37.115	5.273	15.627	15.546	81.973	-5.207E-5	-0.182	-0.105	93.000	27.235	17.680	30.225	15.275	4.872	3.837	3.805	18.535	-0.112	-0.091	NaN	97.000	10.855	20.670	7.865	20.215	12.224	3.024	2.977	36.390	0.056	-0.129	-0.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
105	84.000	18.850	15.470	9.750	9.815	7.384	10.714	10.675	78.822	0.172	0.221	0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	25.545	22.945	26.455	26.585	3.153	3.752	3.752	11.830	0.046	-0.016	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	22.035	24.375	13.000	36.985	5.251	15.513	15.469	81.221	-0.077	-0.219	-0.106	94.000	27.170	17.745	30.225	15.340	5.012	3.888	3.877	19.431	0.072	-0.040	-0.091	98.000	10.920	20.670	7.995	20.215	12.161	2.960	2.909	35.376	-0.068	-0.128	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106	85.000	18.850	15.470	11.180	9.880	7.489	9.491	9.491	71.073	-1.184	-1.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	25.545	23.205	26.390	26.585	3.378	3.484	3.479	11.754	-0.273	-0.016	0.252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	21.905	24.375	13.065	36.855	5.390	15.294	15.288	82.404	-0.182	-0.144	0.075	95.000	27.040	17.875	30.095	15.405	4.660	3.929	3.882	18.091	0.005	-0.142	-0.183	99.000	10.920	20.670	8.190	20.280	12.166	2.758	2.711	32.980	-0.198	-0.202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
107	86.000	18.980	15.535	11.505	9.815	7.371	9.412	9.412	69.383	-0.078	-0.219	-0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	25.545	23.205	26.325	26.715	3.264	3.596	3.596	11.737	0.116	0.113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	21.905	24.570	13.260	36.725	5.409	14.916	14.899	80.592	-0.388	-0.219	0.159	96.000	27.105	17.940	30.030	15.470	4.872	3.828	3.783	18.429	-0.099	-0.092	0.008	100.000	15.470	20.930	8.320	20.345	9.911	7.174	7.082	70.186	4.371	-0.135	-4.556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108	87.000	19.240	15.665	11.310	10.075	7.532	9.702	9.680	72.915	0.268	0.010	-0.287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	25.545	23.140	26.390	26.715	2.768	3.674	3.665	10.144	0.070	0.015	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	21.710	25.285	13.325	36.530	5.932	14.027	14.019	83.161	-0.881	-0.195	0.690	97.000	27.105	17.940	30.030	15.600	4.693	3.746	3.711	17.415	-0.072	-0.081	NaN	101.000	11.050	20.735	8.320	20.345	12.039	2.758	2.708	32.600	-4.374	NaN	4.403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109	88.000	19.240	15.665	12.285	10.660	7.125	8.569	8.569	61.055	-1.111	-1.133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	25.480	23.075	26.390	26.780	3.282	3.815	3.795	12.455	0.130	0.063	-0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	22.100	23.985	13.455	36.335	5.085	15.075	15.075	76.663	1.056	-0.234	-1.289	98.000	27.170	17.875	29.965	15.600	4.749	3.604	3.562	16.917	-0.149	-0.050	0.091	102.000	11.245	20.735	8.320	20.280	12.017	2.960	2.867	34.451	0.159	0.010	-0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110	89.000	19.175	15.600	11.830	10.270	7.269	9.075	9.075	65.965	0.506	0.597	0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	25.545	23.140	26.390	26.910	3.346	3.864	3.850	12.882	0.055	0.127	0.078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	22.035	24.050	13.585	36.465	5.214	15.018	15.012	78.268	-0.063	0.034	0.090	99.000	27.040	17.940	29.965	15.535	4.539	3.787	3.726	16.913	0.164	0.041	-0.142	103.000	11.245	20.800	8.125	20.020	12.030	3.216	3.017	36.301	0.151	0.252	-0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
