dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
29.000	30.000	29.000	224.933	368.352	156.983	130.276	140.429	2.585	-0.046	0.000	-0.019	30.000	29.000	207.676	368.352	152.704	124.000	132.059	6.077	0.065	-0.030	-0.173	30.000	29.000	169.793	368.352	141.243	122.040	130.667	9.806	-0.417	0.000	0.139	30.000	29.000	188.893	368.352	134.191	127.846	140.200	8.113	0.030	0.000	-0.064	30.000	29.000	178.056	368.352	141.264	127.733	141.833	2.921	-0.111	0.000	0.077	30.000	29.000	244.156	368.352	167.667	134.964	143.412	3.057	-0.065	-0.000	-0.054	30.000	29.000	276.857	368.352	190.710	155.031	170.250	1.924	0.249	-0.000	-0.202	30.000	29.000	192.256	368.352	135.010	120.929	127.400	9.022	-0.379	-0.265	0.025	30.000	29.000	228.630	368.352	158.311	124.593	132.353	4.707	-0.295	-0.055	0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000	31.000	30.000	204.000	367.089	150.424	131.111	144.769	2.428	-0.157	0.000	0.158	31.000	30.000	204.848	367.089	148.350	120.630	131.308	6.196	0.119	0.088	-0.031	31.000	30.000	178.857	367.089	140.786	120.280	129.267	10.009	0.203	0.000	-0.139	31.000	30.000	174.185	367.089	131.813	123.792	133.250	8.075	-0.038	-0.064	0.000	31.000	30.000	189.897	367.089	145.587	126.333	134.500	2.856	-0.065	0.000	0.127	31.000	30.000	227.176	367.089	163.819	132.346	137.160	2.881	-0.176	0.055	0.124	31.000	30.000	286.051	367.089	190.277	154.032	170.500	1.916	-0.008	-0.057	-0.057	31.000	30.000	195.561	367.089	133.979	121.074	125.850	8.976	-0.046	-0.145	-0.145	31.000	30.000	202.405	367.089	152.348	126.407	143.111	4.504	-0.203	0.000	0.343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000	32.000	31.000	218.536	366.902	150.528	131.400	142.050	2.558	0.130	0.000	-0.143	32.000	31.000	213.081	366.902	151.245	122.071	131.250	6.333	0.138	-0.057	-0.120	32.000	31.000	171.265	366.902	138.466	122.481	126.000	10.166	0.157	-0.010	-0.064	32.000	31.000	165.037	366.902	133.363	119.478	130.615	7.991	-0.084	0.064	0.064	32.000	31.000	185.756	366.902	144.887	126.806	139.923	2.615	-0.241	-0.189	0.126	32.000	31.000	237.600	366.902	170.533	141.160	150.000	3.011	0.130	-0.090	-0.179	32.000	31.000	278.385	366.902	187.969	151.433	162.176	1.935	0.019	-0.028	-0.059	32.000	31.000	203.500	366.902	133.561	118.100	125.381	8.930	-0.046	-0.230	-0.085	32.000	31.000	190.171	366.902	147.868	125.444	136.500	4.347	-0.157	0.000	0.160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000	33.000	32.000	211.600	366.156	148.796	131.897	144.000	2.512	-0.046	0.000	0.063	33.000	32.000	212.158	366.156	153.073	127.655	135.200	6.471	0.138	0.000	-0.121	33.000	32.000	180.652	366.156	139.388	122.000	129.368	10.705	0.539	0.011	-0.395	33.000	32.000	176.750	366.156	134.204	123.560	129.062	8.178	0.187	0.011	-0.139	33.000	32.000	195.867	366.156	148.395	126.036	140.091	2.550	-0.065	0.063	0.063	33.000	32.000	227.649	366.156	166.309	136.259	149.333	3.038	0.027	0.090	0.090	33.000	32.000	302.205	366.156	185.796	146.548	164.545	2.081	0.146	0.088	-0.088	33.000	32.000	190.951	366.156	132.904	122.654	133.133	8.562	-0.368	-0.350	-0.036	33.000	32.000	185.032	366.156	146.081	124.038	135.667	4.271	-0.076	0.091	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.000	34.000	33.000	211.621	367.846	148.062	127.600	136.625	2.650	0.138	0.063	-0.063	34.000	33.000	196.500	367.846	151.320	127.360	145.273	6.352	-0.119	0.000	0.145	34.000	33.000	181.069	367.846	138.277	123.393	132.750	10.472	-0.233	0.064	0.064	34.000	33.000	184.800	367.846	135.116	117.000	123.042	8.350	0.173	0.064	-0.064	34.000	33.000	197.800	367.846	146.586	128.667	139.154	2.458	-0.092	0.000	0.142	34.000	33.000	223.312	367.846	160.215	135.250	143.882	2.816	-0.222	-0.054	0.054	34.000	33.000	276.944	367.846	180.637	152.000	165.600	1.962	-0.119	-0.087	-0.000	34.000	33.000	182.788	367.846	133.472	123.367	133.200	7.905	-0.658	-0.326	0.145	34.000	33.000	190.567	367.846	149.587	125.379	135.211	4.252	-0.019	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.000	35.000	34.000	220.931	369.834	148.534	130.212	143.778	2.566	-0.084	-0.063	0.079	35.000	34.000	196.800	369.834	148.882	128.938	146.312	6.341	-0.011	0.056	0.000	35.000	34.000	173.393	369.834	139.532	125.280	132.062	10.594	0.122	0.000	-0.128	35.000	34.000	180.857	369.834	132.768	118.000	131.000	8.297	-0.054	0.000	0.064	35.000	34.000	202.886	369.834	148.107	124.600	132.200	2.531	0.073	-0.063	-0.127	35.000	34.000	217.750	369.834	160.572	135.885	145.125	2.965	0.149	-0.000	-0.090	35.000	34.000	281.000	369.834	185.958	158.600	172.591	1.981	0.019	-0.059	0.028	35.000	34.000	196.643	369.834	134.006	124.414	138.615	7.721	-0.184	-0.410	-0.145	35.000	34.000	193.029	369.834	147.829	124.821	135.727	4.317	0.065	-0.144	-0.197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.000	36.000	35.000	217.286	370.528	153.350	127.767	131.885	2.577	0.011	0.063	0.000	36.000	35.000	202.900	370.528	152.174	130.935	153.357	6.509	0.168	0.000	-0.057	36.000	35.000	181.724	370.528	140.173	123.571	131.900	10.962	0.368	0.064	-0.267	36.000	35.000	183.000	370.528	133.444	119.042	129.500	8.316	0.019	0.076	0.000	36.000	35.000	185.944	370.528	146.389	128.033	136.500	2.133	-0.398	0.052	0.267	36.000	35.000	225.000	370.528	163.162	132.800	144.923	3.011	0.046	0.055	-0.055	36.000	35.000	284.500	370.528	184.565	150.655	167.000	2.092	0.111	-0.000	-0.059	36.000	35.000	186.639	370.528	135.714	123.167	136.625	7.423	-0.298	-0.205	0.000	36.000	35.000	188.781	370.528	148.794	127.036	138.562	4.217	-0.100	-0.034	0.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.000	37.000	36.000	205.385	368.715	147.522	125.667	134.350	2.466	-0.111	0.000	0.063	37.000	36.000	213.622	368.715	148.743	130.774	150.417	6.685	0.176	0.057	-0.057	37.000	36.000	184.229	368.715	140.074	122.654	130.917	11.313	0.352	0.076	-0.151	37.000	36.000	177.889	368.715	133.568	123.240	135.583	8.147	-0.168	0.000	0.192	37.000	36.000	194.840	368.715	145.174	129.419	136.600	2.282	0.149	0.080	0.109	37.000	36.000	227.730	368.715	161.872	132.037	146.538	3.149	0.138	-0.035	-0.090	37.000	36.000	288.938	368.715	185.589	145.750	158.375	2.230	0.138	-0.000	-0.118	37.000	36.000	195.143	368.715	136.061	121.600	132.143	7.258	-0.165	-0.179	0.060	37.000	36.000	189.286	368.715	148.896	131.207	151.545	3.987	-0.230	0.000	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.000	38.000	37.000	211.536	366.046	151.683	131.533	139.150	2.374	-0.092	-0.063	0.078	38.000	37.000	199.632	366.046	148.428	133.400	153.200	6.547	-0.138	0.057	0.088	38.000	37.000	194.286	366.046	136.990	117.222	122.318	11.248	-0.065	-0.012	-0.076	38.000	37.000	175.571	366.046	131.922	121.417	132.100	8.239	0.092	0.077	-0.013	38.000	37.000	178.500	366.046	141.300	129.000	143.636	1.605	-0.677	0.063	0.473	38.000	37.000	221.333	366.046	162.531	133.593	149.917	3.176	0.027	0.036	-0.000	38.000	37.000	293.149	366.046	180.554	149.207	155.000	2.249	0.019	-0.000	-0.000	38.000	37.000	186.778	366.046	134.168	120.931	128.500	7.036	-0.222	0.000	0.230	38.000	37.000	196.977	366.046	150.237	132.429	146.231	4.580	0.593	0.000	-0.371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.000	39.000	38.000	222.630	364.209	152.403	133.345	144.214	2.336	-0.038	0.000	0.000	39.000	38.000	194.917	364.209	148.057	131.767	151.067	6.639	0.092	0.088	0.000	39.000	38.000	185.129	364.209	138.562	120.138	125.950	11.424	0.176	0.000	-0.076	39.000	38.000	178.600	364.209	130.149	119.034	133.833	8.331	0.092	0.064	0.000	39.000	38.000	179.250	364.209	141.150	129.852	139.118	1.559	-0.046	0.114	0.191	39.000	38.000	248.047	364.209	164.978	132.077	151.571	3.501	0.325	-0.090	-0.289	39.000	38.000	287.750	364.209	180.107	145.548	155.524	2.230	-0.019	-0.000	-0.058	39.000	38.000	196.222	364.209	136.276	122.261	128.529	6.841	-0.195	-0.025	0.120	39.000	38.000	187.929	364.209	151.366	131.607	147.000	4.626	0.046	0.033	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.000	40.000	39.000	223.000	364.832	157.256	137.548	149.467	2.355	0.019	0.000	0.000	40.000	39.000	207.222	364.832	146.756	132.143	156.333	6.750	0.111	0.057	-0.145	40.000	39.000	194.933	364.832	138.900	121.414	132.615	11.608	0.184	0.076	-0.076	40.000	39.000	176.103	364.832	131.420	122.815	128.556	8.312	-0.019	0.014	0.000	40.000	39.000	176.478	364.832	139.024	128.800	134.524	1.846	0.287	0.064	0.000	40.000	39.000	260.523	364.832	168.417	129.087	145.111	3.639	0.138	0.055	-0.035	40.000	39.000	291.625	364.832	180.062	145.069	162.600	2.268	0.038	-0.000	-0.000	40.000	39.000	200.583	364.832	134.402	119.037	127.067	6.841	0.000	0.000	0.000	40.000	39.000	182.214	364.832	152.041	132.440	145.533	3.987	-0.639	-0.035	0.420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.000	41.000	40.000	223.706	362.147	151.251	128.483	140.417	2.466	0.111	0.000	-0.051	41.000	40.000	196.231	362.147	145.387	129.704	139.091	6.256	-0.494	-0.117	0.312	41.000	40.000	155.077	362.147	134.249	117.464	125.867	10.637	-0.972	0.128	1.146	41.000	40.000	176.742	362.147	132.366	121.074	129.444	8.396	0.084	0.077	0.000	41.000	40.000	183.697	362.147	143.629	128.345	135.100	1.781	-0.065	0.128	0.064	41.000	40.000	252.806	362.147	168.047	135.143	146.923	3.398	-0.241	-0.000	0.054	41.000	40.000	270.915	362.147	174.853	145.556	155.158	2.130	-0.138	-0.086	0.086	41.000	40.000	191.333	362.147	132.109	119.286	127.875	6.267	-0.574	-0.119	0.290	41.000	40.000	198.111	362.147	149.205	120.080	134.545	4.052	0.065	0.000	-0.111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.000	42.000	41.000	224.241	360.948	153.697	134.259	150.111	2.466	0.000	0.063	-0.014	42.000	41.000	195.107	360.948	145.065	125.567	143.417	6.256	0.000	0.000	0.027	42.000	41.000	159.024	360.948	133.659	122.000	133.500	10.820	0.184	0.012	-0.076	42.000	41.000	171.552	360.948	131.537	119.423	125.562	8.312	-0.084	-0.014	0.064	42.000	41.000	186.867	360.948	147.456	125.700	133.125	2.087	0.306	0.140	-0.256	42.000	41.000	270.689	360.948	172.379	133.241	146.917	3.712	0.314	0.038	-0.129	42.000	41.000	234.943	360.948	164.209	143.148	167.500	1.759	-0.371	0.060	0.229	42.000	41.000	187.830	360.948	134.241	119.333	131.167	6.416	0.149	0.000	0.033	42.000	41.000	184.429	360.948	151.042	122.893	131.118	4.171	0.119	-0.055	-0.179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.000	43.000	42.000	223.107	360.742	151.383	130.267	136.609	2.363	-0.103	-0.063	0.063	43.000	42.000	210.069	360.742	143.623	121.429	135.889	6.459	0.203	0.059	-0.145	43.000	42.000	169.057	360.742	134.000	121.542	131.357	10.468	-0.352	0.014	0.240	43.000	42.000	176.571	360.742	130.813	122.821	132.857	8.128	-0.184	-0.077	0.064	43.000	42.000	181.821	360.742	148.697	123.400	127.368	2.913	0.826	0.321	-0.331	43.000	42.000	241.455	360.742	164.735	133.222	143.733	3.490	-0.222	-0.053	0.182	43.000	42.000	255.000	360.742	169.226	143.207	153.100	1.962	0.203	-0.059	-0.173	43.000	42.000	178.133	360.742	131.729	115.500	121.812	5.999	-0.417	-0.026	0.145	43.000	42.000	195.621	360.742	151.222	124.037	132.800	4.550	0.379	0.000	-0.345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.000	44.000	43.000	224.966	361.712	150.786	127.469	139.467	2.382	0.019	0.000	0.000	44.000	43.000	201.690	361.712	145.345	125.625	163.000	6.543	0.084	0.000	-0.059	44.000	43.000	167.400	361.712	134.296	122.520	129.944	10.587	0.119	0.063	0.049	44.000	43.000	169.889	361.712	131.614	121.750	129.158	8.212	0.084	0.077	0.013	44.000	43.000	179.303	361.712	146.753	122.414	136.222	3.246	0.333	0.331	-0.064	44.000	43.000	227.028	361.712	164.487	134.040	145.533	3.176	-0.314	-0.037	0.090	44.000	43.000	282.673	361.712	177.990	143.258	151.300	2.422	0.460	0.032	-0.322	44.000	43.000	189.095	361.712	131.947	116.321	132.250	6.110	0.111	0.027	0.059	44.000	43.000	178.214	361.712	149.055	132.536	143.125	4.550	0.000	0.089	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44.000	45.000	44.000	205.821	361.953	147.593	127.714	137.625	2.336	-0.046	0.000	0.000	45.000	44.000	189.400	361.953	143.239	119.143	125.476	6.478	-0.065	-0.145	-0.059	45.000	44.000	174.564	361.953	134.423	127.036	132.500	10.365	-0.222	-0.014	0.127	45.000	44.000	186.300	361.953	134.116	117.333	124.214	8.507	0.295	0.127	-0.140	45.000	44.000	184.222	361.953	147.632	124.750	131.000	3.571	0.325	0.257	-0.193	45.000	44.000	220.028	361.953	161.324	133.160	143.438	3.057	-0.119	-0.000	0.180	45.000	44.000	279.093	361.953	179.206	137.966	147.071	2.513	0.092	-0.000	-0.161	45.000	44.000	198.533	361.953	130.243	116.080	120.000	6.240	0.130	0.059	0.000	45.000	44.000	192.848	361.953	153.310	126.407	136.158	4.569	0.019	0.000	0.323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.000	46.000	45.000	220.143	364.472	150.827	131.133	142.667	2.420	0.084	0.000	-0.063	46.000	45.000	189.759	364.472	140.971	119.609	127.688	6.367	-0.111	-0.118	-0.028	46.000	45.000	164.067	364.472	133.870	119.741	128.158	10.235	-0.130	0.013	0.027	46.000	45.000	175.793	364.472	133.597	117.423	124.471	8.369	-0.138	0.000	0.064	46.000	45.000	191.571	364.472	149.870	124.138	131.235	4.210	0.639	0.250	-0.266	46.000	45.000	245.769	364.472	166.735	138.080	148.625	3.195	0.138	-0.000	-0.144	46.000	45.000	300.043	364.472	185.454	141.241	149.950	2.605	0.092	-0.000	-0.055	46.000	45.000	196.200	364.472	131.762	118.407	125.933	6.026	-0.214	-0.059	0.089	46.000	45.000	191.800	364.472	151.376	128.769	140.154	3.823	-0.747	-0.089	0.323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.000	47.000	46.000	213.821	364.981	149.951	132.241	141.211	2.428	0.008	0.000	0.000	47.000	46.000	214.379	364.981	144.325	118.536	125.800	6.624	0.257	0.000	-0.261	47.000	46.000	171.278	364.981	133.225	125.840	135.769	10.327	0.092	-0.064	-0.077	47.000	46.000	175.893	364.981	135.028	112.864	120.231	8.461	0.092	-0.050	-0.064	47.000	46.000	186.036	364.981	147.173	124.700	127.893	4.627	0.417	0.129	-0.266	47.000	46.000	238.000	364.981	160.442	136.385	145.133	3.168	-0.027	-0.053	0.053	47.000	46.000	289.000	364.981	181.952	138.483	151.625	2.494	-0.111	-0.000	0.054	47.000	46.000	187.222	364.981	131.888	118.519	127.500	5.674	-0.352	0.000	0.232	47.000	46.000	219.759	364.981	153.375	124.923	144.917	3.823	0.000	0.089	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.000	48.000	47.000	222.000	366.290	147.005	127.000	130.269	2.485	0.057	0.000	-0.063	48.000	47.000	185.484	366.290	143.777	119.143	125.895	6.586	-0.038	-0.029	0.030	48.000	47.000	174.909	366.290	134.072	121.643	127.524	10.346	0.019	-0.013	-0.064	48.000	47.000	183.267	366.290	139.746	123.786	136.000	8.618	0.157	-0.013	-0.115	48.000	47.000	198.259	366.290	146.303	121.867	127.450	5.155	0.528	0.129	-0.395	48.000	47.000	229.610	366.290	163.632	132.519	144.833	2.946	-0.222	0.055	0.214	48.000	47.000	290.568	366.290	183.576	139.800	150.929	2.624	0.130	0.037	-0.000	48.000	47.000	182.667	366.290	129.945	116.379	123.647	5.628	-0.046	0.000	0.144	48.000	47.000	190.694	366.290	142.715	124.923	137.500	3.555	-0.268	0.090	0.415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.000	49.000	48.000	208.000	361.847	148.632	130.241	138.591	2.485	0.000	0.000	0.000	49.000	48.000	181.068	361.847	144.521	122.828	129.842	6.605	0.019	-0.116	0.000	49.000	48.000	171.543	361.847	134.267	122.448	125.103	10.266	-0.081	-0.140	-0.051	49.000	48.000	174.185	361.847	133.047	123.720	127.524	7.822	-0.796	-0.140	0.586	49.000	48.000	182.037	361.847	145.830	123.759	135.300	5.388	0.233	0.137	-0.129	49.000	48.000	234.791	361.847	166.950	137.667	146.588	2.984	0.038	-0.000	0.055	49.000	48.000	314.833	361.847	189.690	143.815	158.071	2.605	-0.019	-0.037	-0.128	49.000	48.000	181.000	361.847	130.377	116.370	124.385	5.609	-0.019	0.058	0.087	49.000	48.000	197.459	361.847	143.643	124.567	133.182	3.555	0.000	0.055	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.000	50.000	49.000	227.258	365.248	151.884	131.276	140.188	2.577	0.092	0.000	-0.078	50.000	49.000	171.405	365.248	144.332	124.481	133.158	6.226	-0.379	-0.145	0.145	50.000	49.000	174.590	365.248	134.664	120.357	131.071	10.285	0.019	0.000	0.000	50.000	49.000	175.556	365.248	133.816	122.200	130.571	7.991	0.168	0.000	-0.191	50.000	49.000	203.483	365.248	146.836	123.517	129.944	5.935	0.547	0.182	-0.324	50.000	49.000	236.947	365.248	165.649	132.261	141.286	2.965	-0.019	-0.000	-0.055	50.000	49.000	296.707	365.248	190.131	144.815	154.739	2.559	-0.046	-0.000	0.090	50.000	49.000	177.692	365.248	133.170	118.583	129.615	5.425	-0.184	-0.087	0.000	50.000	49.000	211.778	365.248	148.381	129.960	139.933	3.777	0.222	0.090	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50.000	51.000	50.000	204.250	366.530	146.505	128.033	132.923	2.466	-0.111	0.000	0.077	51.000	50.000	173.194	366.530	142.339	117.917	129.364	6.115	-0.111	0.058	0.116	51.000	50.000	185.690	366.530	134.790	119.160	132.909	10.331	0.046	0.013	0.000	51.000	50.000	181.444	366.530	133.203	123.179	137.000	8.277	0.287	0.000	-0.256	51.000	50.000	208.690	366.530	143.056	125.897	132.950	5.919	-0.016	0.136	0.071	51.000	50.000	237.300	366.530	162.523	131.500	139.188	2.965	0.000	-0.000	-0.000	51.000	50.000	314.840	366.530	191.383	139.433	148.882	2.697	0.138	-0.000	-0.091	51.000	50.000	179.186	366.530	132.045	115.375	122.000	5.490	0.065	0.000	0.058	51.000	50.000	200.050	366.530	145.841	127.250	137.462	3.739	-0.038	0.090	0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.000	52.000	51.000	217.679	367.802	148.307	134.200	144.444	2.420	-0.046	-0.063	0.000	52.000	51.000	181.677	367.802	142.435	124.414	144.875	6.280	0.165	0.088	-0.088	52.000	51.000	177.256	367.802	132.370	118.407	124.957	10.193	-0.138	0.052	0.151	52.000	51.000	181.964	367.802	130.584	120.625	126.062	8.461	0.184	0.000	-0.128	52.000	51.000	209.742	367.802	143.319	121.690	130.688	5.919	0.000	0.200	0.200	52.000	51.000	250.200	367.802	166.022	131.448	146.125	3.168	0.203	-0.000	-0.180	52.000	51.000	303.756	367.802	191.256	144.280	157.800	2.513	-0.184	-0.053	0.037	52.000	51.000	172.195	367.802	131.930	116.000	120.880	5.379	-0.111	0.029	0.087	52.000	51.000	195.919	367.802	147.006	128.607	139.538	3.831	0.092	-0.234	-0.379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.000	53.000	52.000	239.125	366.748	148.617	128.000	138.467	2.550	0.130	0.064	-0.064	53.000	52.000	187.759	366.748	140.501	122.828	133.105	6.169	-0.111	0.088	0.145	53.000	52.000	178.089	366.748	132.648	123.964	131.125	10.304	0.111	0.000	-0.076	53.000	52.000	183.741	366.748	131.751	123.480	135.769	8.591	0.130	0.000	-0.128	53.000	52.000	206.214	366.748	141.374	120.393	128.400	5.816	-0.103	0.000	0.129	53.000	52.000	239.846	366.748	162.639	132.375	144.462	3.019	-0.149	-0.000	0.068	53.000	52.000	297.159	366.748	184.557	141.519	148.455	2.506	-0.008	-0.035	0.090	53.000	52.000	179.231	366.748	133.698	120.786	127.875	5.249	-0.130	0.000	0.058	53.000	52.000	197.103	366.748	145.820	122.296	137.083	3.857	0.027	-0.090	-0.180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	54.000	53.000	206.071	368.361	146.805	128.367	137.714	2.420	-0.130	0.000	0.140	54.000	53.000	190.293	368.361	141.275	128.160	137.357	6.329	0.160	-0.028	-0.061	54.000	53.000	177.571	368.361	133.993	119.357	127.929	10.461	0.157	0.000	-0.192	54.000	53.000	172.593	368.361	132.704	120.792	128.143	8.564	-0.027	0.000	0.000	54.000	53.000	195.828	368.361	137.439	121.630	126.571	5.713	-0.103	-0.070	0.065	54.000	53.000	241.538	368.361	160.587	128.385	137.846	3.149	0.130	-0.000	-0.108	54.000	53.000	293.625	368.361	182.833	136.833	153.909	2.597	0.092	0.037	-0.090	54.000	53.000	185.098	368.361	132.273	118.360	124.812	5.268	0.019	-0.029	0.058	54.000	53.000	197.966	368.361	149.277	125.037	137.692	3.792	-0.065	-0.054	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	55.000	54.000	200.571	368.670	147.155	129.250	137.722	2.428	0.008	0.000	-0.014	55.000	54.000	190.300	368.670	143.205	128.560	137.733	6.245	-0.084	0.058	0.087	55.000	54.000	171.385	368.670	134.610	121.207	128.750	10.296	-0.165	0.000	0.140	55.000	54.000	176.444	368.670	133.569	117.929	125.118	8.557	-0.008	-0.011	-0.064	55.000	54.000	195.963	368.670	137.366	126.200	133.778	5.602	-0.111	0.000	0.065	55.000	54.000	225.444	368.670	157.237	133.125	143.125	3.038	-0.111	0.053	0.107	55.000	54.000	289.543	368.670	179.474	139.852	151.375	2.525	-0.073	-0.035	0.090	55.000	54.000	189.316	368.670	134.581	119.296	128.188	5.211	-0.057	0.088	0.058	55.000	54.000	188.607	368.670	145.778	123.464	132.200	3.838	0.046	-0.036	-0.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
