dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)
35.000	36.000	35.000	152.600	255.232	131.078	123.000	131.467	6.508	-0.314	-0.038	0.053	36.000	35.000	149.071	255.232	134.453	114.640	123.067	5.297	0.360	0.054	-0.379	36.000	35.000	147.643	255.232	125.693	116.200	121.867	8.109	0.222	0.175	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	35.000	134.143	255.232	119.549	113.379	123.308	12.254	0.525	0.122	-0.459	36.000	35.000	162.133	255.232	134.217	118.710	129.000	2.773	0.027	-0.026	-0.059	36.000	35.000	145.222	255.232	125.483	113.933	119.955	5.708	0.149	0.000	-0.122	63.000	35.000	157.214	243.759	139.585	124.941	139.929	1.689	-0.065	0.000	0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	35.000	140.439	249.823	120.989	115.314	123.000	7.274	-0.850	-0.781	0.042	100.000	35.000	156.593	247.476	127.756	115.815	126.700	3.553	-0.222	0.000	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.000	37.000	36.000	149.893	255.963	129.334	122.250	127.565	6.267	-0.241	-0.023	0.098	37.000	36.000	149.651	255.963	135.224	112.214	118.850	5.435	0.138	0.000	-0.144	37.000	36.000	163.733	255.963	125.627	114.667	117.379	8.477	0.368	0.262	-0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	36.000	128.700	255.963	117.775	112.533	117.895	12.533	0.279	0.211	0.000	37.000	36.000	163.250	255.963	134.116	120.214	126.833	2.838	0.065	0.000	-0.060	37.000	36.000	164.815	255.963	126.414	115.100	122.500	6.098	0.390	-0.018	-0.399	64.000	36.000	163.929	243.547	139.477	126.438	138.667	1.930	0.241	0.000	-0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	36.000	143.659	247.476	122.760	120.943	131.762	6.864	-0.410	-0.229	0.276	101.000	36.000	148.571	244.901	128.472	117.129	122.762	3.442	-0.111	-0.023	0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.000	38.000	37.000	155.700	255.508	131.389	119.562	124.182	6.470	0.203	0.061	-0.122	38.000	37.000	146.737	255.508	133.326	113.645	121.438	5.351	-0.084	0.000	0.054	38.000	37.000	159.286	255.508	126.440	116.040	126.273	8.580	0.103	0.088	-0.003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	37.000	127.929	255.508	116.506	110.074	114.750	12.143	-0.390	0.250	0.563	38.000	37.000	169.471	255.508	135.116	119.621	134.000	2.903	0.065	-0.059	-0.086	38.000	37.000	155.185	255.508	126.432	113.241	120.125	6.052	-0.046	0.019	0.081	65.000	37.000	176.970	247.687	142.350	122.697	132.571	2.366	0.436	0.000	-0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	37.000	138.974	244.901	120.210	122.710	134.667	6.531	-0.333	-0.179	0.044	102.000	37.000	149.667	247.193	127.855	113.621	121.647	3.729	0.287	0.084	-0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.000	39.000	38.000	143.107	254.224	130.257	117.333	123.600	6.378	-0.092	0.000	0.097	39.000	38.000	143.364	254.224	125.036	114.720	125.333	4.125	-1.225	0.038	1.276	39.000	38.000	152.571	254.224	123.370	111.077	118.444	8.901	0.322	0.261	0.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	38.000	128.821	254.224	116.958	110.640	120.625	12.717	0.574	0.160	-0.309	39.000	38.000	161.600	254.224	133.440	121.500	125.750	2.498	-0.406	-0.086	0.263	39.000	38.000	172.250	254.224	128.683	115.185	131.875	6.423	0.371	0.063	-0.283	66.000	38.000	163.074	247.125	138.586	120.853	125.269	1.911	-0.455	-0.003	0.327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	38.000	143.258	247.193	121.358	119.438	126.429	6.458	-0.073	0.007	-0.007	103.000	38.000	153.933	248.491	130.512	118.333	128.571	3.756	0.027	0.000	-0.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.000	40.000	39.000	151.786	254.271	132.065	123.676	134.471	6.451	0.073	-0.060	-0.145	40.000	39.000	152.214	254.271	125.011	112.083	117.211	4.420	0.295	-0.054	-0.395	40.000	39.000	153.125	254.271	122.808	113.000	120.600	8.993	0.092	0.088	-0.030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	39.000	124.444	254.271	117.796	111.250	116.571	12.419	-0.298	0.163	0.359	40.000	39.000	149.370	254.271	128.260	118.484	127.111	2.173	-0.325	-0.058	0.261	40.000	39.000	168.143	254.271	127.841	114.200	138.667	6.377	-0.046	-0.063	-0.017	67.000	39.000	166.000	250.056	140.247	127.719	134.600	1.857	-0.054	-0.060	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	39.000	140.500	248.491	121.296	120.125	126.900	6.561	0.103	0.008	-0.000	104.000	39.000	156.500	245.084	130.657	117.333	123.684	3.664	-0.092	-0.144	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.000	41.000	40.000	137.300	253.584	128.940	121.176	130.133	6.321	-0.130	0.059	0.185	41.000	40.000	142.226	253.584	124.063	114.808	123.727	4.133	-0.287	-0.090	0.053	41.000	40.000	156.750	253.584	124.639	117.857	123.316	9.031	0.038	-0.145	-0.118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	40.000	133.467	253.584	117.785	111.923	120.917	13.379	0.961	0.180	-0.616	41.000	40.000	151.833	253.584	131.996	120.562	142.375	2.276	0.103	0.000	-0.088	41.000	40.000	172.585	253.584	130.233	116.000	127.667	6.859	0.482	0.000	-0.237	68.000	40.000	166.741	250.140	140.215	127.059	134.500	1.976	0.119	0.007	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	40.000	143.194	245.084	124.058	117.133	126.130	6.761	0.200	0.240	-0.077	105.000	40.000	144.778	248.097	130.124	121.367	131.467	3.500	-0.165	-0.165	0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.000	42.000	41.000	152.194	255.174	130.092	123.697	129.409	6.784	0.463	-0.060	-0.337	42.000	41.000	153.725	255.174	126.708	117.966	124.842	4.439	0.306	-0.234	-0.453	42.000	41.000	163.793	255.174	122.539	111.000	117.000	8.752	-0.279	-0.291	-0.147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	41.000	131.833	255.174	116.571	110.067	117.158	13.352	-0.027	0.054	0.109	42.000	41.000	152.933	255.174	132.577	121.800	134.400	2.276	0.000	0.000	0.088	42.000	41.000	174.089	255.174	129.426	113.167	119.789	6.870	0.011	0.000	-0.063	69.000	41.000	167.000	251.392	140.765	125.806	140.818	1.976	0.000	0.000	-0.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	41.000	142.645	248.097	123.838	118.031	128.353	6.910	0.149	0.099	0.007	106.000	41.000	151.143	250.699	129.220	114.625	120.727	2.596	-0.903	-0.119	0.353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.000	43.000	42.000	128.818	252.377	127.767	124.367	131.750	6.080	-0.704	0.000	0.560	43.000	42.000	149.421	252.377	124.102	111.357	119.833	4.818	0.379	0.111	-0.290	43.000	42.000	159.452	252.377	125.278	114.760	121.333	8.488	-0.265	-0.262	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	42.000	131.273	252.377	115.652	111.360	117.923	13.241	-0.111	-0.090	0.054	43.000	42.000	153.793	252.377	130.764	120.562	128.455	1.732	-0.544	0.000	0.422	43.000	42.000	173.643	252.377	128.286	111.464	126.750	6.602	-0.268	0.063	0.078	70.000	42.000	178.765	252.151	143.415	123.594	129.000	2.504	0.528	0.059	-0.324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	42.000	143.065	250.699	125.497	117.935	134.300	6.883	-0.027	-0.092	-0.043	107.000	42.000	147.139	251.993	130.396	116.276	128.182	2.650	0.054	-0.353	-0.244	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.000	44.000	43.000	155.564	252.555	128.917	122.500	131.867	6.914	0.834	0.000	-0.646	44.000	43.000	153.650	252.555	127.588	114.407	121.714	4.837	0.019	-0.021	0.034	44.000	43.000	156.714	252.555	127.336	115.962	121.400	8.266	-0.222	-0.145	0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	43.000	132.833	252.555	117.255	114.400	117.800	12.966	-0.276	-0.054	0.108	44.000	43.000	141.700	252.555	128.021	121.040	133.364	1.039	-0.693	0.174	0.843	44.000	43.000	152.852	252.555	128.730	117.800	124.706	6.388	-0.214	-0.063	0.173	71.000	43.000	167.889	254.019	144.162	123.400	142.222	2.458	-0.046	-0.054	-0.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	43.000	150.744	251.993	124.815	116.032	125.235	7.086	0.203	-0.000	-0.049	108.000	43.000	153.148	252.711	131.614	120.323	131.917	2.853	0.203	-0.185	-0.473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44.000	45.000	44.000	146.933	252.462	130.476	117.545	128.417	6.619	-0.295	0.061	0.279	45.000	44.000	144.789	252.462	125.040	116.267	123.200	4.653	-0.184	-0.211	-0.089	45.000	44.000	155.964	252.462	125.622	115.417	123.538	7.960	-0.306	-0.317	-0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	44.000	130.571	252.462	116.618	111.207	125.417	12.908	-0.057	0.090	0.144	45.000	44.000	137.548	252.462	129.127	127.714	137.900	1.012	-0.027	-0.053	0.106	45.000	44.000	167.900	252.462	128.977	112.724	118.286	6.778	0.390	0.063	-0.302	72.000	44.000	172.216	252.165	142.932	125.000	133.368	2.420	-0.038	-0.006	0.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	44.000	147.548	252.711	127.087	119.118	140.600	7.289	0.203	0.141	-0.042	109.000	44.000	162.828	251.871	134.289	120.567	130.800	3.251	0.398	-0.143	-0.455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.000	46.000	45.000	133.600	250.774	129.676	123.125	136.600	5.896	-0.723	-0.059	0.447	46.000	45.000	156.086	250.774	125.149	115.400	120.789	4.799	0.146	0.036	-0.108	46.000	45.000	146.758	250.774	128.769	116.581	124.400	7.665	-0.295	-0.379	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	45.000	133.929	250.774	116.781	111.129	119.429	13.192	0.284	0.271	-0.037	46.000	45.000	147.056	250.774	130.071	127.129	134.583	1.001	-0.011	0.092	0.000	46.000	45.000	142.481	250.774	123.972	112.071	117.412	6.109	-0.669	-0.063	0.567	73.000	45.000	151.444	254.597	138.205	129.065	136.895	1.800	-0.620	0.000	0.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	45.000	143.559	251.871	127.950	124.963	138.812	6.983	-0.306	-0.047	0.100	110.000	45.000	166.600	252.433	135.214	117.636	125.842	3.259	0.008	-0.124	-0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.000	47.000	46.000	135.759	252.325	127.142	120.226	126.941	5.950	0.054	0.000	-0.119	47.000	46.000	156.872	252.325	128.448	114.400	120.471	5.013	0.214	-0.090	-0.144	47.000	46.000	158.953	252.325	128.270	115.871	124.824	7.838	0.173	-0.113	-0.298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	46.000	134.846	252.325	116.913	111.083	117.176	13.092	-0.100	-0.090	-0.037	47.000	46.000	147.075	252.325	132.745	125.000	133.294	1.307	0.306	0.087	-0.145	47.000	46.000	159.828	252.325	126.840	115.800	124.154	6.740	0.631	0.000	-0.557	74.000	46.000	165.900	254.894	139.844	125.273	140.091	2.209	0.409	0.000	-0.402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	46.000	147.483	252.433	128.217	120.452	136.444	6.872	-0.111	-0.092	-0.000	111.000	46.000	145.806	250.177	130.438	119.280	128.250	2.528	-0.731	0.000	0.777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.000	48.000	47.000	140.071	252.783	129.666	124.455	131.824	5.969	0.019	0.000	0.000	48.000	47.000	149.875	252.783	124.037	114.690	121.083	4.864	-0.149	-0.090	-0.055	48.000	47.000	144.533	252.783	121.675	115.710	123.545	6.831	-1.007	-0.201	0.781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	47.000	135.393	252.783	116.839	112.240	119.933	13.054	-0.038	-0.090	-0.090	48.000	47.000	144.217	252.783	129.212	124.156	132.944	1.334	0.027	0.060	0.085	48.000	47.000	150.667	252.783	126.074	114.538	121.333	6.418	-0.322	0.000	0.253	75.000	47.000	167.333	254.555	139.615	124.515	133.000	2.190	-0.019	0.000	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	47.000	143.595	250.177	127.075	120.516	130.714	6.799	-0.073	-0.231	-0.000	112.000	47.000	154.429	252.003	133.704	121.440	127.875	3.037	0.509	-0.062	-0.596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.000	49.000	48.000	140.133	252.667	127.196	118.484	123.261	6.080	0.111	0.059	-0.113	49.000	48.000	147.024	252.667	124.519	117.208	124.500	4.894	0.030	-0.033	-0.023	49.000	48.000	142.171	252.667	123.394	117.964	125.684	6.073	-0.758	-0.401	0.179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	48.000	143.414	252.667	116.764	111.071	117.000	13.054	0.000	-0.036	-0.017	49.000	48.000	150.097	252.667	134.018	125.594	138.059	1.204	-0.130	-0.058	-0.087	49.000	48.000	165.750	252.667	126.459	111.724	119.688	6.805	0.387	0.000	-0.305	76.000	48.000	175.615	256.314	144.419	121.037	130.765	2.745	0.555	0.074	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	48.000	151.243	252.003	127.268	118.172	125.176	6.853	0.054	0.045	-0.186	113.000	48.000	154.643	248.687	133.159	115.719	120.871	3.175	0.138	0.062	-0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.000	50.000	49.000	145.786	252.617	125.627	117.567	129.750	6.053	-0.027	-0.033	0.053	50.000	49.000	145.179	252.617	122.875	117.100	130.889	4.783	-0.111	0.000	0.032	50.000	49.000	154.289	252.617	126.080	119.963	127.722	6.736	0.663	-0.216	-0.737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	49.000	135.000	252.617	118.164	110.655	116.579	13.127	0.073	-0.090	-0.127	50.000	49.000	146.595	252.617	132.517	128.194	144.667	0.909	-0.295	-0.024	0.322	50.000	49.000	171.226	252.617	127.531	113.333	122.353	6.916	0.111	0.000	-0.077	77.000	49.000	155.714	256.142	138.081	122.606	130.227	1.911	-0.834	-0.070	0.594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	49.000	158.643	248.687	136.438	117.357	130.000	10.526	3.673	-0.598	-1.471	114.000	49.000	140.273	253.570	131.701	120.452	129.870	2.612	-0.563	0.000	0.678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
