 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)
33	12.000	14.950	24.895	16.575	20.020	9.295	5.139	4.875	45.313	-0.011	0.021	NaN	12.000	16.380	24.570	17.485	21.125	9.726	3.618	3.570	34.721	-0.267	NaN	0.267	12.000	20.085	27.300	26.130	22.100	8.593	7.974	7.782	66.869	0.233	0.233	NaN	12.000	24.505	28.405	31.135	28.080	11.170	6.638	5.840	65.230	0.067	0.195	0.195	12.000	12.350	29.120	8.190	27.560	5.698	4.443	3.286	18.725	-0.042	-0.350	-0.289	12.000	24.570	31.850	30.160	32.695	9.901	5.654	5.232	51.799	0.227	0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34	13.000	15.015	24.895	16.575	19.955	9.425	5.180	4.951	46.661	0.076	0.062	0.020	13.000	16.380	24.700	17.485	21.125	9.726	3.742	3.699	35.972	0.129	NaN	-0.124	13.000	20.085	27.235	26.260	21.970	8.750	8.115	7.887	69.011	0.105	0.183	0.042	13.000	24.505	28.470	31.460	28.080	11.204	6.966	6.135	68.737	0.295	0.324	-0.004	13.000	12.740	29.250	8.450	27.690	5.531	4.565	3.144	17.390	-0.142	-0.289	-0.411	13.000	24.570	31.850	30.290	32.760	9.932	5.792	5.314	52.779	0.082	0.139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35	14.000	15.145	24.765	16.575	19.890	9.624	5.080	4.912	47.269	-0.039	0.062	0.161	14.000	16.445	24.635	17.485	21.125	9.874	3.661	3.630	35.845	-0.068	NaN	0.081	14.000	20.020	27.365	26.325	21.905	8.698	8.341	8.129	70.705	0.242	0.092	-0.134	14.000	24.440	28.470	31.655	28.080	11.238	7.226	6.340	71.246	0.205	0.195	-0.065	14.000	12.935	29.315	8.515	27.755	5.432	4.687	3.043	16.528	-0.102	-0.083	-0.206	14.000	24.570	31.850	30.485	32.760	10.011	5.985	5.492	54.980	0.178	0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36	15.000	15.080	24.505	16.575	19.760	9.752	4.975	4.774	46.555	-0.138	0.124	0.228	15.000	16.510	24.700	17.485	21.125	9.692	3.706	3.688	35.744	0.058	NaN	-0.046	15.000	19.955	27.495	26.390	21.840	8.450	8.567	8.385	70.853	0.256	0.092	-0.135	15.000	24.310	28.470	31.850	28.080	11.059	7.550	6.630	73.321	0.290	0.195	-0.130	15.000	13.000	29.380	8.580	27.755	5.227	4.709	3.110	16.254	0.067	-0.061	-0.083	15.000	24.635	31.915	30.550	32.825	10.027	5.985	5.539	55.542	0.047	0.074	0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37	16.000	15.145	24.505	16.575	19.825	9.688	4.894	4.717	45.698	-0.057	-0.062	0.019	16.000	16.510	24.440	17.485	21.190	9.884	3.393	3.366	33.272	-0.322	-0.062	0.249	16.000	19.890	27.560	26.520	21.775	8.307	8.799	8.612	71.538	0.227	0.141	-0.092	16.000	24.245	28.470	31.915	28.210	10.969	7.674	6.680	73.278	0.050	0.061	-0.065	16.000	13.065	29.445	8.710	27.885	5.082	4.626	3.016	15.328	-0.094	-0.166	-0.083	16.000	24.570	31.850	30.680	32.825	9.964	6.187	5.710	56.894	0.171	0.128	-0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38	17.000	15.080	24.440	16.510	19.890	9.687	4.769	4.578	44.346	-0.139	-0.081	0.043	17.000	16.510	24.245	17.485	21.125	10.013	3.269	3.237	32.410	-0.129	0.062	0.186	17.000	19.890	27.430	26.585	21.645	8.359	8.848	8.642	72.239	0.030	0.134	0.085	17.000	24.115	28.470	32.110	28.145	10.825	8.002	6.987	75.632	0.307	0.197	-0.130	17.000	13.065	29.510	8.775	27.885	4.961	4.587	3.086	15.307	0.069	-0.061	-0.023	17.000	24.635	31.850	30.810	32.825	10.012	6.251	5.792	57.988	0.082	0.128	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39	18.000	15.080	24.440	16.510	19.890	9.360	4.769	4.550	42.588	-0.028	NaN	NaN	18.000	16.445	24.310	17.485	21.125	9.588	3.350	3.301	31.645	0.064	NaN	-0.082	18.000	19.825	27.560	26.715	21.515	7.839	9.166	8.982	70.414	0.340	0.183	-0.135	18.000	24.115	28.470	32.370	28.145	10.490	8.261	7.275	76.316	0.288	0.260	NaN	18.000	13.260	29.575	8.905	28.015	4.600	4.626	3.156	14.517	0.070	-0.166	-0.205	18.000	24.700	31.915	31.005	32.890	9.803	6.380	6.000	58.816	0.208	0.203	0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40	19.000	15.080	24.375	16.575	19.890	9.620	4.728	4.495	43.243	-0.055	0.021	0.062	19.000	16.315	24.505	17.485	21.125	9.579	3.577	3.508	33.597	0.207	NaN	-0.227	19.000	19.825	27.560	26.845	21.450	8.034	9.307	9.097	73.084	0.115	0.141	NaN	19.000	23.920	28.535	32.565	28.080	10.446	8.657	7.608	79.468	0.333	0.198	-0.198	19.000	13.325	29.575	8.970	28.080	4.732	4.604	2.952	13.968	-0.204	-0.083	-0.061	19.000	24.700	31.915	31.135	32.890	9.906	6.508	6.087	60.295	0.087	0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41	20.000	15.535	22.360	16.510	19.890	10.676	2.655	2.520	26.901	-1.975	-0.024	2.041	20.000	16.315	24.505	17.485	21.125	8.624	3.577	3.523	30.378	0.015	NaN	NaN	20.000	19.825	27.560	26.975	21.320	7.320	9.490	9.417	68.927	0.320	0.183	NaN	20.000	23.855	28.535	32.760	28.080	9.971	8.917	8.158	81.340	0.550	0.195	-0.065	20.000	13.325	29.575	8.970	28.145	3.809	4.584	3.151	12.003	0.200	-0.020	NaN	20.000	24.635	31.915	31.265	32.890	9.748	6.701	6.477	63.134	0.390	0.129	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42	21.000	15.600	22.360	16.510	19.890	10.680	2.632	2.521	26.922	0.001	NaN	0.022	21.000	16.315	24.310	17.485	21.125	8.816	3.393	3.328	29.338	-0.195	NaN	0.183	21.000	19.890	27.495	27.105	21.190	7.411	9.582	9.509	70.477	0.093	0.183	0.092	21.000	23.790	28.535	32.955	28.080	9.913	9.176	8.379	83.059	0.221	0.195	-0.065	21.000	13.325	29.575	8.970	28.145	3.809	4.584	3.151	12.003	NaN	NaN	NaN	21.000	24.635	31.915	31.330	32.890	9.748	6.766	6.541	63.764	0.065	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43	22.000	15.600	22.425	16.575	19.890	10.749	2.716	2.594	27.885	0.073	0.023	-0.061	22.000	16.315	24.310	17.485	21.125	8.955	3.393	3.331	29.829	0.003	NaN	NaN	22.000	19.890	27.495	27.235	21.125	7.552	9.722	9.638	72.784	0.129	0.141	NaN	22.000	23.790	28.535	33.150	28.080	10.030	9.371	8.520	85.451	0.141	0.195	NaN	22.000	13.585	29.575	8.970	28.145	3.804	4.831	2.921	11.112	-0.230	NaN	-0.248	22.000	24.635	31.915	31.395	32.890	9.828	6.830	6.584	64.706	0.043	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44	23.000	15.600	22.490	16.575	19.825	10.684	2.838	2.724	29.106	0.130	0.061	-0.061	23.000	16.315	24.375	17.485	21.125	8.891	3.454	3.396	30.192	0.065	NaN	-0.061	23.000	19.695	27.690	27.365	21.060	7.277	10.138	10.045	73.093	0.407	0.141	-0.275	23.000	23.985	28.470	33.280	28.015	10.233	9.306	8.474	86.714	-0.046	0.133	0.198	23.000	11.830	29.185	8.970	28.145	5.005	3.043	2.569	12.861	-0.352	NaN	1.783	23.000	24.570	31.850	31.395	32.890	9.772	6.904	6.626	64.748	0.042	NaN	-0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45	24.000	15.665	22.490	16.705	19.760	10.624	2.921	2.799	29.736	0.075	0.107	0.023	24.000	16.445	24.050	17.485	21.125	9.169	3.104	3.059	28.050	-0.337	NaN	0.350	24.000	19.630	27.690	27.430	20.995	7.185	10.279	10.179	73.131	0.134	0.092	-0.049	24.000	23.920	28.470	33.410	27.950	10.145	9.504	8.688	88.142	0.214	0.133	-0.065	24.000	12.155	29.250	9.035	28.145	4.707	3.310	2.710	12.755	0.140	-0.061	-0.328	24.000	24.570	31.850	31.525	32.890	9.763	7.032	6.768	66.075	0.142	0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46	25.000	15.665	22.555	16.705	19.760	10.688	2.982	2.863	30.606	0.064	NaN	-0.061	25.000	16.510	24.310	17.485	21.125	9.052	3.331	3.308	29.947	0.249	NaN	-0.230	25.000	19.695	27.625	27.560	21.060	7.375	10.245	10.106	74.529	-0.072	0.058	0.092	25.000	24.050	28.405	33.605	28.015	10.351	9.563	8.642	89.447	-0.046	0.192	0.133	25.000	12.220	29.250	9.035	28.145	4.777	3.371	2.694	12.869	-0.016	NaN	-0.061	25.000	24.570	31.850	31.655	32.955	9.781	7.171	6.861	67.110	0.094	0.138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47	26.000	15.730	22.555	16.640	19.760	8.062	2.939	2.654	21.400	-0.209	-0.020	0.020	26.000	16.510	24.505	17.485	21.125	6.051	3.518	3.335	20.179	0.027	NaN	-0.187	26.000	19.630	27.755	27.625	21.060	3.999	10.428	10.397	41.578	0.291	0.050	-0.133	26.000	24.050	28.340	33.800	27.885	7.608	9.761	9.462	71.986	0.820	0.201	0.003	26.000	12.285	29.250	8.970	28.145	4.670	3.494	3.492	16.304	0.798	0.062	-0.062	26.000	24.570	31.850	31.850	33.020	7.908	7.373	7.373	58.305	0.512	0.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48	27.000	15.795	22.620	16.640	19.695	8.104	3.045	2.821	22.861	0.167	0.062	-0.044	27.000	16.575	24.440	17.485	21.125	6.240	3.438	3.305	20.626	-0.030	NaN	0.080	27.000	19.630	27.820	27.885	21.060	4.138	10.670	10.638	44.016	0.241	0.201	-0.041	27.000	23.855	28.405	33.995	27.885	7.565	10.153	9.827	74.343	0.365	0.195	-0.198	27.000	12.480	29.380	8.970	28.145	4.358	3.721	3.719	16.207	0.227	NaN	-0.227	27.000	24.570	31.850	31.980	33.085	8.016	7.512	7.511	60.206	0.138	0.139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49	28.000	15.795	22.555	16.705	19.630	10.769	3.063	2.995	32.258	0.174	0.081	0.062	28.000	16.770	23.530	17.485	21.060	9.943	2.571	2.562	25.477	-0.743	0.062	0.928	28.000	20.020	27.365	28.145	20.865	7.876	10.405	10.246	80.698	-0.392	0.325	0.589	28.000	23.920	28.405	34.190	27.950	10.324	10.280	9.268	95.675	-0.559	0.192	0.065	28.000	12.805	29.380	9.035	28.145	4.390	3.967	2.828	12.413	-0.891	-0.062	-0.309	28.000	24.570	31.850	32.045	33.085	9.854	7.576	7.217	71.115	-0.294	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50	29.000	15.795	22.945	16.705	19.630	7.975	3.438	3.200	25.519	0.205	NaN	-0.376	29.000	16.770	23.465	17.485	21.060	7.411	2.509	2.417	17.914	-0.145	NaN	0.062	29.000	20.150	27.170	28.405	20.735	5.104	10.467	10.349	52.817	0.102	0.285	0.222	29.000	23.790	28.405	34.320	27.950	7.565	10.540	10.101	76.413	0.834	0.130	-0.130	29.000	12.870	29.380	9.035	28.145	4.056	4.029	4.020	16.304	1.192	NaN	-0.062	29.000	24.570	31.850	31.915	33.020	7.990	7.438	7.433	59.387	0.216	-0.139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51	30.000	15.730	23.075	16.705	19.565	7.805	3.643	3.349	26.136	0.149	0.063	-0.143	30.000	16.770	23.465	17.485	21.190	7.345	2.385	2.275	16.710	-0.142	-0.124	NaN	30.000	20.085	27.365	28.665	20.605	4.781	10.923	10.820	51.731	0.471	0.285	-0.172	30.000	23.725	28.405	34.450	28.015	7.359	10.732	10.264	75.530	0.162	0.128	-0.065	30.000	13.260	29.445	9.035	28.145	3.766	4.420	4.409	16.604	0.389	NaN	-0.392	30.000	24.570	31.850	31.850	33.020	7.869	7.373	7.371	58.001	-0.062	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52	31.000	15.730	23.400	16.705	19.565	7.547	3.957	3.664	27.653	0.315	NaN	-0.315	31.000	16.770	23.465	17.485	21.125	7.410	2.447	2.340	17.339	0.065	0.062	NaN	31.000	19.955	27.495	28.795	20.540	4.644	11.248	11.124	51.663	0.304	0.142	-0.183	31.000	23.790	28.340	34.515	27.885	7.464	10.735	10.242	76.443	-0.022	0.070	0.068	31.000	13.325	29.575	9.035	28.145	3.682	4.522	4.519	16.638	0.110	NaN	-0.103	31.000	24.505	31.785	31.785	33.020	7.788	7.384	7.374	57.435	0.004	-0.064	-0.075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53	32.000	15.730	23.335	16.770	19.565	7.667	3.911	3.607	27.657	-0.057	0.017	0.063	32.000	16.770	23.530	17.485	21.125	7.410	2.509	2.411	17.868	0.071	NaN	-0.062	32.000	19.955	27.560	28.860	20.540	4.689	11.339	11.232	52.669	0.108	0.051	-0.040	32.000	23.725	28.405	34.580	27.885	7.464	10.867	10.386	77.520	0.144	0.065	-0.068	32.000	13.585	29.770	9.035	28.145	3.332	4.831	4.831	16.097	0.312	NaN	-0.310	32.000	24.505	31.785	31.720	33.020	7.846	7.320	7.306	57.321	-0.068	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54	33.000	15.795	23.595	16.770	19.565	7.466	4.146	3.881	28.975	0.274	NaN	-0.237	33.000	16.770	23.335	17.485	21.125	7.670	2.323	2.216	16.997	-0.195	NaN	0.186	33.000	20.280	27.235	28.990	20.540	5.196	10.986	10.851	56.378	-0.381	0.103	0.456	33.000	23.595	28.405	34.775	27.885	7.364	11.192	10.644	78.382	0.257	0.195	-0.130	33.000	13.650	29.705	8.970	28.145	3.320	4.933	4.917	16.325	0.086	0.062	-0.041	33.000	24.505	31.785	31.655	33.020	7.839	7.256	7.237	56.733	-0.069	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55	34.000	15.730	23.660	16.835	19.565	7.418	4.241	3.900	28.929	0.019	0.017	-0.080	34.000	16.835	23.465	17.550	21.060	7.540	2.509	2.411	18.180	0.195	0.081	-0.106	34.000	20.475	26.975	29.185	20.605	5.474	10.791	10.584	57.942	-0.267	0.119	0.311	34.000	23.595	28.340	34.840	27.950	7.327	11.252	10.617	77.786	-0.027	0.063	0.002	34.000	13.715	29.705	9.035	28.145	3.320	4.933	4.917	16.325	NaN	-0.062	-0.062	34.000	24.505	31.785	31.655	33.020	7.774	7.256	7.238	56.269	4.280E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56	35.000	15.730	23.725	16.835	19.565	7.409	4.304	3.978	29.478	0.079	NaN	-0.063	35.000	16.835	23.335	17.615	20.930	7.736	2.528	2.418	18.704	0.007	0.144	0.124	35.000	20.410	26.975	29.445	20.540	5.522	11.092	10.833	59.826	0.249	0.249	-0.053	35.000	24.050	28.340	34.970	27.885	7.836	10.929	10.394	81.450	-0.222	0.133	0.455	35.000	13.715	29.640	8.970	28.145	3.314	4.975	4.926	16.325	0.009	0.062	0.020	35.000	24.505	31.785	31.655	32.955	7.833	7.245	7.227	56.607	-0.011	-0.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57	36.000	15.730	23.790	16.835	19.565	7.245	4.367	3.991	28.916	0.013	NaN	-0.063	36.000	16.770	23.530	17.615	20.865	7.411	2.796	2.650	19.638	0.232	0.062	-0.206	36.000	20.540	26.910	29.575	20.475	5.431	11.092	10.831	58.820	-0.002	0.144	0.144	36.000	24.050	28.405	35.100	27.885	7.586	11.062	10.589	80.326	0.194	0.130	-0.003	36.000	13.520	29.705	8.970	28.080	3.599	4.831	4.831	17.386	-0.094	0.022	0.162	36.000	24.570	31.785	31.655	32.955	7.716	7.181	7.171	55.331	-0.056	NaN	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58	37.000	15.665	23.920	16.835	19.630	7.309	4.447	4.047	29.583	0.056	-0.063	-0.143	37.000	16.835	23.790	17.550	20.865	7.345	3.011	2.925	21.484	0.275	-0.015	-0.237	37.000	20.345	27.170	29.705	20.540	5.295	11.470	11.168	59.142	0.337	0.069	-0.309	37.000	23.985	28.405	35.100	27.885	7.653	11.127	10.569	80.892	-0.019	NaN	-0.065	37.000	13.650	29.770	8.970	28.080	3.465	4.976	4.967	17.213	0.136	NaN	-0.144	37.000	24.570	31.785	31.655	32.955	7.762	7.181	7.158	55.563	-0.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59	38.000	15.730	23.985	16.835	19.760	7.106	4.367	4.002	28.438	-0.046	-0.126	-0.046	38.000	16.835	23.595	17.550	20.930	7.410	2.759	2.665	19.748	-0.260	-0.063	0.188	38.000	20.280	27.235	29.835	20.540	5.107	11.667	11.388	58.157	0.219	0.106	-0.091	38.000	23.985	28.405	35.165	27.885	7.608	11.192	10.685	81.289	0.115	0.065	NaN	38.000	12.480	29.510	9.035	28.080	4.604	3.730	3.723	17.141	-1.245	-0.060	1.180	38.000	24.505	31.785	31.655	32.955	7.710	7.245	7.232	55.753	0.074	NaN	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60	39.000	15.665	23.855	16.770	19.890	9.776	4.116	4.035	39.449	0.033	-0.143	0.108	39.000	16.835	24.115	17.550	21.060	9.675	3.138	3.136	30.340	0.471	-0.127	-0.506	39.000	20.215	27.300	29.900	20.475	8.214	11.848	11.446	94.023	0.059	0.091	-0.091	39.000	23.985	28.405	35.230	27.885	10.425	11.257	10.005	104.303	-0.679	0.065	NaN	39.000	12.740	29.640	9.035	28.080	4.539	4.020	3.166	14.373	-0.556	NaN	-0.290	39.000	24.570	31.785	31.655	32.955	9.791	7.181	6.744	66.028	-0.488	NaN	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61	40.000	15.860	23.465	16.770	20.020	10.051	3.563	3.513	35.313	-0.522	-0.126	0.427	40.000	16.770	23.400	17.485	21.125	10.238	2.385	2.366	24.222	-0.770	-0.081	0.663	40.000	20.150	27.300	29.900	20.475	8.073	11.901	11.501	92.844	0.054	NaN	-0.053	40.000	23.855	28.405	35.230	27.885	10.247	11.387	10.142	103.931	0.137	NaN	-0.130	40.000	12.675	29.640	9.100	28.145	4.459	3.875	3.110	13.866	-0.057	-0.085	0.060	40.000	24.570	31.785	31.590	32.955	9.767	7.117	6.712	65.555	-0.032	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62	41.000	15.990	23.335	16.705	20.020	8.450	3.391	3.309	27.965	-0.204	-0.014	0.154	41.000	16.770	23.660	17.485	21.060	8.156	2.697	2.653	21.636	0.287	0.063	-0.251	41.000	20.150	27.300	30.095	20.605	6.073	11.989	11.650	70.752	0.149	0.089	NaN	41.000	23.855	28.470	35.360	27.820	8.475	11.523	10.843	91.894	0.700	0.133	-0.004	41.000	13.390	30.290	9.165	28.210	3.056	4.709	4.702	14.369	1.593	-0.087	-0.929	41.000	24.570	31.785	31.590	32.955	8.515	7.117	7.020	59.775	0.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63	42.000	15.860	23.335	16.705	20.085	7.474	3.358	3.112	23.259	-0.197	-0.063	-0.033	42.000	16.835	23.335	17.550	20.865	7.410	2.571	2.470	18.303	-0.183	0.205	0.330	42.000	20.020	27.495	30.290	20.605	4.550	12.367	12.109	55.102	0.459	0.162	-0.217	42.000	23.985	28.470	35.425	27.820	7.503	11.458	11.099	83.275	0.256	0.065	0.130	42.000	13.520	30.355	9.100	28.210	3.338	4.913	4.640	15.489	-0.062	0.058	-0.145	42.000	24.440	31.785	31.590	32.955	7.676	7.245	7.243	55.593	0.223	NaN	-0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64	43.000	15.925	23.335	16.705	20.020	7.639	3.406	3.227	24.653	0.115	0.063	0.015	43.000	16.835	23.465	17.550	20.735	7.478	2.822	2.748	20.546	0.278	0.126	-0.126	43.000	20.020	27.495	30.550	20.475	4.826	12.655	12.386	59.775	0.276	0.288	NaN	43.000	23.855	28.470	35.490	27.820	7.626	11.653	11.218	85.552	0.120	0.065	-0.130	43.000	13.650	30.225	9.100	28.210	3.074	4.976	4.894	15.045	0.254	NaN	-0.066	43.000	24.440	31.785	31.655	32.955	7.846	7.309	7.299	57.266	0.056	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
