 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)
75	54.000	22.945	2.405	26.260	2.470	3.022	3.316	1.008	3.046	-0.157	-0.064	-0.842	54.000	19.565	6.045	18.265	7.280	2.528	1.793	1.618	4.090	-0.044	NaN	0.273	54.000	28.730	7.930	42.640	16.380	7.266	16.275	16.040	116.551	0.318	0.056	-0.200	54.000	23.205	10.075	25.610	19.760	4.966	9.979	9.979	49.555	0.126	NaN	-0.126	58.000	26.520	11.115	32.890	17.095	7.100	8.737	8.685	61.660	-0.871	0.231	1.147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76	55.000	24.765	2.210	26.260	2.405	4.304	1.508	0.773	3.325	-0.236	-0.008	1.779	55.000	19.630	5.915	18.265	7.215	2.491	1.885	1.523	3.794	-0.095	-0.045	-0.137	55.000	29.055	8.060	42.640	16.445	7.381	15.964	15.608	115.195	-0.432	0.034	0.345	55.000	23.205	9.880	25.610	19.760	4.430	10.169	10.168	45.043	0.189	NaN	-0.189	59.000	26.455	11.050	33.085	17.420	7.142	9.194	9.156	65.395	0.471	0.366	-0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77	56.000	24.830	2.210	26.260	2.340	4.185	1.436	0.882	3.693	0.110	-0.006	0.065	56.000	19.370	6.175	18.265	7.215	2.755	1.517	1.387	3.819	-0.136	NaN	0.368	56.000	28.730	7.865	42.640	16.380	7.243	16.309	16.040	116.171	0.432	-0.034	-0.379	56.000	23.140	9.750	25.610	19.760	4.635	10.310	10.309	47.785	0.142	NaN	-0.142	60.000	26.195	10.790	33.215	17.550	6.833	9.746	9.683	66.164	0.527	0.184	-0.368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78	57.000	22.880	2.405	26.260	2.340	3.043	3.381	1.216	3.701	0.334	NaN	-1.953	57.000	19.500	6.110	18.330	7.215	2.488	1.609	1.476	3.672	0.089	-0.047	-0.139	57.000	28.600	7.800	42.575	16.380	7.220	16.399	16.098	116.221	0.058	-0.055	-0.145	57.000	23.270	10.075	25.610	19.760	5.018	9.964	9.950	49.931	-0.359	NaN	0.346	61.000	26.260	10.855	33.345	17.680	6.874	9.838	9.783	67.249	0.099	0.184	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79	58.000	22.750	2.470	26.260	2.340	3.358	3.512	1.009	3.388	-0.207	NaN	-0.132	58.000	19.630	5.980	18.265	7.215	2.290	1.841	1.496	3.426	0.021	0.048	-0.184	58.000	28.730	7.865	42.575	16.315	7.154	16.220	15.742	112.617	-0.356	-0.034	0.145	58.000	23.205	9.880	25.610	19.825	4.358	10.232	10.210	44.498	0.259	0.063	-0.205	62.000	26.520	11.115	33.410	17.745	7.228	9.562	9.534	68.910	-0.249	0.092	0.368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80	59.000	22.555	2.600	26.260	2.340	3.153	3.714	1.168	3.684	0.159	NaN	-0.204	59.000	19.565	6.110	18.265	7.215	2.256	1.706	1.496	3.376	-2.815E-4	NaN	0.134	59.000	28.340	7.735	42.705	16.315	6.887	16.732	16.286	112.153	0.544	0.112	-0.401	59.000	23.205	9.555	25.610	19.825	4.154	10.548	10.470	43.492	0.261	NaN	-0.316	63.000	26.000	10.595	33.345	17.680	6.609	10.205	10.129	66.937	0.595	-0.092	-0.735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81	60.000	22.555	2.470	26.260	2.340	3.138	3.707	0.971	3.046	-0.198	NaN	0.005	60.000	19.630	5.980	18.265	7.150	2.256	1.798	1.573	3.549	0.077	-0.042	-0.134	60.000	28.405	7.670	42.770	16.250	6.907	16.732	16.319	112.710	0.034	0.022	0.022	60.000	23.270	9.945	25.545	19.825	4.646	10.139	10.101	46.923	-0.370	-0.015	0.395	64.000	25.805	10.400	33.345	17.615	6.436	10.436	10.328	66.476	0.200	-0.045	-0.276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82	61.000	22.620	2.535	26.260	2.340	3.153	3.645	1.089	3.435	0.119	NaN	0.061	61.000	19.565	6.045	18.265	7.150	2.320	1.706	1.491	3.460	-0.081	NaN	0.092	61.000	28.210	7.605	42.510	16.185	6.681	16.677	16.222	108.380	-0.098	-0.256	-0.201	61.000	23.270	10.010	25.610	19.825	4.646	10.090	10.059	46.729	-0.042	0.015	0.063	65.000	25.805	10.400	33.410	17.615	6.279	10.483	10.312	64.757	-0.016	0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83	62.000	22.685	2.470	26.260	2.340	3.393	3.577	1.152	3.908	0.062	NaN	0.067	62.000	19.500	6.045	18.265	7.150	2.234	1.657	1.383	3.088	-0.109	NaN	0.048	62.000	28.145	7.670	42.185	16.185	6.724	16.420	15.906	106.952	-0.316	-0.278	-0.022	62.000	23.335	10.270	25.545	19.760	4.831	9.744	9.680	46.771	-0.378	-0.078	0.268	66.000	26.780	11.245	33.475	17.745	7.320	9.331	9.308	68.128	-1.005	0.137	1.288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84	63.000	22.555	2.600	26.260	2.340	2.948	3.714	1.151	3.393	-9.546E-4	NaN	-0.139	63.000	19.500	6.045	18.265	7.150	2.412	1.657	1.466	3.536	0.083	NaN	NaN	63.000	28.210	7.410	41.795	15.925	6.662	16.033	15.482	103.141	-0.424	-0.469	-0.083	63.000	23.205	9.815	25.610	19.760	4.564	10.232	10.209	46.593	0.529	0.015	-0.473	67.000	26.845	11.375	33.540	17.810	7.417	9.286	9.250	68.610	-0.057	0.092	0.137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85	64.000	23.985	2.210	26.260	2.340	3.786	2.279	1.182	4.474	0.031	NaN	1.405	64.000	19.630	5.980	18.265	7.150	2.304	1.798	1.640	3.777	0.174	NaN	-0.141	64.000	28.470	7.670	41.275	15.535	7.031	15.028	14.693	103.301	-0.790	-0.647	0.358	64.000	23.270	10.075	25.545	19.760	4.956	9.949	9.929	49.209	-0.280	-0.015	0.268	68.000	26.845	11.310	33.475	17.745	7.116	9.239	9.175	65.289	-0.076	-0.092	-0.045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
86	65.000	23.595	2.340	26.260	2.340	3.343	2.665	1.192	3.984	0.010	NaN	-0.390	65.000	19.630	5.850	18.265	7.150	2.524	1.885	1.604	4.048	-0.036	NaN	-0.090	65.000	28.795	7.930	40.885	15.275	7.182	14.146	13.929	100.040	-0.764	-0.468	0.413	65.000	23.075	9.295	25.545	19.760	4.083	10.753	10.752	43.902	0.823	NaN	-0.804	69.000	26.845	11.310	33.540	17.745	6.995	9.286	9.189	64.275	0.014	0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87	66.000	23.790	2.340	26.260	2.340	3.927	2.470	1.186	4.656	-0.006	NaN	0.195	66.000	19.630	5.980	18.265	7.150	2.283	1.798	1.460	3.334	-0.144	NaN	0.085	66.000	28.730	7.930	40.950	15.275	7.154	14.258	13.860	99.157	-0.069	0.056	-0.056	66.000	23.205	9.880	25.545	19.760	4.296	10.153	10.125	43.501	-0.627	NaN	0.599	70.000	26.780	11.245	33.540	17.680	7.025	9.333	9.255	65.014	0.066	-0.045	-0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88	67.000	23.790	2.340	26.195	2.340	3.896	2.405	1.123	4.377	-0.062	-0.065	NaN	67.000	19.695	5.915	18.265	7.150	2.279	1.889	1.498	3.414	0.038	NaN	-0.092	67.000	28.600	7.930	40.885	15.210	6.968	14.280	13.929	97.065	0.069	-0.089	-0.112	67.000	23.270	10.270	25.545	19.760	4.670	9.759	9.748	45.520	-0.377	NaN	0.394	71.000	26.975	11.505	33.540	17.615	7.460	8.968	8.926	66.586	-0.329	-0.044	0.320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
89	68.000	24.635	2.210	26.065	2.340	4.237	1.436	0.658	2.789	-0.465	-0.129	0.830	68.000	19.370	6.110	18.265	7.150	3.008	1.517	1.211	3.642	-0.287	NaN	0.370	68.000	29.770	8.515	40.950	15.275	7.897	13.065	12.828	101.299	-1.102	0.089	1.304	68.000	23.205	9.685	25.545	19.695	3.990	10.280	10.279	41.016	0.530	-0.063	-0.584	72.000	27.560	12.155	33.475	17.680	8.050	8.094	8.072	64.976	-0.854	-0.003	0.871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90	69.000	24.635	2.210	25.935	2.405	4.136	1.315	0.485	2.007	-0.173	-0.119	NaN	69.000	19.890	5.785	18.200	7.150	2.665	2.172	1.690	4.504	0.479	0.051	-0.609	69.000	29.705	8.450	40.885	15.275	7.631	13.099	12.860	98.126	0.032	-0.055	-0.089	69.000	23.270	10.205	25.545	19.760	4.477	9.822	9.796	43.860	-0.483	0.063	0.521	73.000	27.495	12.090	33.475	17.680	8.050	8.186	8.164	65.716	0.092	NaN	-0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91	70.000	24.830	2.275	25.870	2.405	4.292	1.048	0.492	2.113	0.007	-0.064	0.202	70.000	19.760	5.785	18.265	7.150	2.600	2.024	1.495	3.887	-0.195	-0.048	0.096	70.000	29.315	8.255	40.885	15.210	7.381	13.500	13.230	97.648	0.371	-0.033	-0.435	70.000	23.205	9.880	25.545	19.695	4.181	10.090	10.085	42.170	0.290	-0.063	-0.331	74.000	27.495	12.025	33.410	17.680	7.914	8.183	8.164	64.609	1.823E-4	-0.047	-0.045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
92	71.000	24.765	2.275	25.870	2.405	4.550	1.113	0.559	2.543	0.067	NaN	-0.065	71.000	19.760	5.785	18.330	7.085	2.279	1.933	1.354	3.084	-0.141	-0.092	NaN	71.000	29.120	8.060	40.885	15.275	7.403	13.801	13.351	98.831	0.120	0.034	-0.268	71.000	23.140	9.750	25.545	19.565	3.991	10.105	10.097	40.298	0.012	-0.126	-0.142	75.000	27.495	12.025	33.410	17.615	7.741	8.139	8.098	62.691	-0.066	-0.045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93	72.000	24.830	2.275	25.935	2.405	4.814	1.113	0.520	2.501	-0.039	0.065	0.065	72.000	19.890	5.785	18.265	7.150	2.256	2.122	1.316	2.970	-0.037	0.092	-0.100	72.000	28.990	7.995	40.885	15.275	7.110	13.946	13.324	94.733	-0.027	NaN	-0.145	72.000	23.140	9.815	25.415	18.980	3.723	9.443	9.436	35.131	-0.662	-0.599	0.063	76.000	27.495	12.025	33.345	17.680	7.784	8.136	8.109	63.122	0.011	-0.002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94	73.000	24.375	2.275	25.870	2.405	4.548	1.501	0.658	2.991	0.138	-0.065	-0.453	73.000	19.565	5.980	18.265	7.150	2.478	1.749	1.204	2.983	-0.112	NaN	0.372	73.000	28.925	7.995	40.950	15.275	7.126	14.057	13.485	96.102	0.162	0.056	-0.056	73.000	23.205	9.945	25.415	18.915	3.947	9.238	9.222	36.403	-0.214	-0.063	0.142	77.000	27.885	12.415	33.280	17.550	8.102	7.448	7.423	60.147	-0.686	-0.137	0.551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
95	74.000	24.700	2.275	25.935	2.405	4.651	1.242	0.564	2.624	-0.094	0.065	0.323	74.000	19.760	5.850	18.265	7.150	2.427	1.981	1.307	3.173	0.104	NaN	-0.232	74.000	29.185	8.190	40.885	15.275	7.303	13.678	13.201	96.410	-0.285	-0.056	0.323	74.000	23.075	8.840	25.415	18.915	2.816	10.343	10.291	28.979	1.069	NaN	-1.106	78.000	27.885	12.415	33.215	17.550	8.016	7.401	7.373	59.104	-0.051	-0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
96	75.000	24.765	2.275	25.870	2.405	4.548	1.113	0.457	2.079	-0.107	-0.065	0.065	75.000	19.825	5.785	18.265	7.150	2.629	2.073	1.340	3.524	0.033	NaN	-0.092	75.000	29.445	8.255	40.885	15.210	7.322	13.388	12.944	94.775	-0.256	-0.034	0.256	75.000	22.945	8.970	25.415	18.850	2.843	10.184	10.165	28.899	-0.126	-0.063	0.095	79.000	27.690	12.220	33.215	17.550	7.925	7.677	7.647	60.603	0.275	NaN	-0.276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
97	76.000	24.765	2.275	25.870	2.405	4.582	1.113	0.469	2.151	0.012	NaN	NaN	76.000	20.020	5.655	18.265	7.150	2.397	2.305	1.389	3.329	0.049	NaN	-0.233	76.000	29.315	8.190	40.885	15.275	7.241	13.567	13.085	94.746	0.140	0.034	-0.145	76.000	23.140	8.905	25.350	18.850	2.839	10.188	10.169	28.874	0.004	-0.014	-0.021	80.000	27.755	12.350	33.150	17.420	8.016	7.403	7.367	59.053	-0.281	-0.136	0.136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98	77.000	23.725	2.405	25.870	2.405	4.153	2.145	0.638	2.649	0.169	NaN	-1.040	77.000	19.890	5.655	18.265	7.150	2.697	2.208	1.170	3.156	-0.218	NaN	0.096	77.000	29.510	8.320	40.885	15.210	7.286	13.299	12.804	93.288	-0.281	-0.034	0.234	77.000	23.010	9.230	25.415	18.850	2.907	9.916	9.895	28.764	-0.274	0.016	0.284	81.000	27.820	12.350	33.020	17.420	8.059	7.263	7.242	58.364	-0.125	-0.093	0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
99	78.000	24.765	2.275	25.870	2.340	4.623	1.107	0.455	2.104	-0.183	-0.004	1.031	78.000	20.020	5.655	18.265	7.150	2.697	2.305	1.296	3.494	0.125	NaN	-0.099	78.000	29.640	8.385	40.885	15.210	7.303	13.154	12.692	92.692	-0.113	NaN	0.145	78.000	23.140	9.620	25.415	18.785	3.291	9.443	9.409	30.969	-0.486	-0.063	0.410	82.000	27.885	12.415	33.020	17.355	8.102	7.125	7.105	57.566	-0.137	-0.045	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100	79.000	24.895	2.275	25.870	2.340	4.637	0.977	0.450	2.087	-0.005	NaN	0.130	79.000	19.695	5.850	18.265	7.215	2.822	1.977	1.228	3.465	-0.068	0.045	0.370	79.000	29.445	8.320	40.885	15.210	7.259	13.355	12.935	93.896	0.243	NaN	-0.201	79.000	23.075	8.905	25.415	18.785	2.728	10.153	10.152	27.699	0.743	NaN	-0.711	83.000	27.690	12.220	33.020	17.290	7.882	7.356	7.319	57.688	0.214	-0.045	-0.276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
