 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)
33	12.000	18.850	27.625	21.775	15.795	19.955	12.186	12.086	241.184	-0.388	NaN	0.394	12.000	33.020	32.240	39.195	31.720	22.400	6.197	4.886	109.457	0.320	0.259	-0.194	37.000	28.015	26.260	29.835	24.765	24.574	2.355	2.202	54.114	0.106	0.065	0.041	47.000	31.525	29.900	33.020	29.185	23.719	1.657	1.524	36.153	0.045	0.117	0.059	58.000	28.535	34.580	30.745	35.880	18.158	2.564	0.599	10.884	0.014	-0.033	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	28.860	27.690	30.875	29.055	23.820	2.434	-0.068	-1.614	-0.021	NaN	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34	13.000	18.785	28.015	21.775	15.795	19.632	12.580	12.484	245.092	0.398	NaN	-0.394	13.000	32.890	32.240	39.260	32.045	22.397	6.373	4.792	107.319	-0.095	0.055	-0.130	38.000	28.080	26.195	29.770	24.570	24.550	2.345	2.253	55.301	0.051	0.088	0.092	48.000	31.590	29.900	33.020	29.120	23.860	1.629	1.529	36.487	0.005	0.031	0.057	59.000	28.405	34.450	30.680	35.945	18.115	2.722	0.484	8.763	-0.116	-0.019	-0.180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	28.925	27.690	30.875	29.055	23.707	2.380	-0.072	-1.711	-0.004	NaN	0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35	14.000	18.785	27.950	21.775	15.860	19.761	12.454	12.354	244.129	-0.130	-0.063	0.063	14.000	32.890	32.175	39.195	32.825	22.486	6.338	4.148	93.263	-0.644	0.015	-0.007	39.000	28.275	26.065	29.770	24.375	24.770	2.256	2.216	54.883	-0.037	0.146	0.227	49.000	31.655	29.900	33.280	29.055	23.659	1.832	1.714	40.552	0.185	0.261	0.058	60.000	28.340	34.190	30.615	35.880	18.168	2.834	0.307	5.577	-0.177	-0.091	-0.207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	28.860	27.690	30.875	29.055	24.050	2.434	-0.044	-1.048	0.029	NaN	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36	15.000	18.720	28.210	21.775	15.795	19.503	12.785	12.687	247.429	0.333	0.063	-0.268	15.000	32.825	32.175	39.260	32.630	22.486	6.451	4.376	98.396	0.228	0.051	-0.065	40.000	28.210	26.065	29.770	24.245	24.671	2.397	2.358	58.170	0.142	0.099	-0.042	50.000	31.525	29.965	33.475	28.990	23.768	2.180	2.018	47.975	0.305	0.203	-0.145	61.000	28.340	34.060	30.615	35.815	18.026	2.873	0.280	5.053	-0.027	-0.040	-0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	28.990	27.690	30.875	28.990	24.139	2.290	-0.036	-0.870	0.008	-0.037	0.107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37	16.000	18.785	28.015	21.775	15.860	19.720	12.517	12.434	245.198	-0.253	-0.063	0.205	16.000	32.500	32.240	39.390	32.630	22.300	6.901	4.732	105.532	0.357	0.130	-0.321	41.000	28.210	26.065	29.900	24.245	24.671	2.484	2.423	59.784	0.065	0.088	NaN	51.000	31.460	29.900	33.735	29.055	23.676	2.427	2.135	50.539	0.116	0.221	-0.038	62.000	28.275	34.060	30.680	35.880	17.934	3.016	0.322	5.767	0.041	0.091	-0.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	28.925	27.690	30.875	29.055	24.193	2.380	-0.058	-1.394	-0.022	0.037	-0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38	17.000	18.785	28.015	21.775	15.860	19.664	12.517	12.439	244.602	0.005	NaN	NaN	17.000	32.435	32.175	39.390	32.695	22.300	6.974	4.690	104.590	-0.042	0.005	-0.070	42.000	27.170	26.520	30.160	24.505	23.848	3.606	3.192	76.122	0.769	0.070	-1.117	52.000	32.045	29.770	33.865	29.055	24.037	1.955	1.741	41.857	-0.393	0.121	0.592	63.000	28.340	33.930	30.680	35.880	18.023	3.046	0.198	3.574	-0.123	NaN	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	28.925	27.690	30.875	28.990	24.175	2.344	0.005	0.127	0.063	-0.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39	18.000	18.850	27.495	21.775	15.795	20.124	12.060	11.980	241.079	-0.459	0.063	0.520	18.000	32.240	32.175	39.260	32.760	22.113	7.044	4.672	103.314	-0.018	-0.124	-0.194	43.000	414.000	403.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	31.850	29.900	34.125	29.120	23.945	2.405	2.091	50.075	0.350	0.225	-0.227	64.000	28.535	34.060	30.745	35.945	18.252	2.905	0.164	2.996	-0.034	0.092	0.233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	28.925	27.755	30.875	29.055	24.194	2.344	0.019	0.465	0.014	0.036	0.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40	19.000	18.850	27.495	21.775	15.925	20.197	11.934	11.855	239.427	-0.125	-0.126	NaN	19.000	32.240	32.110	39.325	32.760	22.250	7.115	4.662	103.736	-0.010	0.065	-0.006	44.000	27.235	26.780	30.355	24.505	23.821	3.861	3.489	83.106	3.489	NaN	NaN	54.000	31.655	30.030	34.385	29.315	23.756	2.822	2.349	55.808	0.258	0.202	-0.222	65.000	28.535	34.060	30.875	36.010	18.205	3.046	0.214	3.904	0.050	0.141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	28.860	27.755	30.875	29.055	24.212	2.398	0.047	1.132	0.028	NaN	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41	20.000	18.720	28.080	21.775	15.860	19.729	12.596	12.511	246.829	0.656	0.063	-0.599	20.000	32.240	32.110	39.195	32.760	22.341	6.985	4.546	101.565	-0.116	-0.129	NaN	45.000	26.975	26.910	30.550	24.570	23.584	4.273	3.749	88.408	0.260	0.128	-0.289	55.000	31.785	30.095	34.450	29.185	23.800	2.816	2.454	58.415	0.105	0.104	0.102	66.000	28.210	33.995	30.875	36.075	18.264	3.381	0.270	4.926	0.055	0.040	-0.296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	28.860	27.755	30.875	29.055	24.087	2.398	0.063	1.517	0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42	21.000	18.720	27.755	21.775	15.860	19.986	12.281	12.186	243.563	-0.325	NaN	0.315	21.000	32.240	32.110	39.260	32.760	22.295	7.050	4.604	102.651	0.058	0.065	NaN	46.000	26.910	26.975	30.615	24.570	23.553	4.417	3.862	90.964	0.113	0.055	-0.090	56.000	31.915	30.095	34.645	29.055	23.698	2.921	2.605	61.727	0.150	0.229	0.121	67.000	28.210	34.125	30.875	36.075	18.216	3.302	0.373	6.802	0.104	NaN	0.077	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	28.860	27.690	30.875	29.055	24.293	2.434	0.051	1.229	-0.012	NaN	-0.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43	22.000	18.720	27.690	21.775	15.860	20.115	12.218	12.121	243.812	-0.066	NaN	0.063	22.000	32.110	31.980	39.065	32.760	22.338	6.999	4.411	98.540	-0.193	-0.194	-0.144	47.000	26.585	26.975	30.615	24.505	23.345	4.727	4.045	94.437	0.183	0.034	-0.277	57.000	31.785	30.160	34.840	29.120	23.558	3.227	2.826	66.569	0.221	0.164	-0.144	68.000	28.015	34.190	30.875	36.140	18.080	3.462	0.496	8.965	0.122	0.037	-0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	28.730	27.690	30.810	28.990	24.218	2.453	0.130	3.160	0.080	-0.090	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44	23.000	18.655	27.625	21.775	15.860	20.309	12.172	12.062	244.974	-0.058	NaN	0.046	23.000	31.850	31.785	38.870	32.760	22.430	7.087	4.228	94.834	-0.183	-0.193	-0.284	48.000	26.455	27.040	30.810	24.440	23.343	5.072	4.293	100.221	0.248	0.201	-0.145	58.000	31.785	30.095	35.035	28.860	23.655	3.477	3.095	73.219	0.270	0.275	0.023	69.000	27.755	34.190	30.810	36.140	17.901	3.624	0.608	10.879	0.112	-0.055	-0.219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	28.860	27.690	30.810	28.990	24.293	2.344	0.066	1.606	-0.064	NaN	0.108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45	24.000	18.655	27.495	21.775	15.860	20.502	12.046	11.931	244.623	-0.131	NaN	0.126	24.000	31.915	31.785	38.805	32.760	22.522	6.959	4.137	93.174	-0.091	-0.064	0.064	49.000	27.885	26.390	30.875	24.375	24.308	3.606	3.230	78.522	-1.063	0.090	1.549	59.000	31.720	30.160	35.230	28.925	23.515	3.721	3.273	76.954	0.177	0.162	-0.083	70.000	27.690	34.190	30.810	36.140	17.857	3.679	0.642	11.458	0.034	NaN	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	28.860	27.690	30.810	28.990	24.256	2.344	0.061	1.479	-0.005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46	25.000	18.655	27.365	21.775	15.795	20.704	11.983	11.870	245.760	-0.061	0.063	0.126	25.000	31.850	31.720	39.000	32.760	22.615	7.225	4.249	96.102	0.112	0.193	-0.074	50.000	26.325	27.105	31.005	24.375	23.226	5.418	4.546	105.583	1.316	0.112	-1.708	60.000	31.850	30.160	35.360	28.990	23.510	3.700	3.232	75.974	-0.041	0.103	0.123	71.000	27.430	34.190	30.810	36.140	17.824	3.902	0.766	13.655	0.124	NaN	-0.225	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	28.730	27.625	30.810	28.990	24.234	2.488	0.068	1.648	0.007	NaN	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47	26.000	18.655	27.430	21.775	15.795	20.575	12.046	11.936	245.582	0.066	NaN	-0.063	26.000	31.785	31.720	39.065	32.760	22.523	7.354	4.340	97.750	0.091	0.064	-0.064	51.000	26.390	27.040	31.070	24.310	23.198	5.418	4.557	105.710	0.011	0.089	0.089	61.000	31.850	30.160	35.555	28.990	23.271	3.885	3.381	78.686	0.150	0.186	NaN	72.000	27.040	34.255	30.680	36.075	17.661	4.070	0.971	17.154	0.205	-0.145	-0.320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	28.730	27.625	30.810	28.990	24.181	2.488	0.072	1.736	0.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48	27.000	18.655	27.430	21.775	15.925	20.575	11.921	11.807	242.929	-0.129	-0.125	NaN	27.000	31.655	31.655	39.000	32.695	22.479	7.418	4.348	97.750	0.008	-0.073	-0.138	52.000	26.455	27.105	31.135	24.115	23.110	5.554	4.767	110.171	0.210	0.160	0.020	62.000	31.850	30.160	35.620	28.925	23.224	3.967	3.477	80.744	0.096	0.082	NaN	73.000	26.975	34.255	30.680	36.075	17.619	4.128	1.002	17.656	0.031	NaN	-0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	28.860	27.690	30.810	28.990	24.746	2.344	0.073	1.817	0.002	NaN	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49	28.000	18.720	27.495	21.775	15.795	20.527	12.092	12.002	246.377	0.195	0.126	-0.046	28.000	31.590	31.655	39.000	32.695	22.479	7.483	4.394	98.764	0.045	NaN	-0.064	53.000	26.455	27.105	31.265	23.920	23.226	5.769	5.011	116.378	0.243	0.216	NaN	63.000	31.785	30.160	35.750	28.860	23.129	4.173	3.665	84.770	0.188	0.144	-0.062	74.000	27.105	34.190	30.810	36.140	17.415	4.187	0.964	16.782	-0.038	0.145	0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	28.860	27.625	30.810	28.990	24.799	2.380	0.017	0.418	-0.057	NaN	-0.037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50	29.000	18.785	27.430	21.775	15.860	20.536	11.950	11.869	243.749	-0.133	-0.063	0.079	29.000	31.395	31.590	39.000	32.695	22.344	7.685	4.443	99.271	0.049	NaN	-0.202	54.000	26.585	27.105	31.330	23.855	23.287	5.751	5.070	118.068	0.060	0.090	0.107	64.000	31.785	30.160	36.075	29.120	23.319	4.414	3.680	85.818	0.015	0.255	NaN	75.000	27.105	34.320	30.875	36.140	17.268	4.186	1.134	19.587	0.171	0.059	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	28.860	27.625	30.875	28.990	24.309	2.434	0.042	1.010	0.025	0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51	30.000	18.915	27.235	21.775	15.860	20.747	11.729	11.665	242.008	-0.205	NaN	0.221	30.000	31.395	31.655	38.870	32.695	22.297	7.547	4.413	98.388	-0.030	-0.129	0.009	55.000	26.650	27.105	31.460	23.725	23.345	5.879	5.212	121.672	0.142	0.181	0.053	65.000	31.785	30.225	36.400	29.250	23.224	4.717	3.864	89.735	0.184	0.291	-0.013	76.000	27.040	34.320	31.005	36.205	17.005	4.390	1.165	19.811	0.031	0.145	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	28.860	27.625	30.810	28.990	24.799	2.380	0.017	0.418	-0.025	-0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52	31.000	19.045	26.975	21.775	15.860	21.023	11.445	11.394	239.532	-0.271	NaN	0.284	31.000	31.265	31.720	38.740	32.695	22.161	7.538	4.446	98.527	0.034	-0.129	-0.121	56.000	26.975	26.975	31.655	23.595	23.408	5.773	5.181	121.274	-0.031	0.234	0.340	66.000	31.655	30.225	36.400	29.055	23.371	4.887	4.069	95.101	0.205	0.047	-0.126	77.000	26.910	34.255	31.005	36.270	16.837	4.564	1.100	18.518	-0.065	0.029	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	28.860	27.625	30.810	28.990	24.852	2.380	0.013	0.330	-0.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53	32.000	19.110	26.780	21.775	15.860	21.226	11.240	11.193	237.580	-0.201	NaN	0.205	32.000	31.265	31.785	38.740	32.695	22.113	7.530	4.505	99.630	0.059	NaN	0.008	57.000	27.170	26.845	31.720	23.530	23.588	5.630	5.083	119.901	-0.098	0.091	0.234	67.000	31.590	30.160	36.335	28.925	23.423	4.903	4.102	96.072	0.032	-0.030	-0.047	78.000	26.975	34.255	31.200	36.335	16.878	4.709	1.147	19.367	0.048	0.204	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	28.860	27.625	30.810	28.990	24.852	2.380	0.013	0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54	33.000	19.110	26.585	21.775	15.925	21.235	10.988	10.939	232.295	-0.254	-0.063	0.189	33.000	31.070	31.850	38.675	32.695	21.836	7.652	4.666	101.886	0.161	-0.065	-0.187	58.000	27.365	26.780	31.850	23.400	23.795	5.616	5.120	121.832	0.037	0.182	0.195	68.000	31.265	30.290	36.335	29.055	23.152	5.218	4.307	99.706	0.205	-0.031	-0.347	79.000	26.845	34.255	31.330	36.335	16.886	4.944	1.290	21.780	0.142	0.118	-0.118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	28.925	27.690	30.810	28.990	24.837	2.290	0.037	0.921	0.024	NaN	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55	34.000	19.175	26.455	21.775	15.925	21.063	10.846	10.808	227.643	-0.131	NaN	0.142	34.000	31.135	31.915	38.545	32.695	21.648	7.451	4.676	101.223	0.010	-0.129	0.071	59.000	27.495	26.780	32.045	23.270	23.801	5.747	5.279	125.652	0.159	0.234	0.103	69.000	31.200	30.290	36.270	29.055	23.104	5.218	4.312	99.626	0.006	-0.063	-0.063	80.000	26.780	34.255	31.265	36.335	16.845	4.944	1.276	21.488	-0.014	-0.059	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	28.925	27.690	30.810	28.990	24.837	2.290	0.037	0.921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56	35.000	19.175	26.585	21.775	15.860	21.394	11.036	11.001	235.354	0.193	0.063	-0.126	35.000	30.875	31.915	38.285	32.695	21.838	7.451	4.553	99.423	-0.123	-0.259	-0.259	60.000	27.560	26.650	32.175	23.140	23.858	5.798	5.308	126.632	0.029	0.182	0.130	70.000	31.135	30.290	36.465	28.925	23.060	5.502	4.576	105.532	0.264	0.221	-0.063	81.000	26.585	34.255	31.265	36.335	16.620	5.121	1.381	22.950	0.105	NaN	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57	36.000	19.110	26.455	21.775	15.795	21.374	10.988	10.941	233.854	-0.060	0.063	0.110	36.000	30.940	32.045	38.155	32.630	21.650	7.239	4.606	99.714	0.053	-0.135	0.075	61.000	28.275	26.000	32.435	22.880	24.494	5.200	4.786	117.218	-0.522	0.364	0.962	71.000	31.070	30.290	36.660	29.250	23.157	5.686	4.495	104.096	-0.081	0.132	-0.064	82.000	26.585	34.320	31.070	36.270	16.528	4.891	1.354	22.384	-0.027	-0.205	0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58	37.000	19.110	26.390	21.775	15.795	21.448	10.925	10.880	233.343	-0.062	NaN	0.063	37.000	30.745	32.175	38.090	32.630	21.467	7.359	4.789	102.798	0.183	-0.065	-0.187	62.000	28.535	25.870	32.435	22.750	24.681	4.994	4.669	115.241	-0.116	0.081	0.284	72.000	30.940	30.420	36.595	29.575	23.114	5.718	4.385	101.358	-0.110	-0.112	-0.148	83.000	26.455	34.190	30.940	36.205	16.537	4.917	1.278	21.133	-0.076	-0.145	-0.172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59	38.000	19.175	26.390	21.775	15.860	21.330	10.846	10.809	230.550	-0.071	-0.063	0.016	38.000	30.810	32.175	38.025	32.630	21.419	7.229	4.733	101.383	-0.055	-0.065	0.065	63.000	29.120	25.545	32.500	22.555	25.184	4.513	4.318	108.735	-0.352	0.178	0.653	73.000	30.875	30.420	36.595	29.445	23.071	5.803	4.518	104.231	0.133	0.022	-0.064	84.000	26.325	34.255	30.875	36.140	16.446	4.925	1.417	23.305	0.139	-0.085	-0.095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60	39.000	19.175	26.390	21.775	15.795	21.286	10.909	10.879	231.568	0.070	0.063	NaN	39.000	30.550	32.240	37.895	32.565	21.235	7.352	4.917	104.408	0.183	-0.133	-0.257	64.000	28.275	26.065	32.435	22.490	24.526	5.485	5.183	127.130	0.866	-0.007	-0.980	74.000	31.070	30.485	36.725	29.770	22.820	5.700	4.345	99.152	-0.173	0.088	0.185	85.000	26.260	34.255	30.940	36.140	16.455	5.045	1.472	24.230	0.055	0.060	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61	40.000	19.175	26.390	21.775	15.860	21.265	10.846	10.809	229.865	-0.069	-0.063	NaN	40.000	30.615	32.305	37.700	32.500	21.143	7.088	4.827	102.059	-0.090	-0.197	0.067	65.000	28.600	25.935	32.695	22.035	24.747	5.655	5.447	134.799	0.264	0.502	0.325	75.000	31.070	30.550	36.855	29.770	22.724	5.837	4.495	102.148	0.150	0.129	-0.009	86.000	26.065	34.190	30.940	36.205	16.425	5.275	1.450	23.816	-0.022	0.025	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62	41.000	19.045	26.325	21.775	15.795	21.309	10.878	10.823	230.634	0.014	0.063	0.030	41.000	30.485	32.240	37.570	32.435	21.099	7.088	4.793	101.125	-0.034	-0.132	-0.132	66.000	27.755	26.455	32.435	22.425	24.131	6.176	5.813	140.278	0.366	-0.452	-0.980	76.000	31.720	30.225	37.050	29.640	23.180	5.362	4.060	94.112	-0.435	0.208	0.682	87.000	26.065	34.190	30.940	36.140	16.547	5.251	1.547	25.604	0.097	-0.024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63	42.000	19.045	26.195	21.775	15.925	21.557	10.627	10.561	227.651	-0.263	-0.126	0.126	42.000	30.485	32.305	37.505	32.435	21.101	7.021	4.772	100.690	-0.021	-0.065	0.001	67.000	27.820	26.585	32.110	22.945	24.106	5.626	5.289	127.494	-0.524	-0.584	-0.035	77.000	31.980	30.160	37.310	29.705	23.268	5.349	3.980	92.599	-0.080	0.254	0.265	88.000	26.260	34.320	30.745	36.075	16.661	4.816	1.521	25.337	-0.027	-0.205	0.229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64	43.000	18.980	26.195	21.710	15.925	21.611	10.627	10.557	228.142	-0.004	-0.017	-0.017	43.000	30.420	32.305	37.440	32.435	21.103	7.021	4.749	100.225	-0.022	-0.065	-0.065	68.000	28.015	26.585	32.760	21.840	24.236	6.710	6.490	157.297	1.201	1.241	0.138	78.000	31.980	30.095	37.440	29.705	23.316	5.474	4.014	93.592	0.034	0.130	0.005	89.000	26.195	34.255	30.615	36.075	16.711	4.780	1.418	23.694	-0.103	-0.120	-0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
