dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
52.000	53.000	52.000	196.818	341.528	159.012	148.586	163.450	7.429	0.406	0.201	-0.234	53.000	52.000	175.345	341.528	155.300	157.333	169.000	0.479	-0.542	-0.174	0.174	53.000	52.000	199.259	341.528	152.289	132.931	147.118	4.581	0.176	-0.000	-0.122	53.000	52.000	194.717	341.528	161.938	122.000	129.235	8.673	-0.336	-0.300	0.000	53.000	52.000	239.846	341.528	211.806	164.763	208.895	5.345	0.165	0.063	-0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	54.000	53.000	210.217	337.881	160.171	139.935	155.600	8.473	1.045	0.403	-0.435	54.000	53.000	193.323	337.881	157.793	158.591	185.875	0.606	0.127	-0.054	-0.144	54.000	53.000	202.536	337.881	151.596	131.000	147.000	4.592	0.011	-0.064	-0.137	54.000	53.000	174.667	337.881	133.679	119.800	130.875	5.370	-3.303	0.452	3.134	54.000	53.000	233.028	337.881	210.494	172.541	210.211	5.375	0.030	-0.000	-0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	55.000	54.000	225.310	333.184	157.752	144.586	170.909	8.527	0.054	0.234	-0.011	55.000	54.000	176.964	333.184	144.188	136.143	177.833	0.774	0.168	0.234	0.089	55.000	54.000	204.286	333.184	151.451	124.400	145.500	4.776	0.184	-0.000	-0.129	55.000	54.000	175.889	333.184	128.765	115.286	131.429	5.676	0.306	0.000	-0.199	55.000	54.000	246.667	333.184	210.807	170.297	211.889	5.677	0.303	-0.062	-0.181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.000	56.000	55.000	209.222	332.415	158.657	139.538	162.667	8.849	0.322	0.234	-0.112	56.000	55.000	172.606	332.415	153.786	155.250	167.167	0.525	-0.248	-0.230	-0.046	56.000	55.000	220.806	332.415	154.876	131.296	153.500	5.044	0.268	0.058	-0.194	56.000	55.000	185.281	332.415	134.087	116.581	126.333	6.013	0.338	-0.054	-0.398	56.000	55.000	227.050	332.415	212.942	166.471	192.400	5.586	-0.092	-0.000	0.098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.000	57.000	56.000	195.000	335.957	155.491	140.000	158.118	9.063	0.214	-0.121	-0.290	57.000	56.000	195.286	335.957	151.935	141.207	151.050	1.020	0.495	0.295	-0.083	57.000	56.000	216.633	335.957	147.100	119.933	132.467	4.906	-0.138	-0.058	0.071	57.000	56.000	185.639	335.957	133.760	110.227	121.700	6.119	0.106	0.090	0.090	57.000	56.000	218.511	335.957	212.663	160.038	196.412	5.911	0.325	0.019	-0.081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.000	58.000	57.000	191.067	328.328	152.564	142.600	160.467	9.553	0.490	-0.024	-0.258	58.000	57.000	143.515	328.328	133.476	131.625	147.333	0.606	-0.414	0.078	0.286	58.000	57.000	205.071	328.328	149.915	129.467	157.250	4.470	-0.436	-0.065	0.387	58.000	57.000	200.412	328.328	135.513	120.370	127.190	6.292	0.173	-0.053	-0.234	58.000	57.000	238.766	328.328	206.533	120.871	130.400	7.231	1.320	1.061	-0.135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58.000	59.000	58.000	207.283	338.203	156.602	139.867	153.158	9.809	0.257	0.056	-0.245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	58.000	182.407	338.203	140.619	117.733	126.950	4.091	-0.379	0.065	0.395	59.000	58.000	181.639	338.203	135.564	118.208	129.071	6.273	-0.019	-0.090	-0.144	59.000	58.000	257.409	338.203	209.680	136.720	149.929	6.841	-0.390	-0.370	-0.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.000	60.000	59.000	228.062	343.046	158.170	139.379	149.182	10.131	0.322	0.089	-0.302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	59.000	201.037	343.046	145.361	123.367	136.562	4.072	-0.019	-0.065	-0.065	60.000	59.000	174.895	343.046	133.098	121.652	138.000	6.441	0.168	0.108	0.000	60.000	59.000	263.911	343.046	214.754	161.892	210.000	5.988	-0.853	-0.405	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.000	61.000	60.000	227.125	345.090	161.612	141.167	159.929	10.296	0.165	-0.000	-0.179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	60.000	214.296	345.090	145.181	124.133	133.714	4.470	0.398	0.065	-0.323	61.000	60.000	181.488	345.090	139.234	124.227	131.733	6.714	0.273	-0.015	-0.310	61.000	60.000	239.837	345.090	214.953	132.875	152.182	6.381	0.393	0.219	0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61.000	62.000	61.000	232.978	344.937	160.002	136.600	148.059	11.119	0.823	-0.055	-0.683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	61.000	212.556	344.937	147.128	128.900	137.833	4.619	0.149	-0.065	-0.201	62.000	61.000	179.842	344.937	133.690	113.875	123.000	6.736	0.022	0.053	0.181	62.000	61.000	249.349	344.937	208.429	137.750	150.481	6.221	-0.160	-0.053	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
