dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)
-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	-20.000	139.045	271.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-20.000	137.250	271.075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	-20.000	134.781	263.148	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-19.000	137.667	271.075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-19.000	149.000	268.327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	-19.000	136.667	263.022	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-18.000	143.480	268.327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-18.000	150.091	267.943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	-18.000	135.000	261.246	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-17.000	143.808	267.943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	-17.000	142.842	266.734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	-17.000	128.533	259.753	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	-16.000	145.333	266.734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	-16.000	144.824	265.765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	-16.000	136.656	258.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	-15.000	142.308	265.765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	-15.000	138.095	267.993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	-15.000	139.455	258.747	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	-14.000	140.640	267.993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	-14.000	142.833	266.280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	-14.000	140.000	258.396	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	-13.000	149.844	266.280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	-13.000	146.278	265.660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	-13.000	131.161	260.444	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	-12.000	150.781	265.660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	-12.000	144.526	267.158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	-12.000	137.273	257.863	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	-11.000	144.700	267.158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	-11.000	127.308	266.696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	-11.000	141.750	259.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	-10.000	145.708	266.696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	-10.000	136.538	264.342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	-10.000	127.900	254.465	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	-9.000	153.520	264.342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	-9.000	133.375	263.416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	-9.000	131.385	261.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	-8.000	149.125	263.416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	-8.000	126.077	264.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	-8.000	140.655	261.859	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	-7.000	150.697	264.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	-7.000	127.588	262.340	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	-7.000	138.296	261.677	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	-6.000	157.294	262.340	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	-6.000	152.615	263.500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	-6.000	139.273	261.876	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	-5.000	160.667	263.500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	-5.000	149.462	264.580	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	-5.000	131.727	260.671	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	-4.000	153.667	264.580	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	-4.000	158.615	258.812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	-4.000	130.036	255.066	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	-3.000	148.480	258.812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	-3.000	135.000	264.476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	-3.000	132.304	260.502	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	-2.000	157.267	264.476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	-2.000	123.960	265.968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	-2.000	136.818	260.278	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	-1.000	157.207	265.968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	-1.000	132.176	262.448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	-1.000	138.522	261.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.000	1.000	0.000	142.172	276.033	116.509	109.913	112.435	11.652	0.000	NaN	NaN	1.000	0.000	145.852	276.033	124.207	116.161	119.846	2.341	0.000	NaN	NaN	1.000	0.000	180.310	276.033	125.278	112.833	120.455	4.371	0.000	NaN	NaN	1.000	0.000	183.535	276.033	127.515	111.917	120.375	11.901	0.000	NaN	NaN	42.000	0.000	154.107	262.448	129.111	117.345	121.591	4.348	4.348	NaN	NaN	43.000	0.000	124.857	262.522	130.750	130.750	142.000	0.257	0.257	NaN	NaN	87.000	0.000	121.976	260.470	114.861	111.773	120.000	9.870	9.870	NaN	NaN
1.000	2.000	1.000	141.250	272.379	115.984	114.375	118.846	11.522	-0.130	0.171	0.341	2.000	1.000	132.429	272.379	122.190	111.333	122.250	2.471	0.130	0.145	0.120	2.000	1.000	149.000	272.379	119.852	112.731	117.875	3.800	-0.571	-0.043	0.459	2.000	1.000	181.065	272.379	126.281	108.542	112.923	12.126	0.225	-0.045	-0.092	43.000	1.000	153.407	262.522	128.342	113.071	120.500	4.527	0.179	0.201	0.007	44.000	1.000	134.778	262.589	123.286	123.909	140.118	0.786	0.529	0.029	-0.145	88.000	1.000	127.424	261.754	114.535	113.304	117.200	10.257	0.387	-0.000	-0.494
2.000	3.000	2.000	120.242	269.681	114.020	115.786	122.615	10.079	-1.443	0.231	1.545	3.000	2.000	150.379	269.681	122.887	112.852	117.667	2.769	0.298	0.105	-0.248	3.000	2.000	166.875	269.681	122.889	115.250	122.600	3.908	0.108	-0.092	-0.227	3.000	2.000	140.750	269.681	121.781	113.593	116.174	10.809	-1.317	-0.092	1.149	44.000	2.000	145.000	262.589	125.805	115.161	120.150	4.497	-0.030	0.267	0.248	45.000	2.000	154.104	263.077	136.256	123.206	140.909	1.878	1.092	0.123	-0.958	89.000	2.000	146.893	263.419	119.225	111.385	116.786	11.876	1.618	0.206	-1.316
3.000	4.000	3.000	130.630	269.650	115.883	113.250	117.045	9.838	-0.241	0.200	0.381	4.000	3.000	157.581	269.650	124.776	111.129	116.588	3.339	0.571	0.107	-0.084	4.000	3.000	174.657	269.650	122.732	114.000	118.176	4.049	0.141	-0.047	-0.091	4.000	3.000	156.854	269.650	124.374	110.000	120.091	11.406	0.598	-3.912E-4	-0.690	45.000	3.000	145.800	263.077	124.301	114.821	121.000	4.914	0.417	0.186	-0.065	46.000	3.000	154.556	263.402	135.485	123.273	137.188	1.667	-0.211	0.000	0.264	90.000	3.000	151.033	256.721	118.915	112.560	116.056	12.013	0.138	-0.123	-0.185
4.000	5.000	4.000	130.815	271.439	115.348	112.083	116.722	9.995	0.157	0.145	0.000	5.000	4.000	156.633	271.439	124.710	110.640	120.556	3.163	-0.176	0.145	-0.025	5.000	4.000	164.864	271.439	122.988	112.964	119.850	4.087	0.038	-0.000	0.138	5.000	4.000	159.111	271.439	124.270	108.893	114.571	11.628	0.222	-0.045	-0.093	46.000	4.000	138.593	263.402	123.096	115.939	122.150	4.451	-0.463	0.065	0.401	47.000	4.000	149.179	263.940	131.242	123.171	136.917	1.307	-0.360	0.035	0.290	91.000	4.000	156.897	262.106	119.417	111.269	115.571	12.484	0.471	0.350	-0.144
5.000	6.000	5.000	132.286	270.414	118.841	113.828	119.200	10.466	0.471	0.232	-0.204	6.000	5.000	147.321	270.414	121.620	111.292	117.417	3.236	0.073	0.173	0.118	6.000	5.000	160.586	270.414	122.022	114.333	120.750	3.643	-0.444	-0.045	0.137	6.000	5.000	158.283	270.414	122.568	110.682	120.200	11.490	-0.138	-0.090	0.000	47.000	5.000	140.333	263.940	122.652	111.083	117.688	4.795	0.344	0.259	-0.136	48.000	5.000	147.590	264.011	130.796	116.741	128.167	1.713	0.406	0.165	-0.271	92.000	5.000	153.533	256.164	118.713	112.280	120.000	12.763	0.279	0.082	-0.164
6.000	7.000	6.000	136.862	270.149	117.364	111.320	118.400	10.780	0.314	0.204	-0.059	7.000	6.000	140.690	270.149	123.941	111.481	115.600	3.309	0.073	0.087	0.000	7.000	6.000	148.367	270.149	119.080	108.682	115.100	3.422	-0.222	-0.000	0.092	7.000	6.000	159.778	270.149	123.540	110.773	119.833	11.452	-0.038	-0.047	-0.047	48.000	6.000	149.000	264.011	125.104	111.483	116.625	5.323	0.528	0.194	-0.265	49.000	6.000	152.279	263.892	130.510	121.960	126.111	1.873	0.160	0.045	-0.107	93.000	6.000	164.708	255.215	120.177	113.032	117.400	13.521	0.758	0.144	-0.329
7.000	8.000	7.000	143.407	271.424	119.460	110.875	116.786	11.140	0.360	0.173	-0.173	8.000	7.000	155.200	271.424	123.014	109.167	118.889	3.512	0.203	0.087	-0.145	8.000	7.000	148.433	271.424	120.048	112.125	118.118	3.552	0.130	-0.092	-0.000	8.000	7.000	158.065	271.424	122.040	109.792	114.467	11.471	0.019	-0.092	-0.092	49.000	7.000	150.593	263.892	121.122	108.774	113.083	5.626	0.303	0.218	0.008	50.000	7.000	145.950	262.376	125.671	114.000	129.800	1.892	0.019	0.014	-0.035	94.000	7.000	158.818	255.381	121.056	112.520	120.267	13.169	-0.352	-0.062	0.144
8.000	9.000	8.000	136.067	270.520	119.140	111.259	117.615	11.350	0.211	0.174	0.000	9.000	8.000	147.933	270.520	122.100	110.357	118.000	3.539	0.027	0.058	0.058	9.000	8.000	154.775	270.520	120.818	109.964	123.333	3.857	0.306	0.092	-0.147	9.000	8.000	154.723	270.520	122.294	110.762	115.286	11.012	-0.460	-0.184	0.276	50.000	8.000	150.071	262.376	124.357	112.667	118.250	5.851	0.225	0.193	-0.083	51.000	8.000	146.290	264.311	122.839	114.593	119.318	2.033	0.141	-0.128	-0.376	95.000	8.000	150.405	254.700	118.918	114.821	119.647	13.096	-0.073	-0.000	0.082
9.000	10.000	9.000	144.107	269.964	118.753	111.111	119.308	11.564	0.214	0.145	-0.059	10.000	9.000	143.536	269.964	122.960	114.375	120.111	3.566	0.027	0.176	0.115	10.000	9.000	147.111	269.964	120.153	112.696	121.364	3.487	-0.371	0.049	0.189	10.000	9.000	153.973	269.964	120.641	110.783	116.800	10.595	-0.417	0.000	0.231	51.000	9.000	146.333	264.311	126.980	111.440	116.154	6.230	0.379	0.395	0.129	52.000	9.000	149.464	265.607	125.569	116.360	125.786	2.079	0.046	-0.065	-0.187	96.000	9.000	161.900	254.724	121.511	112.893	119.467	13.364	0.268	0.062	-0.206
10.000	11.000	10.000	137.074	270.570	120.361	115.821	121.059	11.691	0.127	0.262	0.116	11.000	10.000	132.207	270.570	119.110	111.414	119.900	3.463	-0.103	0.145	0.279	11.000	10.000	162.588	270.570	122.565	110.542	116.000	3.701	0.214	-0.050	-0.149	11.000	10.000	154.465	270.570	120.123	107.926	110.731	10.874	0.279	0.000	-0.139	52.000	10.000	159.759	265.607	128.981	111.714	116.643	6.608	0.379	0.064	-0.342	53.000	10.000	164.767	265.985	128.966	113.042	117.176	3.070	0.991	-0.064	-0.801	97.000	10.000	159.414	253.739	123.083	114.710	120.364	13.307	-0.057	0.126	0.123
11.000	12.000	11.000	132.633	269.086	119.890	114.107	120.923	11.894	0.203	0.262	0.087	12.000	11.000	141.469	269.086	121.369	110.840	117.000	4.018	0.555	0.177	-0.314	12.000	11.000	155.852	269.086	119.630	109.333	112.095	3.582	-0.119	0.043	0.092	12.000	11.000	154.705	269.086	122.107	108.964	120.667	10.836	-0.038	-0.045	-0.045	53.000	11.000	152.143	265.985	131.857	109.808	120.429	6.635	0.027	0.203	0.128	54.000	11.000	186.681	266.380	136.559	113.964	120.438	3.671	0.601	0.000	-0.500	98.000	11.000	128.214	253.705	116.823	110.030	116.267	11.826	-1.481	0.061	1.371
12.000	13.000	12.000	133.963	270.397	120.294	113.333	121.923	12.032	0.138	0.059	-0.087	13.000	12.000	135.900	270.397	122.627	112.655	120.312	4.117	0.100	0.201	0.112	13.000	12.000	159.233	270.397	121.041	112.435	119.333	3.379	-0.203	-0.262	-0.051	13.000	12.000	150.067	270.397	120.915	107.217	114.000	10.690	-0.146	-0.139	0.092	54.000	12.000	151.074	266.380	132.040	109.185	119.667	6.941	0.306	0.257	0.010	55.000	12.000	171.784	266.115	129.032	115.067	119.667	3.468	-0.203	0.076	0.153	99.000	12.000	133.571	253.919	116.764	112.176	121.000	11.858	0.032	-0.121	-0.096
13.000	14.000	13.000	135.607	270.017	119.602	116.172	123.647	12.384	0.352	0.204	-0.116	14.000	13.000	136.667	270.017	120.990	110.880	116.714	4.144	0.027	0.090	0.021	14.000	13.000	157.241	270.017	121.108	112.080	121.625	3.425	0.046	-0.000	-0.052	14.000	13.000	162.283	270.017	122.699	111.080	117.818	10.985	0.295	0.045	-0.231	55.000	13.000	153.852	266.115	135.375	108.923	112.778	7.285	0.344	0.395	0.009	56.000	13.000	193.457	265.648	135.631	114.519	121.375	4.234	0.766	0.114	-0.358	100.000	13.000	136.207	253.345	117.577	112.769	118.467	11.839	-0.019	-0.187	-0.111
14.000	15.000	14.000	139.848	269.211	120.207	116.148	128.429	12.985	0.601	0.145	-0.379	15.000	14.000	142.138	269.211	121.778	114.704	121.263	4.374	0.230	0.054	-0.162	15.000	14.000	153.226	269.211	122.518	114.208	117.833	3.176	-0.249	-0.182	0.052	15.000	14.000	150.233	269.211	119.565	109.655	114.500	10.671	-0.314	0.047	0.276	56.000	14.000	155.393	265.648	136.504	106.500	112.500	7.740	0.455	0.258	-0.193	57.000	14.000	185.957	267.014	129.076	113.037	116.950	4.107	-0.127	0.064	0.064	101.000	14.000	138.222	252.036	119.221	112.229	119.500	11.939	0.100	0.120	-0.000
15.000	16.000	15.000	138.462	271.986	119.947	113.697	118.708	13.142	0.157	0.059	0.000	16.000	15.000	144.214	271.986	122.496	113.167	120.250	4.539	0.165	0.074	-0.054	16.000	15.000	148.265	271.986	120.817	113.138	116.682	3.241	0.065	-0.168	-0.129	16.000	15.000	154.791	271.986	120.788	110.833	121.125	10.709	0.038	-0.092	-0.092	57.000	15.000	150.212	267.014	138.041	108.679	114.588	7.767	0.027	0.073	0.202	58.000	15.000	181.356	263.719	129.774	112.963	119.000	4.115	0.008	0.000	-0.064	102.000	15.000	145.852	252.517	120.014	113.837	120.059	11.823	-0.116	-0.344	-0.182
16.000	17.000	16.000	136.286	272.629	119.214	117.815	126.385	13.142	0.000	0.058	-0.029	17.000	16.000	140.781	272.629	124.133	111.100	118.450	4.501	-0.038	0.000	0.015	17.000	16.000	141.290	272.629	121.833	113.833	120.333	3.057	-0.184	-0.090	-0.017	17.000	16.000	159.400	272.629	120.525	111.565	115.312	10.690	-0.019	0.000	0.000	58.000	16.000	143.778	263.719	116.660	109.222	113.000	5.621	-2.146	0.323	2.175	59.000	16.000	187.500	263.252	127.903	110.565	116.500	4.272	0.157	0.127	-0.077	103.000	16.000	132.364	251.795	119.317	112.425	129.800	11.666	-0.157	-0.133	0.084
17.000	18.000	17.000	131.485	269.977	118.381	114.375	120.353	13.012	-0.130	0.147	0.291	18.000	17.000	149.000	269.977	123.737	113.739	120.818	4.685	0.184	0.038	-0.143	18.000	17.000	154.286	269.977	124.249	114.360	122.143	3.003	-0.054	-0.123	-0.111	18.000	17.000	171.814	269.977	122.765	109.038	114.938	10.939	0.249	-0.136	-0.371	59.000	17.000	146.481	263.252	117.097	110.414	115.471	5.843	0.222	0.065	-0.129	60.000	17.000	179.050	265.109	127.556	115.071	119.429	4.115	-0.157	-0.127	0.013	104.000	17.000	144.148	251.922	120.918	111.395	118.455	11.780	0.114	-0.147	-0.408
18.000	19.000	18.000	141.917	271.330	120.637	114.115	124.267	13.983	0.972	0.173	-0.670	19.000	18.000	143.744	271.330	125.309	116.667	121.667	4.823	0.138	0.029	0.000	19.000	18.000	156.323	271.330	124.981	116.304	120.867	3.087	0.084	-0.088	-0.085	19.000	18.000	149.978	271.330	120.364	113.609	123.375	10.587	-0.352	-0.047	0.278	60.000	18.000	149.407	265.109	117.634	111.517	116.409	6.046	0.203	-0.065	-0.201	61.000	18.000	175.000	266.298	126.298	111.857	118.050	3.790	-0.325	-0.047	0.110	105.000	18.000	138.222	252.355	122.417	117.607	123.706	11.646	-0.135	-0.328	-0.061
19.000	20.000	19.000	136.233	271.488	120.554	118.867	125.750	14.094	0.111	0.263	0.117	20.000	19.000	143.515	271.488	125.087	113.968	122.062	4.800	-0.022	0.133	0.008	20.000	19.000	167.388	271.488	127.996	115.667	121.188	3.255	0.168	-0.111	-0.094	20.000	19.000	157.972	271.488	122.029	110.100	118.833	10.660	0.073	-0.179	-0.371	61.000	19.000	141.074	266.298	115.682	110.500	114.812	5.981	-0.065	-0.007	0.000	62.000	19.000	175.310	265.403	126.099	119.143	123.636	3.687	-0.103	-0.142	-0.017	106.000	19.000	146.448	251.881	121.665	112.050	117.167	11.876	0.230	-0.123	-0.431
20.000	21.000	20.000	134.429	271.500	120.553	111.071	115.550	14.327	0.233	0.064	-0.059	21.000	20.000	152.333	271.500	124.885	116.355	126.389	5.271	0.471	0.042	-0.324	21.000	20.000	176.571	271.500	129.239	115.040	124.455	2.968	-0.287	-0.116	0.029	21.000	20.000	177.900	271.500	123.720	112.727	119.091	11.050	0.390	-0.183	-0.428	62.000	20.000	155.143	265.403	117.998	110.241	120.308	6.260	0.279	-0.065	-0.338	63.000	20.000	170.185	263.277	125.828	116.552	135.600	3.492	-0.195	-0.187	-0.019	107.000	20.000	142.607	250.987	122.523	114.000	122.053	11.727	-0.149	-0.144	-0.062
