dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)
50.000	51.000	50.000	225.556	460.938	166.468	146.655	157.700	6.720	0.000	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	50.000	201.207	460.938	152.003	136.240	140.588	14.359	-0.192	0.064	0.196	51.000	50.000	239.026	460.938	176.640	144.548	164.923	3.049	-0.038	-0.089	-0.067	51.000	50.000	219.814	460.938	178.478	160.769	192.167	1.334	-0.157	-0.000	0.138	51.000	50.000	227.553	460.938	154.589	145.217	154.267	16.920	0.019	-0.088	0.000	51.000	50.000	203.657	460.938	169.061	167.727	207.333	0.726	-0.138	0.000	0.030	51.000	50.000	190.533	460.938	159.385	138.931	150.222	13.293	-0.019	0.000	0.037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	50.000	157.767	429.779	143.600	143.600	161.000	0.327	0.327	0.000	0.000	111.000	50.000	167.185	449.785	163.127	151.581	170.533	6.290	0.195	0.065	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.000	52.000	51.000	259.938	459.275	166.902	152.000	160.818	6.858	0.138	0.000	-0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	51.000	198.467	459.275	151.389	139.963	146.789	14.080	-0.279	-0.064	0.261	52.000	51.000	225.714	459.275	177.084	143.786	159.846	3.133	0.084	-0.000	-0.025	52.000	51.000	210.826	459.275	172.962	149.677	172.875	1.518	0.184	-0.000	-0.140	52.000	51.000	198.395	459.275	156.306	145.792	156.714	16.476	-0.444	-0.088	0.202	52.000	51.000	212.390	459.275	173.234	166.655	186.217	0.928	0.203	-0.090	-0.144	52.000	51.000	196.433	459.275	160.138	136.536	148.643	13.293	0.000	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	51.000	176.148	454.884	161.955	146.621	158.778	6.355	0.065	0.000	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.000	53.000	52.000	263.897	460.188	165.112	144.458	152.529	6.674	-0.184	-0.056	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	52.000	194.286	460.188	150.412	136.083	142.750	13.904	-0.176	0.000	0.130	53.000	52.000	223.683	460.188	179.117	150.179	162.000	3.003	-0.130	-0.000	0.056	53.000	52.000	221.295	460.188	177.435	144.800	160.000	2.162	0.643	0.087	-0.604	53.000	52.000	204.326	460.188	153.733	149.286	155.333	16.365	-0.111	-0.026	0.088	53.000	52.000	217.714	460.188	173.077	171.821	203.929	0.863	-0.065	-0.036	-0.072	53.000	52.000	200.581	460.188	157.102	139.840	154.154	13.331	0.038	0.000	-0.038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	52.000	185.964	450.781	162.234	152.235	165.714	6.967	0.612	-0.065	-0.516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	54.000	53.000	226.862	458.906	169.231	147.037	156.368	6.609	-0.065	0.023	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	53.000	199.774	458.906	150.588	143.333	154.400	13.755	-0.149	-0.065	0.195	54.000	53.000	211.070	458.906	179.819	148.867	163.438	2.892	-0.111	-0.000	0.165	54.000	53.000	211.838	458.906	174.658	149.867	165.176	2.142	-0.019	-0.000	-0.050	54.000	53.000	219.872	458.906	153.785	143.208	149.333	16.706	0.341	0.057	-0.177	54.000	53.000	204.171	458.906	169.406	166.391	209.538	0.843	-0.021	0.046	0.138	54.000	53.000	188.074	458.906	157.185	138.000	147.231	13.247	-0.084	0.000	0.037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	53.000	185.704	452.007	161.653	147.862	152.720	6.967	0.000	0.065	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	55.000	54.000	267.138	458.700	164.821	138.080	149.056	6.758	0.149	0.033	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	54.000	200.300	458.700	150.094	132.808	142.312	13.303	-0.452	0.129	0.390	55.000	54.000	210.059	458.700	177.793	153.222	167.176	2.808	-0.084	-0.000	-0.036	55.000	54.000	212.027	458.700	176.023	143.600	154.412	2.280	0.138	0.050	-0.091	55.000	54.000	218.200	458.700	152.884	146.560	161.364	16.798	0.092	0.000	-0.145	55.000	54.000	223.000	458.700	183.417	182.926	225.312	0.839	-0.004	0.089	0.067	55.000	54.000	197.967	458.700	157.590	139.360	146.389	13.423	0.176	0.000	-0.099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	54.000	181.185	450.481	161.726	152.156	165.471	7.958	0.991	-0.065	-0.916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.000	56.000	55.000	236.607	458.326	168.418	145.833	153.211	6.712	-0.046	0.000	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	55.000	203.069	458.326	149.044	141.565	161.667	12.940	-0.363	0.001	0.391	56.000	55.000	218.886	458.326	175.534	147.133	171.583	2.984	0.176	0.034	-0.133	56.000	55.000	224.974	458.326	176.472	145.800	161.722	2.483	0.203	-0.135	-0.278	56.000	55.000	213.191	458.326	151.770	144.286	151.688	16.909	0.111	0.000	-0.063	56.000	55.000	215.543	458.326	175.370	172.000	205.778	0.993	0.155	0.234	0.108	56.000	55.000	189.643	458.326	157.112	136.107	144.900	13.384	-0.038	0.145	0.121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	55.000	168.667	449.208	159.428	150.194	163.429	7.774	-0.184	0.065	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.000	57.000	56.000	240.207	459.123	167.532	140.280	153.846	6.693	-0.019	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	56.000	208.200	459.123	149.792	133.174	139.125	13.089	0.149	-0.065	-0.195	57.000	56.000	231.200	459.123	177.685	148.120	162.133	2.976	-0.008	-0.031	0.031	57.000	56.000	228.778	459.123	183.457	146.654	169.214	2.475	-0.008	-0.044	-0.096	57.000	56.000	207.415	459.123	152.696	144.095	156.364	16.641	-0.268	0.000	0.120	57.000	56.000	224.044	459.123	152.133	135.571	146.150	9.432	8.439	8.131	0.144	57.000	56.000	201.094	459.123	157.665	139.480	149.846	13.514	0.130	0.000	0.023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	56.000	185.733	447.237	160.648	147.636	172.429	8.275	0.501	0.000	-0.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.000	58.000	57.000	215.107	455.664	164.455	137.880	156.000	6.628	-0.065	0.000	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	57.000	211.833	455.664	148.422	130.379	143.600	13.086	-0.003	0.065	0.131	58.000	57.000	218.432	455.664	175.098	147.630	156.654	2.865	-0.111	-0.000	0.112	58.000	57.000	223.941	455.664	182.851	145.885	161.357	2.464	-0.011	0.051	-0.010	58.000	57.000	210.182	455.664	153.424	146.682	152.786	16.825	0.184	0.000	-0.088	58.000	57.000	196.512	455.664	152.496	136.739	146.800	8.999	-0.433	-0.037	0.234	58.000	57.000	192.871	455.664	159.041	135.607	142.478	13.698	0.184	0.252	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	57.000	171.778	445.754	158.833	148.412	161.529	8.226	-0.049	-0.065	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58.000	59.000	58.000	240.367	456.952	171.747	134.348	153.000	6.701	0.073	0.000	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	58.000	199.250	456.952	147.299	134.769	140.588	12.810	-0.276	0.000	0.194	59.000	58.000	220.700	456.952	176.956	148.407	163.850	2.930	0.065	-0.000	-0.057	59.000	58.000	235.333	456.952	184.929	154.571	181.500	2.621	0.157	-0.004	-0.136	59.000	58.000	204.929	456.952	153.874	143.773	148.053	16.798	-0.027	0.114	0.088	59.000	58.000	181.024	456.952	152.572	138.517	145.600	8.731	-0.268	0.037	0.288	59.000	58.000	199.000	456.952	157.276	139.115	152.882	13.717	0.019	0.038	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	58.000	169.179	445.191	158.594	143.032	153.941	8.635	0.409	0.065	-0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.000	60.000	59.000	220.097	455.332	170.468	133.174	145.615	6.674	-0.027	0.000	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	59.000	196.633	455.332	148.140	135.480	142.647	12.940	0.130	0.065	-0.065	60.000	59.000	223.628	455.332	177.896	144.500	163.273	3.033	0.103	0.058	0.030	60.000	59.000	233.133	455.332	179.343	143.586	156.133	2.816	0.195	0.049	-0.049	60.000	59.000	200.780	455.332	155.389	145.300	153.769	16.882	0.084	0.145	0.088	60.000	59.000	175.976	455.332	151.774	130.115	147.909	8.574	-0.157	0.053	0.197	60.000	59.000	216.121	455.332	157.528	137.857	148.778	13.717	0.000	-0.061	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	59.000	165.444	447.041	156.482	140.968	153.400	8.359	-0.276	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.000	61.000	60.000	212.303	453.059	171.901	140.269	157.875	6.693	0.019	-0.032	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	60.000	194.552	453.059	146.995	130.958	135.667	12.994	0.054	0.000	-0.001	61.000	60.000	225.286	453.059	178.397	151.818	172.500	2.957	-0.076	-0.000	-0.031	61.000	60.000	242.333	453.059	182.141	147.100	158.200	2.667	-0.149	-0.050	0.042	61.000	60.000	206.976	453.059	156.618	151.692	158.947	17.001	0.119	0.057	-0.088	61.000	60.000	223.500	453.059	159.485	138.500	147.789	8.693	0.119	0.000	-0.115	61.000	60.000	218.241	453.059	157.965	137.679	151.667	13.725	0.008	0.047	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	60.000	172.793	446.061	155.474	148.294	157.263	8.841	0.482	-0.065	-0.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61.000	62.000	61.000	206.263	449.312	173.051	142.815	154.250	6.712	0.019	0.000	0.031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	61.000	198.030	449.312	146.347	133.857	145.462	13.005	0.011	0.000	-0.064	62.000	61.000	233.787	449.312	174.038	148.069	155.826	3.125	0.168	-0.000	-0.116	62.000	61.000	238.659	449.312	182.561	146.929	162.538	2.713	0.046	0.050	-0.000	62.000	61.000	218.125	449.312	154.479	142.667	153.182	17.242	0.241	0.057	-0.088	62.000	61.000	202.489	449.312	157.080	136.435	149.000	8.548	-0.146	-0.039	0.207	62.000	61.000	213.857	449.312	159.685	139.607	151.938	13.733	0.008	0.109	0.096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.000	63.000	62.000	206.059	450.837	173.079	140.739	166.875	6.685	-0.027	-0.023	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	62.000	193.300	450.837	147.042	136.478	146.167	12.810	-0.195	-0.065	0.126	63.000	62.000	234.419	450.837	176.837	143.393	180.200	3.106	-0.019	-0.000	0.057	63.000	62.000	221.825	450.837	182.516	153.654	174.000	2.529	-0.184	-0.051	0.132	63.000	62.000	211.409	450.837	152.859	141.455	146.550	17.269	0.027	0.088	0.057	63.000	62.000	158.241	450.837	152.188	133.320	147.250	7.828	-0.720	0.091	0.566	63.000	62.000	211.233	450.837	158.153	142.296	157.400	13.936	0.203	0.145	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63.000	64.000	63.000	228.767	448.409	177.628	145.600	152.842	6.777	0.092	0.056	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	63.000	206.963	448.409	150.187	139.000	148.333	13.075	0.265	-0.065	-0.197	64.000	63.000	235.933	448.409	179.949	145.387	165.000	3.041	-0.065	-0.000	0.029	64.000	63.000	213.667	448.409	182.968	157.231	176.769	2.502	-0.027	-0.000	0.052	64.000	63.000	205.262	448.409	150.717	138.130	146.200	17.093	-0.176	-0.145	-0.057	64.000	63.000	169.607	448.409	155.093	140.880	161.400	7.801	-0.027	-0.091	-0.091	64.000	63.000	201.074	448.409	157.349	138.083	155.750	13.982	0.046	0.085	0.035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64.000	65.000	64.000	218.250	441.618	173.590	135.923	148.700	6.712	-0.065	0.000	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	64.000	205.966	441.618	150.782	140.440	155.273	12.994	-0.081	0.000	0.002	65.000	64.000	232.976	441.618	178.988	143.923	164.357	2.831	-0.211	-0.058	0.145	65.000	64.000	243.477	441.618	196.105	165.939	191.500	2.732	0.230	-0.044	-0.228	65.000	64.000	210.439	441.618	153.565	147.714	158.200	16.909	-0.184	-0.170	0.057	65.000	64.000	171.607	441.618	157.169	134.222	142.684	7.809	0.008	0.091	0.053	65.000	64.000	210.852	441.618	158.645	146.654	160.833	14.047	0.065	0.205	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
