 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)
29	8.000	17.225	7.020	20.475	5.850	3.613	3.454	0.690	2.493	-0.019	NaN	-0.144	8.000	12.740	13.455	5.980	19.370	5.765	8.982	8.804	50.751	0.052	-0.135	-0.183	8.000	24.245	17.420	33.215	21.385	9.425	9.807	9.057	85.366	0.283	0.171	-0.178	8.000	13.715	19.695	11.050	24.635	9.952	5.613	5.596	55.694	0.314	0.233	-0.088	8.000	19.565	20.995	20.280	23.140	10.558	2.261	2.236	23.609	0.011	NaN	-0.021	8.000	16.315	20.930	16.120	25.610	10.433	4.684	4.663	48.647	0.055	0.065	0.003	8.000	12.025	18.655	6.825	26.585	9.883	9.483	9.476	93.660	0.093	NaN	-0.090	8.000	17.550	21.125	18.850	27.690	10.532	6.692	6.540	68.876	-0.066	-0.064	-0.013	83.000	20.605	22.815	21.255	23.335	10.490	0.832	0.730	7.656	0.163	-0.010	-0.193
30	9.000	17.225	7.020	20.475	5.850	3.646	3.454	0.510	1.859	-0.180	NaN	NaN	9.000	12.480	13.520	5.980	19.370	6.194	8.745	8.492	52.601	-0.312	NaN	0.237	9.000	24.635	17.550	33.345	21.385	9.654	9.517	8.803	84.986	-0.254	0.119	0.409	9.000	13.520	19.955	10.920	24.895	10.351	5.582	5.577	57.730	-0.019	0.291	0.321	9.000	19.500	20.800	20.280	23.140	10.324	2.467	2.431	25.097	0.195	NaN	-0.206	9.000	16.250	21.060	16.120	25.675	10.601	4.617	4.577	48.516	-0.086	0.065	0.132	9.000	11.830	18.915	6.825	26.715	10.323	9.268	9.249	95.477	-0.227	0.109	0.324	9.000	17.485	21.125	18.850	27.755	10.540	6.769	6.565	69.193	0.025	0.064	-0.013	84.000	20.605	22.880	21.320	23.530	10.525	0.966	0.871	9.172	0.142	0.179	0.044
31	10.000	17.225	7.020	20.540	5.850	3.623	3.515	0.619	2.243	0.109	0.061	NaN	10.000	12.415	13.585	6.045	19.370	6.168	8.605	8.376	51.663	-0.116	-0.048	0.092	10.000	24.700	17.550	33.345	21.450	9.790	9.484	8.855	86.689	0.051	0.027	0.059	10.000	13.520	19.890	10.855	25.025	10.237	5.785	5.779	59.163	0.202	0.145	-0.058	10.000	19.435	20.605	20.345	23.205	10.141	2.755	2.712	27.505	0.281	0.083	-0.206	10.000	16.250	21.125	16.120	25.805	10.645	4.682	4.649	49.483	0.072	0.130	0.065	10.000	11.570	19.175	6.825	26.780	10.609	8.964	8.941	94.860	-0.308	0.055	0.358	10.000	17.420	21.125	18.850	27.755	10.537	6.782	6.573	69.256	0.008	NaN	-0.014	85.000	20.410	22.750	21.320	23.725	10.356	1.334	1.243	12.869	0.371	0.143	-0.228
32	11.000	17.225	7.085	20.540	5.850	3.741	3.538	0.762	2.852	0.143	NaN	-0.023	11.000	12.415	13.650	6.045	19.370	6.049	8.561	8.318	50.311	-0.058	NaN	0.043	11.000	24.700	17.550	33.475	21.515	9.699	9.629	9.056	87.834	0.201	0.145	NaN	11.000	13.455	20.085	10.855	25.025	10.237	5.582	5.575	57.071	-0.204	NaN	0.203	11.000	19.305	20.475	20.345	23.270	9.810	2.982	2.925	28.692	0.213	0.061	-0.167	11.000	16.250	21.450	16.120	25.935	10.764	4.487	4.460	48.004	-0.189	0.130	0.325	11.000	11.440	19.305	6.825	26.780	10.595	8.785	8.754	92.747	-0.188	NaN	0.179	11.000	17.420	21.450	18.850	27.755	10.665	6.465	6.258	66.747	-0.314	NaN	0.317	86.000	20.410	22.750	21.515	23.985	10.286	1.657	1.546	15.903	0.303	0.324	NaN
33	12.000	17.160	7.020	20.540	5.850	3.890	3.577	0.589	2.290	-0.174	NaN	-0.040	12.000	12.610	13.650	5.980	19.370	5.904	8.756	8.548	50.463	0.230	0.049	-0.148	12.000	24.830	17.615	33.475	21.515	9.746	9.484	8.932	87.052	-0.124	NaN	0.145	12.000	13.455	20.150	10.920	25.090	10.265	5.552	5.549	56.957	-0.026	0.028	0.058	12.000	19.175	20.540	20.410	23.335	9.781	3.056	2.940	28.755	0.015	0.086	0.007	12.000	16.250	21.385	16.120	26.065	10.645	4.682	4.649	49.483	0.189	0.130	-0.065	12.000	11.440	19.175	6.825	26.715	10.479	8.840	8.792	92.130	0.039	-0.055	-0.111	12.000	17.550	21.580	18.850	27.755	10.728	6.310	6.142	65.889	-0.117	NaN	0.154	87.000	20.475	22.815	21.645	24.245	10.491	1.848	1.751	18.370	0.205	0.284	0.091
34	13.000	17.160	7.085	20.540	5.915	3.751	3.577	0.629	2.358	0.040	-0.021	-0.021	13.000	12.740	13.650	6.045	19.370	5.765	8.806	8.651	49.868	0.103	-0.049	-0.099	13.000	24.895	17.615	33.475	21.515	9.884	9.425	8.899	87.965	-0.033	NaN	0.059	13.000	13.520	20.020	10.920	25.025	10.151	5.640	5.633	57.181	0.084	-0.058	-0.145	13.000	19.110	20.605	20.345	23.205	9.909	2.878	2.745	27.205	-0.195	-0.145	0.031	13.000	16.250	21.255	16.120	26.065	10.571	4.812	4.780	50.531	0.132	NaN	-0.130	13.000	11.505	19.110	6.760	26.780	10.400	9.019	8.983	93.423	0.191	0.089	-0.089	13.000	17.615	21.515	18.850	27.755	10.726	6.361	6.225	66.763	0.083	NaN	-0.051	88.000	20.345	22.620	21.840	24.440	10.202	2.355	2.228	22.735	0.477	0.274	-0.233
35	14.000	17.290	7.150	20.540	5.850	3.661	3.500	0.946	3.465	0.318	0.024	0.097	14.000	12.545	13.715	6.045	19.370	5.910	8.616	8.447	49.918	-0.204	NaN	0.190	14.000	24.635	17.485	33.475	21.515	9.654	9.715	9.164	88.463	0.264	NaN	-0.291	14.000	13.520	20.020	10.985	25.025	10.124	5.610	5.605	56.742	-0.028	-0.029	NaN	14.000	19.045	20.540	20.345	23.075	9.845	2.849	2.691	26.491	-0.055	-0.116	-0.087	14.000	16.250	21.255	16.185	26.130	10.562	4.875	4.839	51.110	0.059	0.064	NaN	14.000	11.570	19.045	6.760	26.780	10.270	9.109	9.079	93.242	0.096	NaN	-0.090	14.000	17.680	21.515	18.850	27.755	10.725	6.349	6.240	66.924	0.015	NaN	0.012	89.000	20.410	22.685	21.905	24.570	10.157	2.406	2.280	23.161	0.052	0.142	0.091
36	15.000	17.225	7.215	20.540	5.915	3.590	3.561	0.995	3.570	0.048	-0.024	-0.084	15.000	12.545	13.715	5.980	19.370	5.797	8.665	8.521	49.399	0.074	0.049	NaN	15.000	24.310	17.355	33.410	21.450	9.423	9.979	9.381	88.400	0.217	-0.086	-0.350	15.000	13.780	19.630	10.985	24.960	9.610	6.018	5.999	57.654	0.395	-0.058	-0.466	15.000	19.045	20.735	20.410	23.205	10.057	2.822	2.645	26.605	-0.045	0.145	0.171	15.000	16.185	21.450	16.185	26.260	10.747	4.810	4.771	51.275	-0.068	0.130	0.195	15.000	11.830	18.655	6.760	26.845	9.725	9.632	9.606	93.415	0.527	0.055	-0.468	15.000	17.680	21.450	18.850	27.755	10.661	6.413	6.319	67.363	0.079	NaN	-0.064	90.000	20.410	22.685	21.970	24.700	9.707	2.548	2.432	23.609	0.152	0.143	NaN
37	16.000	17.225	7.150	20.540	5.850	3.879	3.561	0.785	3.046	-0.209	0.024	0.024	16.000	12.610	13.715	6.045	19.370	5.873	8.665	8.441	49.576	-0.080	-0.049	-0.049	16.000	24.635	17.485	33.475	21.450	9.425	9.688	9.136	86.106	-0.245	0.059	0.350	16.000	13.780	19.630	10.985	25.025	9.538	6.076	6.071	57.904	0.072	0.058	NaN	16.000	19.435	21.190	20.410	23.140	10.334	2.180	2.079	21.484	-0.566	-0.058	0.581	16.000	16.185	21.840	16.250	26.390	10.976	4.550	4.490	49.285	-0.281	0.131	0.390	16.000	11.960	18.525	6.695	26.910	9.543	9.901	9.852	94.023	0.247	0.090	-0.179	16.000	17.745	21.190	18.850	27.755	10.205	6.657	6.558	66.924	0.239	NaN	-0.246	91.000	20.410	22.685	22.100	24.830	9.791	2.731	2.602	25.481	0.170	0.183	NaN
38	17.000	17.160	7.150	20.540	5.915	3.687	3.599	0.683	2.518	-0.102	-0.022	-0.061	17.000	12.610	13.715	6.045	19.370	5.910	8.665	8.503	50.252	0.062	NaN	NaN	17.000	24.440	17.420	33.475	21.450	9.422	9.893	9.256	87.208	0.120	NaN	-0.205	17.000	13.780	19.695	10.855	25.155	9.748	6.194	6.178	60.219	0.107	0.176	0.057	17.000	19.435	21.255	20.410	23.140	10.601	2.122	2.016	21.374	-0.063	NaN	0.058	17.000	16.250	21.385	16.185	26.520	10.700	5.135	5.094	54.503	0.603	0.131	-0.456	17.000	12.025	18.460	6.630	26.975	9.568	10.080	10.051	96.169	0.199	0.090	-0.090	17.000	17.680	20.995	18.850	27.755	10.205	6.861	6.752	68.910	0.195	NaN	-0.203	92.000	20.410	22.685	22.230	24.960	10.956	2.913	2.732	29.930	0.129	0.183	NaN
39	18.000	17.225	7.085	20.540	5.915	3.797	3.515	0.764	2.903	0.081	NaN	0.083	18.000	12.350	13.845	6.045	19.370	6.111	8.383	8.202	50.125	-0.301	NaN	0.281	18.000	24.440	17.485	33.605	21.515	9.469	10.012	9.365	88.674	0.110	0.145	0.026	18.000	13.910	19.630	10.855	25.285	9.551	6.427	6.402	61.140	0.224	0.114	-0.119	18.000	19.435	21.255	20.345	23.075	10.547	2.035	1.946	20.525	-0.070	-0.087	NaN	18.000	16.250	21.580	16.250	26.780	10.820	5.200	5.154	55.770	0.061	0.260	0.195	18.000	11.960	18.590	6.630	26.975	9.620	9.936	9.911	95.346	-0.140	NaN	0.145	18.000	17.680	20.865	18.850	27.690	10.010	6.925	6.825	68.318	0.073	-0.064	-0.128	93.000	20.280	22.555	22.295	25.025	9.785	3.188	2.999	29.347	0.267	0.091	-0.183
40	19.000	17.355	6.955	20.475	5.850	3.991	3.310	0.742	2.962	-0.022	-0.040	0.166	19.000	12.350	13.845	6.045	19.370	6.194	8.383	8.167	50.586	-0.035	NaN	NaN	19.000	24.830	17.615	33.735	21.515	9.701	9.722	9.136	88.624	-0.229	0.119	0.409	19.000	13.845	19.500	10.725	25.545	9.452	6.803	6.796	64.237	0.395	0.291	-0.086	19.000	19.500	21.255	20.410	23.140	10.472	2.093	2.007	21.019	0.061	0.087	0.028	19.000	16.185	21.775	16.315	26.780	10.976	5.007	4.931	54.118	-0.224	0.002	0.193	19.000	11.960	18.590	6.630	26.975	9.646	9.936	9.899	95.493	-0.011	NaN	NaN	19.000	17.550	20.735	18.850	27.755	9.818	7.139	6.983	68.563	0.158	0.064	-0.151	94.000	19.630	21.710	22.165	24.960	8.965	4.122	3.845	34.476	0.846	-0.131	-1.066
41	20.000	17.290	7.020	20.475	5.850	4.120	3.393	0.811	3.342	0.069	NaN	-0.083	20.000	12.285	13.910	6.045	19.370	6.134	8.292	8.042	49.331	-0.124	NaN	0.092	20.000	24.700	17.550	33.800	21.515	9.475	9.926	9.372	88.805	0.236	0.060	-0.145	20.000	13.910	19.305	10.595	25.675	9.043	7.181	7.175	64.883	0.378	0.175	-0.203	20.000	19.435	21.190	20.475	23.270	10.216	2.326	2.223	22.714	0.216	0.145	-0.087	20.000	16.185	22.100	16.315	27.040	11.095	4.942	4.873	54.063	-0.058	0.260	0.325	20.000	11.830	18.525	6.630	26.910	9.481	9.867	9.797	92.891	-0.102	-0.055	0.013	20.000	17.615	21.060	18.850	27.755	9.946	6.808	6.678	66.421	-0.305	NaN	0.331	95.000	19.435	21.385	22.165	24.960	8.598	4.498	4.196	36.077	0.350	NaN	-0.377
42	21.000	17.290	6.825	20.540	5.915	3.965	3.375	0.309	1.225	-0.502	0.045	0.053	21.000	12.480	13.845	6.045	19.370	6.345	8.481	8.320	52.791	0.278	NaN	-0.190	21.000	24.765	17.550	33.865	21.580	9.606	9.952	9.267	89.021	-0.105	0.086	0.059	21.000	13.845	19.240	10.465	25.935	9.477	7.500	7.499	71.069	0.325	0.291	-0.029	21.000	19.435	21.060	20.475	23.335	10.433	2.501	2.396	24.999	0.173	0.059	-0.118	21.000	16.315	21.385	16.185	27.300	10.793	5.916	5.862	63.274	0.990	0.263	-0.718	21.000	11.830	18.590	6.630	26.845	9.999	9.756	9.704	97.036	-0.093	-0.055	0.055	21.000	17.745	21.255	18.850	27.755	10.533	6.593	6.471	68.158	-0.208	NaN	0.214	96.000	19.240	21.125	21.970	24.765	8.197	4.550	4.077	33.420	-0.119	-0.273	-0.325
43	22.000	17.095	7.020	20.540	5.850	3.901	3.638	0.519	2.024	0.210	0.021	-0.247	22.000	12.415	13.910	6.045	19.370	6.200	8.390	8.233	51.046	-0.087	NaN	0.092	22.000	24.440	17.355	33.865	21.580	9.285	10.329	9.688	89.950	0.421	NaN	-0.376	22.000	13.975	19.110	10.400	26.130	9.102	7.878	7.873	71.660	0.374	0.203	-0.175	22.000	19.370	20.995	20.605	23.400	10.259	2.704	2.565	26.313	0.169	0.117	-0.088	22.000	16.250	21.515	16.250	27.495	10.774	5.980	5.917	63.747	0.055	0.195	0.130	22.000	11.830	18.590	6.565	27.040	9.777	9.956	9.905	96.845	0.201	0.200	NaN	22.000	17.745	21.385	18.850	27.690	10.530	6.401	6.298	66.320	-0.173	-0.064	0.128	97.000	19.110	20.995	21.905	24.635	7.942	4.589	4.101	32.571	0.024	-0.143	-0.182
44	23.000	17.095	7.085	20.540	5.850	3.901	3.660	0.583	2.273	0.064	NaN	-0.022	23.000	11.895	14.170	6.045	19.370	6.749	7.827	7.631	51.503	-0.602	NaN	0.561	23.000	24.440	17.290	33.865	21.580	9.194	10.355	9.769	89.815	0.081	NaN	-0.027	23.000	14.105	18.915	10.335	26.195	8.812	8.198	8.190	72.171	0.318	0.088	-0.233	23.000	19.370	20.930	20.605	23.530	10.131	2.878	2.759	27.953	0.194	0.117	-0.059	23.000	16.315	21.775	16.250	27.625	10.957	5.850	5.804	63.599	-0.113	0.130	0.259	23.000	11.830	18.590	6.565	26.975	9.726	9.901	9.850	95.798	-0.055	-0.055	NaN	23.000	17.745	21.645	18.785	27.495	10.725	5.942	5.844	62.674	-0.454	-0.203	0.256	98.000	18.980	20.800	21.840	24.635	7.763	4.784	4.331	33.627	0.230	-0.039	-0.234
45	24.000	17.095	7.085	20.540	5.850	4.093	3.660	0.614	2.514	0.032	NaN	NaN	24.000	11.765	14.235	6.045	19.370	6.803	7.687	7.438	50.599	-0.193	NaN	0.140	24.000	24.505	17.225	33.865	21.515	9.064	10.296	9.806	88.877	0.037	-0.027	0.032	24.000	14.105	18.785	10.270	26.455	8.518	8.575	8.575	73.038	0.384	0.262	-0.116	24.000	19.370	20.995	20.670	23.595	10.002	2.907	2.771	27.716	0.012	0.087	0.058	24.000	16.315	22.100	16.250	27.820	11.086	5.720	5.677	62.931	-0.128	0.195	0.325	24.000	11.830	18.655	6.565	26.975	9.624	9.846	9.790	94.218	-0.060	NaN	0.055	24.000	17.680	21.840	18.785	27.495	10.726	5.762	5.641	60.506	-0.202	NaN	0.179	99.000	18.980	20.735	21.840	24.570	7.713	4.784	4.351	33.563	0.020	-0.052	-0.052
46	25.000	17.030	7.085	20.605	5.915	4.273	3.762	0.323	1.382	-0.291	0.042	-0.062	25.000	12.285	13.975	6.110	19.305	6.338	8.157	7.869	49.872	0.431	-0.092	-0.564	25.000	24.635	17.225	33.995	21.580	8.928	10.324	9.867	88.100	0.062	0.145	0.118	25.000	14.040	18.785	10.140	26.585	8.519	8.721	8.719	74.276	0.144	0.174	0.029	25.000	19.890	22.100	20.605	23.595	11.017	1.657	1.595	17.576	-1.176	-0.028	1.221	25.000	16.315	22.360	16.250	27.950	11.243	5.590	5.536	62.243	-0.140	0.130	0.260	25.000	11.960	18.395	6.565	27.040	9.363	10.190	10.085	94.425	0.295	0.055	-0.289	25.000	17.745	22.035	18.785	27.495	10.793	5.558	5.433	58.643	-0.208	NaN	0.204	100.000	18.980	20.930	21.905	24.570	7.854	4.670	4.184	32.862	-0.167	0.041	0.152
47	26.000	16.965	7.020	20.540	5.850	4.258	3.762	0.379	1.614	0.056	-0.042	-0.042	26.000	12.415	13.910	6.175	19.240	6.104	8.206	7.965	48.621	0.096	-0.092	-0.141	26.000	24.375	17.095	33.995	21.580	8.788	10.614	10.134	89.059	0.266	NaN	-0.291	26.000	14.040	18.720	10.010	26.650	8.459	8.895	8.895	75.247	0.176	0.117	-0.058	26.000	19.825	21.905	20.605	23.595	10.901	1.861	1.802	19.646	0.207	NaN	-0.204	26.000	16.380	22.295	16.315	27.950	11.215	5.655	5.613	62.953	0.077	-7.471E-4	-0.066	26.000	12.025	18.330	6.565	27.105	9.238	10.335	10.249	94.682	0.164	0.055	-0.090	26.000	17.810	22.100	18.785	27.430	10.920	5.418	5.324	58.140	-0.109	-0.064	0.076	101.000	18.915	20.930	21.840	24.505	8.529	4.619	4.050	34.539	-0.134	-0.091	-0.041
48	27.000	17.030	7.020	20.540	5.915	4.513	3.680	0.374	1.690	-0.005	-0.020	0.062	27.000	12.480	13.780	6.175	19.240	5.940	8.341	7.946	47.202	-0.019	NaN	-0.134	27.000	24.700	17.225	34.060	21.645	8.897	10.351	9.985	88.843	-0.148	0.087	0.349	27.000	14.105	18.460	9.880	26.715	7.999	9.273	9.270	74.153	0.375	0.117	-0.261	27.000	19.760	21.775	20.540	23.595	10.494	1.980	1.928	20.229	0.125	-0.026	-0.145	27.000	16.315	22.750	16.315	28.015	11.426	5.265	5.211	59.547	-0.402	0.065	0.455	27.000	12.090	18.330	6.565	27.040	9.039	10.315	10.216	92.333	-0.033	-0.055	-0.035	27.000	17.875	22.295	18.785	27.430	10.855	5.215	5.129	55.681	-0.195	NaN	0.203	102.000	18.785	20.865	21.840	24.505	8.698	4.752	4.093	35.600	0.043	NaN	-0.133
49	28.000	17.030	6.955	20.475	5.850	4.761	3.618	0.225	1.069	-0.150	-0.042	0.020	28.000	12.675	13.585	6.175	19.240	5.881	8.616	8.044	47.307	0.098	NaN	-0.275	28.000	25.090	17.290	33.930	21.580	8.955	9.826	9.542	85.446	-0.443	-0.145	0.379	28.000	14.040	18.330	9.880	26.780	7.937	9.418	9.377	74.428	0.107	0.058	-0.088	28.000	19.760	21.710	20.605	23.725	10.259	2.185	2.120	21.750	0.192	0.145	-0.060	28.000	16.315	22.945	16.315	28.080	11.530	5.135	5.066	58.411	-0.146	0.065	0.195	28.000	12.155	18.265	6.630	26.975	9.020	10.315	10.167	91.712	-0.048	-0.090	-0.090	28.000	18.005	22.425	18.785	27.430	10.857	5.065	4.990	54.177	-0.139	NaN	0.148	103.000	18.655	20.670	21.840	24.505	8.624	4.985	4.291	37.003	0.198	NaN	-0.233
50	29.000	17.225	6.890	20.475	5.850	4.794	3.412	0.310	1.487	0.086	NaN	0.206	29.000	12.545	13.650	6.175	19.240	6.086	8.475	7.897	48.064	-0.147	NaN	0.141	29.000	25.090	17.290	33.735	21.515	8.905	9.622	9.340	83.169	-0.202	-0.204	NaN	29.000	14.040	18.265	9.815	26.715	7.917	9.447	9.401	74.423	0.024	-0.029	-0.058	29.000	19.695	21.710	20.540	23.725	10.240	2.185	2.113	21.640	-0.007	-0.025	-0.025	29.000	16.250	23.075	16.315	28.015	11.680	4.940	4.855	56.704	-0.211	-0.065	0.129	29.000	12.155	18.265	6.695	26.845	9.064	10.170	10.018	90.804	-0.149	-0.145	NaN	29.000	18.005	22.555	18.785	27.430	10.988	4.937	4.855	53.349	-0.135	NaN	0.128	104.000	18.980	21.125	21.905	24.570	9.320	4.519	3.918	36.517	-0.372	0.092	0.557
51	30.000	17.030	7.020	20.475	5.850	4.809	3.638	0.347	1.669	0.037	NaN	-0.226	30.000	12.610	13.650	6.175	19.305	5.859	8.567	7.950	46.581	0.053	0.043	-0.049	30.000	25.090	17.420	33.540	21.385	9.005	9.334	9.045	81.450	-0.295	-0.232	0.055	30.000	13.975	18.395	9.750	26.845	7.882	9.447	9.407	74.149	0.006	0.145	0.145	30.000	19.760	21.775	20.540	23.595	10.205	1.980	1.921	19.604	-0.192	-0.119	0.085	30.000	16.185	23.335	16.315	27.885	11.797	4.552	4.466	52.686	-0.389	-0.130	0.258	30.000	12.090	18.200	6.695	26.845	8.876	10.190	10.005	88.805	-0.014	NaN	-0.021	30.000	18.070	22.620	18.785	27.430	10.920	4.863	4.806	52.479	-0.050	NaN	0.074	105.000	18.980	21.060	22.035	24.700	9.535	4.752	4.156	39.631	0.238	0.183	-0.050
52	31.000	17.160	7.020	20.475	5.915	4.780	3.494	0.406	1.939	0.059	-0.021	0.123	31.000	12.545	13.650	6.175	19.240	5.920	8.475	7.856	46.509	-0.094	-0.043	0.049	31.000	24.960	17.420	33.280	21.125	8.905	9.108	8.756	77.977	-0.288	-0.343	-0.119	31.000	14.040	18.330	9.620	27.040	7.793	9.767	9.733	75.847	0.326	0.233	-0.087	31.000	19.760	21.775	20.475	23.465	10.205	1.835	1.782	18.189	-0.139	-0.145	NaN	31.000	16.250	23.270	16.315	27.755	11.723	4.485	4.416	51.769	-0.050	-0.130	-0.064	31.000	12.090	18.200	6.695	26.910	8.876	10.245	10.052	89.228	0.048	0.055	NaN	31.000	18.070	22.685	18.785	27.430	10.985	4.799	4.741	52.077	-0.065	NaN	0.064	106.000	19.045	21.190	22.230	24.895	9.715	4.886	4.219	40.991	0.063	0.275	0.141
53	32.000	16.900	7.020	20.475	5.915	4.887	3.742	0.217	1.060	-0.189	NaN	-0.248	32.000	12.025	13.975	6.175	19.240	6.436	7.870	7.302	46.999	-0.554	NaN	0.604	32.000	24.895	17.485	33.020	20.865	8.905	8.800	8.398	74.787	-0.358	-0.340	-0.035	32.000	14.040	18.395	9.555	27.105	7.759	9.797	9.772	75.822	0.039	0.088	0.058	32.000	19.825	21.840	20.475	23.400	10.227	1.690	1.648	16.858	-0.134	-0.060	0.085	32.000	16.185	23.465	16.380	27.755	11.851	4.294	4.204	49.825	-0.212	0.003	0.192	32.000	12.155	18.200	6.630	27.040	8.741	10.425	10.247	89.566	0.195	0.145	-0.034	32.000	18.005	22.815	18.785	27.430	11.050	4.680	4.610	50.945	-0.130	NaN	0.117	107.000	18.980	21.060	22.295	24.960	9.715	5.119	4.435	43.082	0.215	0.092	-0.141
54	33.000	16.835	7.020	20.475	5.850	4.985	3.823	0.385	1.918	0.168	0.020	-0.062	33.000	12.025	13.910	6.175	19.240	6.187	7.914	7.267	44.962	-0.035	NaN	-0.044	33.000	24.700	17.485	32.695	20.865	8.822	8.680	8.327	73.460	-0.071	-0.299	-0.180	33.000	14.105	18.330	9.620	27.105	7.458	9.855	9.838	73.376	0.066	-0.030	-0.087	33.000	19.760	21.970	20.540	23.465	10.250	1.686	1.613	16.532	-0.035	0.088	0.085	33.000	16.185	23.660	16.315	27.755	11.886	4.097	4.035	47.958	-0.169	-0.002	0.195	33.000	12.155	18.070	6.500	27.105	8.417	10.659	10.471	88.138	0.224	0.124	-0.110	33.000	18.200	23.010	18.785	27.430	11.120	4.459	4.435	49.318	-0.175	NaN	0.219	108.000	19.110	21.125	22.230	24.895	9.293	4.894	4.324	40.188	-0.110	-0.092	0.133
55	34.000	16.835	7.150	20.540	5.850	4.948	3.926	0.648	3.207	0.263	0.061	-0.043	34.000	12.220	13.845	6.175	19.240	5.755	8.102	7.441	42.825	0.174	NaN	-0.189	34.000	24.375	17.420	32.435	20.735	8.598	8.715	8.356	71.846	0.029	-0.290	-0.325	34.000	14.040	18.330	9.555	27.105	7.280	9.855	9.842	71.652	0.003	0.030	0.030	34.000	19.760	21.970	20.540	23.530	10.160	1.744	1.687	17.137	0.074	0.058	NaN	34.000	16.250	23.920	16.315	27.820	11.981	3.901	3.864	46.298	-0.171	0.065	0.261	34.000	12.090	18.070	6.500	27.235	8.233	10.735	10.524	86.651	0.053	0.111	0.034	34.000	18.200	23.335	18.785	27.430	11.322	4.137	4.118	46.619	-0.318	NaN	0.322	109.000	19.045	20.995	22.165	24.830	9.472	4.944	4.363	41.325	0.039	-0.091	-0.142
