dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)
22.000	23.000	22.000	209.000	404.266	178.792	150.833	176.091	1.513	-0.203	-0.190	0.078	23.000	22.000	288.170	404.266	221.410	173.143	206.000	3.230	0.203	-0.142	-0.376	23.000	22.000	204.024	404.266	180.691	140.759	160.154	12.233	0.019	0.290	0.379	23.000	22.000	224.633	404.266	184.923	169.971	189.286	14.038	0.149	-0.371	-0.523	27.000	22.000	210.618	409.297	186.538	154.212	183.714	3.418	-2.205	-0.092	1.749	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.000	24.000	23.000	232.033	404.098	186.639	150.793	171.400	1.540	0.027	0.000	-0.063	24.000	23.000	261.783	404.098	224.653	180.545	216.167	2.797	-0.433	-0.182	0.234	24.000	23.000	200.324	404.098	182.509	144.385	165.545	12.252	0.019	0.200	0.145	24.000	23.000	229.222	404.098	188.071	174.026	196.857	13.705	-0.333	-0.459	-0.204	28.000	23.000	251.822	409.730	215.324	154.500	176.000	5.926	2.508	-0.043	-2.116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
24.000	25.000	24.000	219.286	409.396	182.306	145.375	163.333	1.429	-0.111	0.053	0.128	25.000	24.000	248.319	409.396	212.883	172.676	204.158	2.732	-0.065	-0.049	0.006	25.000	24.000	238.244	409.396	179.606	145.643	164.846	11.773	-0.479	0.178	0.736	25.000	24.000	206.212	409.396	187.407	164.086	182.815	12.745	-0.961	-0.370	0.612	29.000	24.000	219.387	403.821	181.316	145.133	164.846	3.640	-2.286	0.043	1.841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000	26.000	25.000	220.433	410.427	183.832	155.333	178.750	1.299	-0.130	0.017	0.126	26.000	25.000	247.174	410.427	208.125	170.000	205.810	2.556	-0.176	-0.140	-0.000	26.000	25.000	242.891	410.427	176.790	142.967	161.176	11.819	0.046	0.178	0.178	26.000	25.000	219.333	410.427	186.408	174.250	207.812	12.772	0.027	-0.191	-0.268	30.000	25.000	213.194	405.075	182.856	147.424	163.100	3.778	0.138	0.050	-0.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000	27.000	26.000	230.583	409.297	189.350	153.433	171.625	1.781	0.482	0.000	-0.394	27.000	26.000	278.477	409.297	213.722	176.938	206.050	2.713	0.157	-0.047	-0.276	27.000	26.000	240.578	409.297	179.461	141.852	154.318	11.911	0.092	0.268	0.145	27.000	26.000	229.750	409.297	187.143	171.606	194.174	12.940	0.168	-0.204	-0.395	31.000	26.000	231.333	406.318	188.627	149.656	170.529	4.398	0.620	0.101	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000	28.000	27.000	227.694	409.730	182.809	151.900	177.889	1.762	-0.019	0.000	0.000	28.000	27.000	258.683	409.730	216.678	175.719	215.938	2.418	-0.295	-0.000	0.276	28.000	27.000	237.372	409.730	178.705	140.259	155.071	12.214	0.303	0.502	0.123	28.000	27.000	207.964	409.730	185.445	164.054	185.550	12.114	-0.826	-0.204	0.586	32.000	27.000	238.075	411.315	195.881	166.229	175.161	4.884	0.487	0.142	-0.366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000	29.000	28.000	227.667	403.821	187.156	156.844	181.000	1.632	-0.130	-0.141	0.000	29.000	28.000	240.325	403.821	208.204	170.265	195.870	2.399	-0.019	-0.000	0.044	29.000	28.000	231.487	403.821	176.008	138.929	171.167	12.712	0.498	0.524	0.055	29.000	28.000	207.233	403.821	186.974	166.515	187.217	11.540	-0.574	-0.268	0.268	33.000	28.000	234.707	406.671	201.490	168.970	188.316	5.320	0.436	0.079	-0.273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000	30.000	29.000	222.933	405.075	185.549	153.548	179.077	1.762	0.130	0.018	-0.143	30.000	29.000	286.067	405.075	215.543	160.250	187.438	2.843	0.444	-0.048	-0.415	30.000	29.000	248.500	405.075	175.118	134.742	153.625	13.209	0.498	0.401	-0.089	30.000	29.000	197.321	405.075	188.727	167.758	189.294	11.426	-0.114	-0.127	-0.013	34.000	29.000	242.463	400.415	210.578	157.906	176.095	5.726	0.406	0.000	-0.416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000	31.000	30.000	219.893	406.318	191.636	160.788	187.615	1.678	-0.084	-0.079	0.000	31.000	30.000	287.867	406.318	220.185	164.686	194.143	2.824	-0.019	-0.000	0.047	31.000	30.000	231.583	406.318	177.045	139.464	154.250	13.653	0.444	0.580	0.145	31.000	30.000	223.750	406.318	189.988	168.147	189.500	12.019	0.593	-0.191	-0.726	35.000	30.000	235.333	401.511	208.324	161.875	191.818	6.232	0.506	0.131	-0.274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000	32.000	31.000	211.879	411.315	182.459	155.281	167.217	1.789	0.111	0.063	0.000	32.000	31.000	268.289	411.315	220.217	167.879	218.125	2.621	-0.203	-0.044	0.184	32.000	31.000	232.000	411.315	173.831	134.259	150.938	13.967	0.314	0.379	0.089	32.000	31.000	219.778	411.315	190.482	169.629	192.200	11.916	-0.103	-0.112	-0.093	36.000	31.000	246.312	398.955	219.369	153.367	169.684	6.573	0.341	0.077	-0.317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000	33.000	32.000	208.848	406.671	182.503	159.742	181.938	1.762	-0.027	-0.063	0.000	33.000	32.000	260.667	406.671	209.986	161.667	187.923	2.640	0.019	0.045	-0.000	33.000	32.000	244.590	406.671	175.885	133.393	146.111	14.568	0.601	0.402	-0.089	33.000	32.000	218.861	406.671	191.155	172.257	195.750	11.935	0.019	-0.141	-0.015	37.000	32.000	234.256	399.436	211.850	147.655	163.167	6.450	-0.122	0.135	0.189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.000	34.000	33.000	208.143	400.415	177.320	144.032	162.750	1.567	-0.195	-0.125	0.000	34.000	33.000	274.622	400.415	210.918	168.097	189.650	2.640	0.000	-0.044	-0.000	34.000	33.000	241.135	400.415	177.669	133.778	145.118	14.870	0.303	0.502	0.145	34.000	33.000	227.724	400.415	185.584	163.892	193.167	11.663	-0.271	-0.126	0.126	38.000	33.000	252.070	406.067	212.189	144.185	160.950	6.994	0.544	0.227	-0.281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.000	35.000	34.000	205.897	401.511	169.477	144.516	160.783	2.049	0.482	0.063	-0.268	35.000	34.000	270.136	401.511	209.675	161.710	194.625	2.621	-0.019	0.045	-0.000	35.000	34.000	248.953	401.511	174.653	130.741	136.714	15.555	0.685	0.346	-0.201	35.000	34.000	211.889	401.511	187.323	166.657	192.158	11.128	-0.536	-0.189	0.173	39.000	34.000	251.022	406.368	212.505	139.222	155.316	7.151	0.157	0.136	0.048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.000	36.000	35.000	187.286	398.955	163.850	148.323	173.727	1.475	-0.574	-0.044	0.348	36.000	35.000	274.756	398.955	210.180	168.281	190.091	2.556	-0.065	-0.043	-0.049	36.000	35.000	259.757	398.955	175.605	135.565	152.917	15.739	0.184	0.201	-0.033	36.000	35.000	221.963	398.955	184.920	161.629	178.864	10.922	-0.206	-0.233	-0.017	40.000	35.000	216.256	409.244	211.235	145.774	162.136	6.710	-0.441	0.000	0.462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.000	37.000	36.000	206.800	399.436	173.320	151.533	171.308	1.873	0.398	0.046	-0.347	37.000	36.000	261.043	399.436	206.196	159.686	197.929	2.640	0.084	0.045	0.047	37.000	36.000	248.775	399.436	176.346	135.556	159.625	16.026	0.287	0.112	-0.089	37.000	36.000	220.111	399.436	184.865	160.939	181.130	11.071	0.149	-0.142	-0.188	41.000	36.000	245.409	410.479	210.356	146.357	172.889	7.270	0.559	0.228	-0.371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.000	38.000	37.000	226.143	406.067	184.503	150.571	169.353	1.946	0.073	0.000	-0.126	38.000	37.000	262.733	406.067	212.111	170.394	208.818	2.594	-0.046	-0.045	0.047	38.000	37.000	251.413	406.067	173.908	133.185	143.706	16.478	0.452	0.234	-0.145	38.000	37.000	218.943	406.067	183.696	150.250	171.875	10.922	-0.149	0.000	0.142	42.000	37.000	217.442	416.866	204.447	138.700	158.688	6.301	-0.968	0.000	0.863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.000	39.000	38.000	213.815	406.368	191.544	150.875	166.105	2.910	0.964	-0.203	-1.111	39.000	38.000	268.644	406.368	212.946	171.353	198.267	2.667	0.073	0.052	-0.092	39.000	38.000	244.400	406.368	175.251	132.107	144.105	16.516	0.038	0.000	0.000	39.000	38.000	208.273	406.368	181.722	143.600	172.545	10.849	-0.073	-0.046	0.000	43.000	38.000	242.289	419.448	208.296	136.040	153.769	7.703	1.401	0.231	-1.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.000	40.000	39.000	217.926	409.244	192.439	153.833	183.222	2.837	-0.073	0.013	0.064	40.000	39.000	269.953	409.244	209.817	164.818	202.700	2.648	-0.019	0.045	-0.000	40.000	39.000	231.439	409.244	172.168	136.143	152.000	16.359	-0.157	-0.033	0.000	40.000	39.000	217.441	409.244	180.383	141.484	157.316	10.987	0.138	0.000	-0.063	44.000	39.000	232.556	421.596	207.020	138.346	161.214	8.035	0.333	0.238	-0.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.000	41.000	40.000	225.889	410.479	193.770	151.300	167.667	3.273	0.436	-0.076	-0.331	41.000	40.000	249.884	410.479	198.970	163.188	180.941	2.491	-0.157	-0.090	0.092	41.000	40.000	248.738	410.479	173.734	142.393	158.929	16.654	0.295	-0.056	-0.290	41.000	40.000	216.744	410.479	181.949	150.548	174.556	11.155	0.168	0.046	-0.080	45.000	40.000	239.191	422.672	205.878	132.677	158.571	8.300	0.265	0.092	-0.184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.000	42.000	41.000	228.400	416.866	193.311	149.643	166.188	3.354	0.081	0.064	-0.077	42.000	41.000	273.522	416.866	209.476	167.467	196.385	2.778	0.287	0.002	-0.276	42.000	41.000	238.095	416.866	172.542	136.667	155.800	16.987	0.333	0.258	0.000	42.000	41.000	223.378	416.866	181.328	148.375	167.588	11.117	-0.038	0.000	-0.047	46.000	41.000	250.068	425.710	209.159	142.312	162.125	8.538	0.238	-0.092	-0.416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.000	43.000	42.000	230.879	419.448	196.620	147.536	156.217	3.273	-0.081	0.000	0.076	43.000	42.000	285.733	419.448	209.835	161.800	180.348	2.786	0.008	1.289E-15	-0.046	43.000	42.000	227.795	419.448	170.067	136.240	153.895	16.895	-0.092	0.201	0.257	43.000	42.000	227.926	419.448	182.476	147.633	170.647	10.776	-0.341	0.000	0.188	47.000	42.000	238.489	422.865	207.066	141.000	156.500	7.764	-0.773	0.087	0.874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.000	44.000	43.000	212.074	421.596	186.675	142.033	163.267	2.856	-0.417	0.000	0.331	44.000	43.000	276.467	421.596	203.932	161.200	183.650	2.740	-0.046	-0.000	0.045	44.000	43.000	231.622	421.596	170.113	138.786	157.545	16.907	0.013	0.327	0.179	44.000	43.000	219.821	421.596	184.906	155.630	180.857	10.803	0.027	-0.063	0.000	48.000	43.000	212.381	420.270	203.066	140.444	163.692	7.710	-0.054	0.135	0.135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44.000	45.000	44.000	221.667	422.672	188.460	146.893	169.462	3.059	0.203	-0.064	-0.268	45.000	44.000	287.625	422.672	212.564	165.613	195.000	2.870	0.130	0.046	-0.092	45.000	44.000	209.588	422.672	169.870	137.800	148.200	16.815	-0.092	0.200	0.290	45.000	44.000	217.381	422.672	184.649	141.714	177.455	11.109	0.306	0.017	-0.125	49.000	44.000	236.578	419.094	197.450	140.067	157.412	8.289	0.578	0.140	-0.367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.000	46.000	45.000	212.667	425.710	192.345	147.967	176.545	3.059	0.000	0.000	0.000	46.000	45.000	271.913	425.710	218.185	165.438	208.133	2.705	-0.165	-0.044	0.228	46.000	45.000	222.083	425.710	169.893	136.840	147.500	17.064	0.249	0.089	-0.145	46.000	45.000	236.179	425.710	182.706	143.097	161.700	10.803	-0.306	-0.017	0.126	50.000	45.000	236.186	422.099	197.404	135.500	155.286	8.213	-0.076	0.136	0.048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.000	47.000	46.000	216.593	422.865	191.437	151.656	172.571	1.464	-1.595	-0.223	1.270	47.000	46.000	277.872	422.865	215.725	163.719	200.200	2.759	0.054	-0.000	-0.092	47.000	46.000	223.535	422.865	169.265	142.000	154.579	17.535	0.471	0.179	-0.200	47.000	46.000	212.400	422.865	182.138	147.906	168.900	10.803	0.000	0.000	0.000	51.000	46.000	224.721	419.385	198.667	140.448	161.571	8.324	0.111	0.184	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.000	48.000	47.000	221.069	420.270	210.038	156.037	181.353	3.820	2.356	-0.129	-2.332	48.000	47.000	254.233	420.270	210.519	166.969	206.467	2.510	-0.249	-0.000	0.231	48.000	47.000	226.231	420.270	168.420	136.741	162.889	17.505	-0.030	0.214	0.200	48.000	47.000	214.806	420.270	181.652	148.629	166.000	10.895	0.092	0.017	0.000	52.000	47.000	226.977	416.988	195.991	136.815	150.800	8.481	0.157	0.140	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.000	49.000	48.000	210.148	419.094	214.286	164.344	185.043	3.154	-0.666	-0.536	0.059	49.000	48.000	290.130	419.094	215.686	173.394	209.167	2.897	0.387	-0.000	-0.372	49.000	48.000	222.147	419.094	168.184	137.231	150.318	17.332	-0.173	-0.123	0.034	49.000	48.000	198.367	419.094	181.017	150.839	184.400	10.635	-0.260	0.063	0.205	53.000	48.000	252.870	424.150	191.155	136.367	151.000	9.273	0.793	0.276	-0.367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.000	50.000	49.000	232.778	422.099	209.618	150.750	173.188	4.199	1.045	0.065	-0.776	50.000	49.000	287.512	422.099	217.578	173.710	204.875	2.851	-0.046	0.092	0.094	50.000	49.000	204.966	422.099	167.713	135.357	147.158	16.390	-0.942	0.000	0.792	50.000	49.000	220.100	422.099	179.428	144.000	167.385	10.979	0.344	0.000	-0.331	54.000	49.000	225.211	417.513	190.726	146.414	164.167	8.672	-0.601	0.323	0.691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50.000	51.000	50.000	251.139	419.385	204.179	150.118	178.333	4.524	0.325	-0.063	-0.329	51.000	50.000	278.133	419.385	216.959	178.861	212.588	2.713	-0.138	-0.092	0.044	51.000	50.000	208.929	419.385	166.005	134.786	145.263	16.528	0.138	0.089	-0.034	51.000	50.000	227.607	419.385	182.127	140.000	159.294	10.960	-0.019	-0.063	0.000	55.000	50.000	242.867	423.305	189.012	136.742	155.118	9.565	0.892	0.324	-0.415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.000	52.000	51.000	234.184	416.988	203.387	154.875	172.000	4.153	-0.371	-0.065	0.260	52.000	51.000	296.689	416.988	224.201	170.529	205.867	2.851	0.138	-0.000	-0.140	52.000	51.000	222.364	416.988	165.659	138.222	147.263	16.999	0.471	0.179	-0.200	52.000	51.000	220.938	416.988	179.083	148.613	169.222	11.063	0.103	0.000	-0.109	56.000	51.000	232.977	416.217	183.376	136.462	166.222	8.794	-0.770	0.228	0.966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.000	53.000	52.000	242.870	424.150	210.491	161.156	183.533	4.643	0.490	0.000	-0.333	53.000	52.000	272.886	424.150	220.807	169.531	199.400	2.667	-0.184	-0.000	0.186	53.000	52.000	215.259	424.150	165.345	133.577	152.154	16.972	-0.027	0.145	0.089	53.000	52.000	228.395	424.150	182.141	144.933	163.688	11.312	0.249	0.048	-0.111	57.000	52.000	242.319	418.745	191.537	140.333	154.000	10.112	1.317	0.272	-0.966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	54.000	53.000	217.333	417.513	194.686	153.188	161.846	2.829	-1.813	-0.198	1.145	54.000	53.000	280.773	417.513	225.949	176.906	209.375	2.575	-0.092	0.047	0.137	54.000	53.000	220.571	417.513	166.433	138.222	147.318	17.321	0.349	0.324	0.000	54.000	53.000	216.286	417.513	180.832	149.806	169.667	10.787	-0.525	-0.047	0.331	58.000	53.000	244.578	421.819	190.895	142.464	156.867	10.273	0.162	0.274	0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	55.000	54.000	228.148	423.305	202.002	158.677	186.400	3.720	0.891	-0.064	-0.842	55.000	54.000	248.778	423.305	219.443	172.250	211.000	2.337	-0.238	-0.000	0.273	55.000	54.000	236.321	423.305	168.699	139.400	158.750	17.581	0.260	0.056	-0.200	55.000	54.000	219.933	423.305	180.435	150.000	173.867	10.898	0.111	0.000	-0.126	59.000	54.000	229.767	420.451	185.823	142.867	165.529	9.335	-0.938	0.231	1.147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.000	56.000	55.000	202.259	416.217	186.562	152.281	178.667	1.773	-1.947	-0.008	1.779	56.000	55.000	262.130	416.217	219.793	175.556	210.133	2.437	0.100	-0.045	-0.137	56.000	55.000	202.410	416.217	167.456	138.040	161.333	17.424	-0.157	0.034	0.345	56.000	55.000	226.194	416.217	179.154	138.600	159.333	11.177	0.279	0.000	-0.189	60.000	55.000	232.698	420.982	184.632	143.517	155.273	9.710	0.376	0.366	-0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.000	57.000	56.000	205.000	418.745	194.715	157.844	178.467	1.689	-0.084	-0.006	0.065	57.000	56.000	257.364	418.745	205.899	168.688	195.158	2.116	-0.322	-0.000	0.368	57.000	56.000	222.400	418.745	170.117	141.160	153.588	17.654	0.230	-0.034	-0.379	57.000	56.000	230.103	418.745	178.363	142.833	163.143	11.380	0.203	0.000	-0.142	61.000	56.000	252.733	424.567	185.887	148.586	159.136	10.365	0.655	0.184	-0.368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.000	58.000	57.000	224.833	421.819	204.073	150.875	168.176	3.739	2.050	0.000	-1.953	58.000	57.000	262.628	421.819	210.361	167.214	213.667	2.116	0.000	-0.047	-0.139	58.000	57.000	242.219	421.819	170.840	140.345	161.667	17.746	0.092	-0.055	-0.145	58.000	57.000	214.848	421.819	179.174	143.774	158.429	10.955	-0.425	0.000	0.346	62.000	57.000	239.578	423.454	186.994	144.667	163.550	10.503	0.138	0.184	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
