 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)
26	5.000	13.780	5.915	15.470	4.095	2.588	2.484	0.924	2.391	-0.142	0.044	0.003	5.000	19.175	10.855	27.755	11.115	5.016	8.584	7.472	37.484	0.278	0.325	NaN	5.000	11.570	12.025	7.540	13.390	5.020	4.255	3.686	18.506	0.132	0.062	-0.082	5.000	8.710	9.100	2.730	13.715	6.233	7.554	6.550	40.826	0.207	0.143	-0.051	5.000	12.285	13.325	9.360	18.005	5.698	5.519	5.499	31.333	0.118	0.055	-0.055	5.000	17.745	16.250	21.580	23.270	8.491	7.999	7.902	67.093	0.035	0.233	0.171	5.000	23.985	16.120	37.765	24.960	12.028	16.372	16.206	194.925	0.046	-0.020	-0.035	79.000	12.740	11.180	7.020	13.520	2.600	6.180	5.980	15.548	-0.277	-0.205	0.386	83.000	21.450	17.680	21.645	17.745	10.040	0.206	0.178	1.783	-1.980	-1.007	0.740	90.000	18.850	19.630	17.875	22.685	10.140	3.207	2.445	24.792	0.313	0.329	0.020
27	6.000	13.715	5.850	15.470	4.030	2.792	2.528	0.917	2.560	-0.007	0.047	0.002	6.000	19.760	10.920	27.820	11.050	5.495	8.061	7.211	39.622	-0.261	0.064	0.586	6.000	11.505	12.025	7.540	13.390	4.967	4.193	3.698	18.370	0.012	NaN	0.061	6.000	8.580	9.230	2.730	13.715	6.361	7.371	6.394	40.674	-0.157	NaN	0.182	6.000	12.285	13.520	9.360	18.005	5.756	5.355	5.323	30.635	-0.176	NaN	0.163	6.000	17.810	16.445	21.515	23.335	8.574	7.823	7.741	66.371	-0.161	0.026	0.203	6.000	23.985	16.120	37.765	24.960	11.943	16.372	16.225	193.775	0.019	NaN	NaN	80.000	12.870	11.115	7.085	13.520	2.327	6.265	6.096	14.188	0.116	-0.060	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	18.915	19.630	17.745	22.945	10.225	3.515	2.602	26.605	0.157	0.288	-0.022
28	7.000	13.910	5.850	15.470	4.095	2.899	2.348	1.128	3.270	0.211	-0.049	0.130	7.000	19.760	10.985	28.015	11.050	5.436	8.255	7.432	40.399	0.221	0.195	5.118E-4	7.000	11.635	11.960	7.540	13.390	4.689	4.338	3.869	18.142	0.171	NaN	-0.144	7.000	8.645	9.230	2.795	13.650	6.274	7.332	6.276	39.377	-0.117	-0.091	-0.052	7.000	12.350	13.455	9.425	17.875	5.495	5.300	5.271	28.962	-0.052	-0.144	-0.090	7.000	17.940	16.835	21.515	23.335	8.802	7.418	7.337	64.579	-0.404	NaN	0.404	7.000	23.985	16.250	37.765	24.960	11.901	16.302	16.150	192.204	-0.075	NaN	0.069	81.000	12.740	11.115	7.150	13.455	2.297	6.060	6.055	13.909	-0.041	-0.085	0.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	18.915	19.565	17.615	23.140	10.191	3.804	2.769	28.223	0.168	0.228	-0.061
29	8.000	13.780	5.850	15.470	4.030	2.982	2.484	1.116	3.329	-0.012	0.048	-0.088	8.000	19.305	11.115	28.145	11.050	5.120	8.840	7.712	39.487	0.280	0.130	-0.456	8.000	11.050	12.090	7.540	13.390	5.107	3.743	3.468	17.711	-0.401	NaN	0.594	8.000	8.255	9.425	2.730	13.650	6.611	6.955	5.985	39.567	-0.292	0.052	0.428	8.000	12.350	13.650	9.425	17.875	5.581	5.139	5.083	28.371	-0.188	NaN	0.160	8.000	18.005	16.965	21.580	23.465	8.909	7.418	7.349	65.466	0.012	0.145	0.145	8.000	23.985	16.250	37.765	24.960	11.909	16.302	16.167	192.533	0.017	NaN	NaN	82.000	12.740	11.180	7.150	13.390	2.298	6.011	5.964	13.706	-0.091	-0.024	0.024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	18.915	19.500	17.550	23.530	10.157	4.255	3.138	31.869	0.368	0.390	-0.062
30	9.000	13.650	5.850	15.470	4.030	2.945	2.574	1.004	2.958	-0.112	NaN	-0.092	9.000	19.110	11.245	28.275	11.050	5.106	9.167	7.716	39.394	0.004	0.130	-0.198	9.000	10.985	12.155	7.475	13.390	5.196	3.721	3.397	17.648	-0.071	0.061	0.083	9.000	8.710	9.230	2.795	13.520	6.080	7.307	6.340	38.545	0.355	-0.129	-0.483	9.000	12.415	13.520	9.425	17.875	5.466	5.283	5.216	28.510	0.133	NaN	-0.144	9.000	18.005	16.835	21.580	23.595	8.872	7.647	7.600	67.423	0.251	0.115	-0.115	9.000	23.920	16.185	37.960	24.895	11.909	16.522	16.367	194.916	0.200	0.131	-0.090	83.000	12.740	11.180	7.215	13.325	2.326	5.927	5.901	13.723	-0.063	-0.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	18.850	19.565	17.420	23.855	10.165	4.522	3.392	34.484	0.255	0.349	0.082
31	10.000	13.585	5.980	15.470	4.095	2.825	2.666	0.998	2.818	-0.007	-0.046	-0.138	10.000	19.045	11.310	28.405	11.050	5.140	9.364	7.793	40.053	0.077	0.130	-0.067	10.000	11.050	12.025	7.540	13.390	5.012	3.766	3.488	17.479	0.091	-0.061	-0.108	10.000	7.995	9.555	2.795	13.585	6.766	6.579	5.726	38.743	-0.613	0.040	0.764	10.000	12.415	13.585	9.425	17.875	5.498	5.229	5.143	28.274	-0.073	NaN	0.053	10.000	18.005	16.835	21.580	23.790	8.896	7.820	7.786	69.265	0.187	0.173	NaN	10.000	23.920	16.250	38.220	24.895	12.001	16.710	16.523	198.296	0.157	0.223	0.034	84.000	12.740	11.245	7.280	13.260	2.363	5.820	5.708	13.490	-0.193	-0.083	0.023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	18.850	19.435	17.355	24.115	10.225	4.913	3.734	38.181	0.342	0.267	-0.124
32	11.000	13.715	5.915	15.470	4.095	2.755	2.528	1.138	3.135	0.141	NaN	0.137	11.000	19.045	11.245	28.405	11.050	5.195	9.362	7.861	40.839	0.068	NaN	0.001	11.000	11.115	11.960	7.540	13.390	4.918	3.850	3.553	17.475	0.066	NaN	-0.084	11.000	8.125	9.490	2.795	13.455	6.573	6.643	5.859	38.511	0.133	-0.078	-0.143	11.000	12.480	13.585	9.490	17.745	5.505	5.123	4.996	27.505	-0.146	-0.143	-0.038	11.000	17.940	16.705	21.710	23.985	8.835	8.198	8.163	72.121	0.376	0.233	-0.145	11.000	23.920	16.315	38.480	25.090	12.134	17.000	16.794	203.780	0.271	0.323	0.034	85.000	12.675	11.245	7.345	13.260	2.241	5.698	5.631	12.620	-0.078	-0.061	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	18.785	19.435	17.290	24.310	9.339	5.099	3.831	35.777	0.097	0.205	0.019
33	12.000	13.585	5.980	15.470	4.095	2.620	2.666	0.982	2.573	-0.156	NaN	-0.138	12.000	18.980	11.245	28.470	11.050	5.210	9.492	7.825	40.771	-0.036	0.065	-0.065	12.000	11.050	12.025	7.540	13.390	5.102	3.766	3.433	17.517	-0.120	NaN	0.084	12.000	8.060	9.555	2.925	13.455	6.668	6.448	5.740	38.274	-0.120	-0.104	0.091	12.000	12.415	13.715	9.490	17.745	5.770	4.980	4.843	27.944	-0.153	NaN	0.143	12.000	17.875	16.510	21.905	24.245	8.751	8.722	8.678	75.944	0.516	0.321	-0.203	12.000	23.855	16.250	38.155	24.895	12.126	16.710	16.491	199.982	-0.303	-0.379	-0.089	86.000	12.740	11.245	7.410	13.260	1.951	5.698	5.260	10.263	-0.371	-0.061	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	18.785	19.435	17.160	24.700	10.115	5.510	4.256	43.049	0.425	0.411	NaN
34	13.000	13.780	5.980	15.470	4.095	2.427	2.532	1.179	2.860	0.197	NaN	0.130	13.000	20.995	10.790	28.600	11.050	6.856	7.609	7.162	49.103	-0.663	0.130	1.998	13.000	11.375	11.830	7.475	13.390	4.831	4.200	3.778	18.252	0.344	0.060	-0.374	13.000	7.865	9.620	3.055	13.325	6.896	6.072	5.448	37.573	-0.291	-0.182	0.194	13.000	12.220	14.105	9.555	17.745	6.325	4.511	4.380	27.703	-0.463	-0.038	0.430	13.000	17.745	16.250	21.970	24.505	8.582	9.273	9.226	79.181	0.548	0.261	-0.291	13.000	23.855	16.250	38.090	24.895	12.211	16.654	16.420	200.506	-0.072	-0.056	NaN	87.000	12.805	11.245	7.540	13.260	2.185	5.637	5.635	12.312	0.375	-0.121	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	18.785	19.305	17.095	25.090	10.055	6.027	4.703	47.290	0.447	0.393	-0.125
35	14.000	13.780	5.915	15.470	4.095	2.571	2.484	1.104	2.839	-0.074	NaN	0.048	14.000	18.980	11.180	28.665	11.050	5.156	9.686	7.986	41.177	0.824	0.065	-2.020	14.000	11.310	11.765	7.475	13.455	4.826	4.191	3.892	18.784	0.114	0.026	0.033	14.000	7.930	9.620	3.055	13.195	6.884	6.045	5.462	37.603	0.014	-0.077	-0.052	14.000	12.480	13.845	9.555	17.745	5.951	4.875	4.707	28.012	0.327	NaN	-0.364	14.000	17.810	16.315	22.035	24.765	8.582	9.447	9.408	80.740	0.182	0.262	0.087	14.000	23.985	16.380	38.090	24.895	12.303	16.476	16.235	199.737	-0.185	NaN	0.178	88.000	12.740	11.310	7.605	13.260	2.145	5.493	5.135	11.015	-0.500	-0.061	0.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	18.785	19.240	16.965	25.350	9.339	6.375	4.824	45.047	0.121	0.286	-0.062
36	15.000	13.715	5.980	15.470	4.095	2.475	2.576	1.041	2.577	-0.063	NaN	-0.092	15.000	20.865	10.790	28.795	11.050	6.675	7.934	7.435	49.627	-0.552	0.130	1.871	15.000	10.985	11.960	7.345	13.455	5.240	3.935	3.631	19.025	-0.261	0.120	0.375	15.000	7.345	9.880	3.120	13.065	7.523	5.291	4.813	36.208	-0.649	-0.130	0.624	15.000	12.480	13.910	9.490	17.810	6.072	4.914	4.721	28.662	0.013	0.091	0.052	15.000	17.680	16.055	22.100	24.895	8.353	9.883	9.836	82.168	0.429	0.145	-0.291	15.000	23.920	16.250	38.025	24.895	12.211	16.543	16.322	199.306	0.087	-0.055	-0.123	89.000	12.805	11.310	7.800	13.195	2.386	5.348	5.286	12.616	0.151	-0.205	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	18.785	19.370	16.900	25.610	9.425	6.518	4.901	46.188	0.077	0.268	0.124
37	16.000	13.715	5.915	15.470	4.030	2.511	2.576	1.121	2.814	0.079	0.048	0.048	16.000	20.930	10.790	28.925	11.050	6.796	7.999	7.515	51.068	0.080	0.130	0.065	16.000	11.115	11.895	7.345	13.455	5.057	4.080	3.740	18.911	0.109	NaN	-0.145	16.000	7.280	9.945	3.250	12.805	7.537	4.942	4.569	34.434	-0.245	-0.256	0.091	16.000	12.610	13.780	9.490	17.810	5.881	5.097	4.855	28.553	0.134	NaN	-0.182	16.000	17.615	15.925	22.165	25.025	8.232	10.174	10.131	83.402	0.295	0.145	-0.145	16.000	23.920	16.250	37.960	24.895	12.260	16.488	16.282	199.619	-0.040	-0.055	NaN	90.000	12.935	11.310	7.800	13.130	2.268	5.448	5.398	12.240	0.111	-0.022	-0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	18.720	19.435	16.835	25.740	9.576	6.581	5.022	48.097	0.122	0.143	0.081
38	17.000	13.650	5.915	15.470	4.095	2.511	2.574	1.037	2.603	-0.084	-0.046	-0.046	17.000	20.930	10.790	29.055	11.050	6.856	8.129	7.645	52.415	0.130	0.130	NaN	17.000	11.830	11.505	7.280	13.520	4.244	4.976	4.469	18.970	0.730	0.086	-0.812	17.000	7.150	10.010	3.315	12.610	7.615	4.633	4.331	32.980	-0.238	-0.163	0.144	17.000	12.545	13.780	9.490	17.810	5.881	5.057	4.833	28.422	-0.022	NaN	0.039	17.000	17.680	15.925	22.230	25.220	8.280	10.349	10.324	85.489	0.193	0.204	0.029	17.000	23.855	16.120	37.830	24.830	12.176	16.467	16.294	198.402	0.013	-0.145	-0.124	91.000	12.870	11.375	7.865	13.130	2.386	5.304	5.223	12.464	-0.175	-0.061	0.083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	18.785	19.240	16.900	25.805	9.425	6.830	5.197	48.976	0.174	0.045	-0.205
39	18.000	13.715	5.850	15.470	4.030	2.571	2.528	1.081	2.780	0.045	0.047	0.092	18.000	20.280	10.790	28.990	11.050	6.197	8.714	8.054	49.914	0.409	-0.065	-0.650	18.000	11.375	11.830	7.215	13.520	4.831	4.490	4.049	19.562	-0.421	0.060	0.544	18.000	7.020	10.075	3.250	12.805	7.820	4.655	4.302	33.639	-0.029	0.167	0.143	18.000	12.480	13.845	9.425	17.810	5.987	5.005	4.796	28.717	-0.037	0.040	0.091	18.000	17.680	15.925	22.295	25.415	8.256	10.553	10.524	86.887	0.200	0.204	NaN	18.000	23.920	16.185	37.830	24.830	12.218	16.378	16.193	197.848	-0.101	NaN	0.090	92.000	13.000	11.180	7.865	13.195	2.122	5.516	5.487	11.644	0.264	0.024	-0.192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	18.720	19.370	16.900	25.675	9.636	6.562	5.060	48.757	-0.137	-0.125	0.143
40	19.000	13.715	5.915	15.535	4.030	2.488	2.620	1.155	2.873	0.074	0.045	-0.047	19.000	20.020	10.790	28.795	11.050	6.020	8.779	8.068	48.571	0.014	-0.195	-0.260	19.000	11.440	11.830	7.215	13.520	4.745	4.550	4.051	19.224	0.003	NaN	-0.060	19.000	8.710	9.165	3.770	12.545	5.920	5.986	5.401	31.975	1.099	-0.576	-1.909	19.000	12.480	13.910	9.490	17.810	6.025	4.914	4.692	28.274	-0.104	-0.040	0.052	19.000	17.550	15.665	22.425	25.675	7.991	11.134	11.107	88.750	0.583	0.291	-0.291	19.000	23.920	16.185	37.765	24.830	12.268	16.322	16.152	198.144	-0.041	-0.055	NaN	93.000	12.935	11.245	7.865	13.195	2.153	5.432	5.381	11.585	-0.106	NaN	0.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	18.785	19.370	16.965	25.610	9.662	6.500	4.974	48.064	-0.085	-0.081	-0.018
41	20.000	13.780	5.785	15.535	4.030	2.655	2.482	0.988	2.624	-0.167	NaN	0.138	20.000	19.890	10.790	28.730	11.115	5.727	8.846	8.071	46.217	0.002	-0.063	-0.130	20.000	11.765	11.635	7.410	13.455	4.513	4.720	4.249	19.173	0.197	-0.205	-0.375	20.000	8.710	9.165	3.900	12.415	6.113	5.805	5.240	32.034	-0.161	-0.180	NaN	20.000	12.545	13.780	9.490	17.810	5.951	5.057	4.876	29.017	0.184	NaN	-0.143	20.000	17.745	15.990	22.360	25.870	8.293	10.905	10.879	90.221	-0.228	0.149	0.377	20.000	23.985	16.185	37.830	24.830	12.169	16.322	16.135	196.344	-0.017	0.055	0.055	94.000	13.130	11.115	7.865	13.195	1.977	5.661	5.631	11.133	0.250	NaN	-0.229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	18.850	19.435	17.030	25.480	9.867	6.313	4.804	47.400	-0.170	-0.143	0.044
42	21.000	13.780	5.915	15.470	4.030	2.571	2.532	1.165	2.996	0.177	-0.043	-0.097	21.000	19.825	10.855	28.730	11.115	5.727	8.909	8.100	46.386	0.030	NaN	-0.063	21.000	11.830	11.635	7.280	13.520	4.378	4.925	4.399	19.262	0.151	0.145	-0.060	21.000	8.580	9.295	3.900	12.415	6.187	5.625	5.113	31.637	-0.127	NaN	0.180	21.000	12.740	13.585	9.490	17.745	5.615	5.279	5.030	28.240	0.153	-0.051	-0.274	21.000	17.875	16.315	22.555	26.065	8.606	10.815	10.790	92.857	-0.090	0.260	0.349	21.000	23.920	16.120	37.765	24.830	12.084	16.357	16.197	195.727	0.062	-0.055	-0.090	95.000	13.000	11.180	7.865	13.195	2.219	5.516	5.426	12.037	-0.206	NaN	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	18.785	19.435	17.030	25.415	9.781	6.232	4.784	46.796	-0.020	-0.062	0.018
43	22.000	13.910	5.785	15.535	3.965	2.716	2.440	1.115	3.029	-0.050	0.092	0.184	22.000	19.565	10.920	28.860	11.050	5.354	9.296	8.188	43.839	0.088	0.129	-0.259	22.000	12.090	11.570	7.085	13.650	4.287	5.420	4.840	20.749	0.441	0.230	-0.265	22.000	8.775	8.905	4.420	12.090	6.138	5.395	4.639	28.472	-0.474	-0.612	-0.388	22.000	12.805	13.585	9.490	17.875	5.661	5.422	5.208	29.482	0.178	0.103	-0.040	22.000	17.875	16.315	22.490	26.325	8.536	11.023	10.992	93.829	0.203	0.209	NaN	22.000	23.920	16.120	37.765	24.830	11.936	16.357	16.172	193.028	-0.025	NaN	NaN	96.000	12.350	11.440	7.865	13.195	2.651	4.816	4.742	12.574	-0.683	NaN	0.700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	18.915	19.435	17.030	25.415	9.920	6.270	4.669	46.310	-0.116	NaN	-0.039
44	23.000	13.910	5.850	15.470	4.030	2.595	2.397	1.101	2.856	-0.015	-0.092	-0.049	23.000	19.370	10.920	28.925	11.050	5.217	9.556	8.281	43.201	0.092	0.065	-0.195	23.000	11.895	11.635	6.890	13.715	4.513	5.420	4.874	21.995	0.034	0.205	0.205	23.000	8.710	8.970	4.485	12.025	6.216	5.214	4.548	28.274	-0.090	-0.091	0.091	23.000	12.675	13.520	9.425	17.875	5.710	5.434	5.273	30.112	0.066	0.039	0.026	23.000	17.875	16.250	22.555	26.455	8.536	11.227	11.198	95.582	0.205	0.145	-0.059	23.000	23.920	16.120	37.765	24.830	11.979	16.357	16.161	193.594	-0.010	NaN	NaN	97.000	13.000	11.245	7.800	13.195	2.274	5.554	5.462	12.422	0.720	0.061	-0.677	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	18.915	19.305	17.030	25.350	9.920	6.332	4.728	46.898	0.059	-0.062	-0.124
45	24.000	13.910	5.980	15.535	3.965	2.450	2.589	1.267	3.105	0.167	0.091	-0.101	24.000	19.240	10.920	28.860	11.050	5.161	9.621	8.305	42.867	0.025	-0.065	-0.130	24.000	12.025	11.635	6.630	13.780	4.386	5.806	5.091	22.329	0.217	0.266	-0.121	24.000	8.710	9.035	4.485	11.960	6.160	5.139	4.561	28.096	0.013	-0.037	0.037	24.000	12.480	13.585	9.490	17.875	5.821	5.229	5.130	29.862	-0.143	-0.037	0.165	24.000	17.875	16.250	22.685	26.650	8.559	11.458	11.432	97.843	0.234	0.232	NaN	24.000	23.855	15.990	37.700	24.830	11.894	16.426	16.266	193.467	0.105	-0.055	-0.125	98.000	11.245	12.285	7.865	13.195	4.348	3.500	3.357	14.593	-2.106	-0.063	1.965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	18.915	19.370	17.030	25.285	9.979	6.208	4.620	46.107	-0.107	-0.062	0.062
46	25.000	13.975	5.915	15.470	4.030	2.511	2.406	1.215	3.050	-0.052	-0.091	0.091	25.000	19.175	10.985	28.925	11.050	5.085	9.750	8.261	42.005	-0.045	0.065	-0.065	25.000	12.025	11.635	6.435	13.845	4.428	6.011	5.298	23.457	0.207	0.205	NaN	25.000	8.710	9.035	4.485	11.960	6.224	5.139	4.558	28.371	-0.003	NaN	NaN	25.000	12.610	13.325	9.490	17.810	5.557	5.463	5.369	29.837	0.239	-0.053	-0.288	25.000	17.875	16.250	22.750	26.780	8.536	11.604	11.570	98.764	0.139	0.145	NaN	25.000	23.920	16.120	37.765	24.830	11.979	16.357	16.161	193.594	-0.105	0.055	0.124	99.000	11.375	12.155	7.930	13.195	3.850	3.599	3.585	13.803	0.228	-0.062	-0.162	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	18.980	19.435	17.030	25.220	9.952	6.105	4.500	44.785	-0.121	-0.062	0.041
47	26.000	13.975	5.980	15.470	4.030	2.488	2.457	1.326	3.300	0.111	NaN	-0.052	26.000	18.980	10.985	28.925	10.985	4.940	9.945	8.374	41.371	0.113	3.980E-18	-0.195	26.000	12.025	11.635	6.175	13.845	4.336	6.254	5.460	23.677	0.163	0.243	NaN	26.000	8.710	9.165	4.485	11.960	6.168	5.066	4.568	28.177	0.010	NaN	0.072	26.000	12.545	13.585	9.490	17.810	5.735	5.214	5.090	29.195	-0.279	NaN	0.249	26.000	17.940	16.380	22.750	26.975	8.643	11.636	11.617	100.403	0.046	0.178	0.145	26.000	23.855	15.990	37.960	24.830	11.852	16.646	16.474	195.241	0.312	0.165	-0.124	100.000	11.635	11.960	7.930	13.195	3.454	3.905	3.904	13.486	0.319	NaN	-0.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	18.980	19.370	17.095	25.155	10.098	6.084	4.523	45.676	0.024	-0.082	-0.062
