 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)	T (14)	Base X (14)	Base Y (14)	Tip X (14)	Tip Y (14)	||[body,base]|| (14)	||[base,tip]||  (14)	||[base,tip]|| : [body,base] (14)	[base,tip] ? [body,base] (14)	?||[base,tip]|| : [body,base] (14)	||[tip(t-1),tip(t)]|| : [base,tip] (14)	||[base(t-1),base(t)]|| : [base,tip] (14)	T (15)	Base X (15)	Base Y (15)	Tip X (15)	Tip Y (15)	||[body,base]|| (15)	||[base,tip]||  (15)	||[base,tip]|| : [body,base] (15)	[base,tip] ? [body,base] (15)	?||[base,tip]|| : [body,base] (15)	||[tip(t-1),tip(t)]|| : [base,tip] (15)	||[base(t-1),base(t)]|| : [base,tip] (15)	T (16)	Base X (16)	Base Y (16)	Tip X (16)	Tip Y (16)	||[body,base]|| (16)	||[base,tip]||  (16)	||[base,tip]|| : [body,base] (16)	[base,tip] ? [body,base] (16)	?||[base,tip]|| : [body,base] (16)	||[tip(t-1),tip(t)]|| : [base,tip] (16)	||[base(t-1),base(t)]|| : [base,tip] (16)	T (17)	Base X (17)	Base Y (17)	Tip X (17)	Tip Y (17)	||[body,base]|| (17)	||[base,tip]||  (17)	||[base,tip]|| : [body,base] (17)	[base,tip] ? [body,base] (17)	?||[base,tip]|| : [body,base] (17)	||[tip(t-1),tip(t)]|| : [base,tip] (17)	||[base(t-1),base(t)]|| : [base,tip] (17)
23	2.000	12.155	7.345	18.135	3.770	4.237	6.967	3.106	13.161	-0.321	0.056	0.011	2.000	6.760	10.400	5.850	9.425	5.838	1.334	1.087	6.346	0.217	0.231	0.003	2.000	20.150	11.310	31.460	9.620	7.674	11.436	11.361	87.187	0.116	-0.148	-0.257	2.000	6.890	11.245	3.315	13.130	5.599	4.042	3.460	19.372	0.122	0.088	-0.088	2.000	9.880	13.910	7.150	15.925	3.498	3.393	3.377	11.813	-0.044	-0.039	NaN	2.000	24.505	15.015	33.150	20.020	12.509	9.989	9.689	121.198	-0.260	-0.201	0.089	2.000	17.810	18.590	22.750	26.650	8.814	9.453	9.407	82.911	0.161	0.021	-0.145	2.000	15.665	22.945	18.395	29.770	11.812	7.351	7.308	86.329	0.280	0.084	-0.205	4.000	19.175	10.335	20.800	7.800	6.904	3.011	1.988	13.727	0.105	0.070	0.109	5.000	325.000	237.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	18.330	15.860	19.240	16.380	8.062	1.048	1.048	8.450	-0.062	-0.081	-0.016	32.000	241.000	339.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	12.545	19.695	14.300	29.185	9.491	9.651	9.638	91.471	0.727	-0.064	-0.777	83.000	16.445	22.230	17.225	25.025	11.648	2.902	2.700	31.455	2.700	NaN	NaN	84.000	18.200	20.410	18.655	22.360	11.310	2.002	1.594	18.032	0.117	0.063	-0.078	95.000	18.005	20.540	19.370	24.245	10.974	3.948	3.358	36.846	0.248	0.244	-0.022	101.000	17.875	20.085	19.955	25.090	11.288	5.420	4.855	54.798	0.274	0.255	NaN	118.000	18.005	20.280	19.175	23.205	13.074	3.150	2.961	38.709	-0.048	-0.266	-0.169
24	3.000	12.155	7.410	18.135	3.770	4.103	7.001	3.254	13.351	0.148	NaN	-0.034	3.000	6.370	10.140	5.850	9.295	6.197	0.992	0.693	4.297	-0.394	0.111	0.426	3.000	20.215	11.180	31.330	9.685	7.807	11.215	11.168	87.183	-0.193	-0.138	0.082	3.000	6.825	11.375	3.185	13.325	5.592	4.129	3.594	20.094	0.134	0.207	0.119	3.000	9.945	13.910	7.150	15.990	3.447	3.484	3.454	11.906	0.076	0.039	-0.052	3.000	24.440	14.950	34.450	20.670	12.509	11.529	11.198	140.076	1.509	1.451	-0.089	3.000	17.745	18.330	22.815	26.650	8.660	9.743	9.678	83.807	0.271	0.034	-0.256	3.000	15.665	22.815	18.460	29.965	11.768	7.677	7.644	89.950	0.336	0.205	-0.121	5.000	19.175	9.945	20.930	7.800	7.432	2.771	2.151	15.983	0.162	0.082	0.302	6.000	21.645	15.600	24.765	17.875	10.652	3.861	3.772	40.180	3.772	NaN	NaN	22.000	17.875	15.080	18.980	16.510	7.930	1.807	1.746	13.845	0.698	-0.056	-0.895	33.000	15.925	21.970	16.055	22.100	12.040	0.184	0.173	2.079	0.173	NaN	NaN	63.000	12.545	19.565	14.300	29.185	9.506	9.779	9.760	92.785	0.123	NaN	-0.128	84.000	16.445	22.035	17.290	25.025	11.248	3.107	2.872	32.309	0.172	0.018	-0.188	85.000	18.200	20.410	18.720	22.490	11.228	2.144	1.716	19.266	0.122	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	17.745	19.955	20.085	25.155	11.408	5.702	5.246	59.843	0.391	0.113	-0.172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25	4.000	12.090	7.475	18.135	3.705	3.909	7.124	3.360	13.131	0.106	0.034	-0.090	4.000	6.305	9.815	5.720	9.165	6.243	0.874	0.729	4.550	0.036	0.184	0.285	4.000	20.410	11.115	31.265	9.685	8.064	10.949	10.895	87.863	-0.272	-0.064	0.202	4.000	6.760	11.375	3.120	13.325	5.590	4.129	3.640	20.348	0.046	0.057	0.057	4.000	9.880	14.040	7.150	15.990	3.634	3.355	3.286	11.940	-0.168	NaN	0.128	4.000	24.310	14.820	34.385	20.605	12.446	11.618	11.283	140.426	0.084	-0.089	-0.177	4.000	17.550	18.395	22.815	26.650	8.736	9.791	9.767	85.328	0.089	NaN	-0.050	4.000	15.535	22.620	18.460	30.030	11.687	7.966	7.927	92.642	0.283	0.060	-0.229	6.000	19.110	9.945	20.930	7.800	7.343	2.813	2.187	16.059	0.036	NaN	-0.042	7.000	21.385	15.275	24.505	17.810	10.541	4.020	3.867	40.763	0.095	-0.243	-0.407	23.000	269.000	232.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	15.795	20.670	16.120	21.970	11.338	1.340	1.312	14.872	1.139	-0.110	-1.293	64.000	12.220	21.450	14.300	29.185	10.814	8.010	7.975	86.241	-1.786	NaN	1.736	85.000	16.315	21.840	17.355	24.830	10.913	3.166	2.983	32.558	0.111	-0.163	-0.227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	17.810	20.085	20.150	25.285	11.588	5.702	5.265	61.009	0.019	0.145	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26	5.000	12.025	7.475	18.135	3.705	3.967	7.179	3.968	15.742	0.609	NaN	-0.055	5.000	6.305	9.750	5.785	9.165	5.840	0.783	0.667	3.895	-0.062	-0.043	0.049	5.000	20.475	11.115	31.265	9.685	8.586	10.884	10.836	93.043	-0.059	NaN	0.064	5.000	6.630	11.375	2.925	13.390	5.265	4.217	3.680	19.376	0.040	0.202	0.114	5.000	9.685	14.105	7.085	15.990	3.462	3.211	3.111	10.770	-0.175	0.053	0.196	5.000	23.465	14.430	34.320	20.605	11.950	12.488	12.055	144.056	0.772	-0.056	-0.927	5.000	17.420	18.330	22.750	26.585	8.832	9.826	9.775	86.325	0.007	-0.090	-0.125	5.000	15.535	22.750	18.590	30.160	11.881	8.015	7.990	94.927	0.063	0.170	0.120	7.000	19.045	10.010	20.930	7.800	7.428	2.905	2.193	16.287	0.006	NaN	-0.092	8.000	21.450	15.535	24.440	17.745	10.764	3.718	3.634	39.115	-0.233	-0.091	0.207	24.000	17.680	15.275	18.005	15.340	8.081	0.331	0.292	2.362	0.292	NaN	NaN	35.000	15.925	21.125	16.185	22.035	11.572	0.946	0.934	10.808	-0.378	0.080	0.473	65.000	12.155	21.580	14.300	29.185	10.814	7.902	7.858	84.973	-0.117	NaN	0.107	86.000	16.445	22.230	17.225	24.635	11.350	2.528	2.379	26.998	-0.605	-0.226	0.411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	18.005	20.085	20.150	25.350	11.775	5.685	5.150	60.637	-0.115	0.060	0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	6.000	12.025	7.475	18.070	3.770	3.837	7.090	3.908	14.995	-0.061	-0.089	NaN	6.000	6.435	9.880	5.720	9.100	5.644	1.058	0.889	5.019	0.222	0.092	-0.184	6.000	20.605	11.050	31.265	9.685	8.714	10.747	10.696	93.204	-0.140	NaN	0.137	6.000	6.695	11.375	2.925	13.390	5.200	4.275	3.795	19.735	0.115	NaN	-0.057	6.000	9.750	14.105	7.150	15.925	3.523	3.174	3.027	10.664	-0.084	-0.091	-0.053	6.000	23.335	14.365	34.450	20.735	11.841	12.811	12.382	146.616	0.327	0.177	-0.145	6.000	17.225	18.265	22.750	26.585	8.762	9.987	9.965	87.314	0.190	NaN	-0.162	6.000	15.470	22.555	18.590	30.290	11.800	8.341	8.317	98.134	0.327	0.121	-0.205	8.000	19.175	9.815	20.735	7.605	7.651	2.705	1.913	14.635	-0.280	0.047	0.234	9.000	21.320	15.405	24.310	17.680	10.575	3.757	3.638	38.469	0.004	-0.143	-0.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	15.860	20.605	16.185	21.905	11.308	1.340	1.310	14.809	0.376	-0.126	-0.520	66.000	12.220	22.100	14.300	29.185	11.288	7.384	7.374	83.237	-0.484	NaN	0.517	87.000	16.510	22.425	17.160	24.310	11.453	1.994	1.892	21.674	-0.486	-0.328	0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	18.135	20.150	20.150	25.480	11.692	5.698	5.057	59.125	-0.093	0.122	0.107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28	7.000	12.025	7.475	18.135	3.705	3.654	7.179	4.298	15.709	0.391	0.089	NaN	7.000	6.435	9.815	5.850	9.100	5.423	0.924	0.739	4.010	-0.150	-0.082	0.050	7.000	20.735	11.050	31.265	9.750	9.035	10.610	10.539	95.223	-0.157	-0.008	0.129	7.000	6.630	11.375	2.860	13.390	5.077	4.275	3.868	19.638	0.073	0.057	0.057	7.000	9.815	14.040	7.150	15.990	3.480	3.302	3.083	10.727	0.056	0.038	-0.091	7.000	23.075	14.235	34.580	20.735	11.795	13.214	12.815	151.149	0.432	0.113	-0.290	7.000	17.355	18.395	22.750	26.585	9.218	9.807	9.777	90.132	-0.187	NaN	0.180	7.000	15.340	22.165	18.590	30.355	11.634	8.811	8.796	102.330	0.479	0.060	-0.410	9.000	19.110	9.815	20.995	7.540	7.687	2.954	2.291	17.614	0.379	0.216	-0.041	10.000	21.190	15.275	24.180	17.615	10.533	3.797	3.684	38.802	0.046	-0.142	-0.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	15.925	20.800	16.185	22.035	11.482	1.262	1.221	14.019	-0.089	0.127	0.204	67.000	12.220	22.490	14.300	29.185	11.478	7.011	6.992	80.258	-0.381	NaN	0.372	88.000	16.445	22.165	17.030	24.115	11.157	2.036	1.895	21.142	0.003	-0.224	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	18.135	20.345	20.085	25.415	12.182	5.432	4.921	59.953	-0.135	-0.084	0.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29	8.000	12.090	7.410	18.070	3.770	3.733	7.001	4.342	16.207	0.043	-0.089	0.089	8.000	6.435	9.815	5.785	9.100	5.360	0.966	0.804	4.310	0.065	0.044	NaN	8.000	20.930	11.050	31.330	9.685	9.295	10.489	10.409	96.757	-0.130	0.073	0.193	8.000	6.760	11.310	2.730	13.585	4.879	4.628	4.118	20.090	0.249	0.209	-0.145	8.000	9.880	13.975	7.150	15.990	3.356	3.393	3.145	10.554	0.063	NaN	-0.091	8.000	22.945	14.170	34.710	20.800	11.715	13.505	13.087	153.317	0.272	0.145	-0.145	8.000	17.485	18.655	22.815	26.715	9.543	9.663	9.635	91.953	-0.142	0.144	0.289	8.000	15.340	22.165	18.590	30.485	11.655	8.932	8.922	103.977	0.126	0.121	NaN	10.000	19.110	9.620	20.995	7.475	7.663	2.856	2.237	17.141	-0.055	0.049	0.146	11.000	21.060	15.145	24.050	17.550	10.501	3.837	3.718	39.043	0.034	-0.142	-0.183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	15.795	20.410	16.380	22.490	11.279	2.161	2.121	23.922	0.900	0.491	-0.411	68.000	12.220	22.620	14.105	29.055	11.572	6.705	6.698	77.508	-0.294	-0.180	0.125	89.000	16.510	22.555	17.095	23.920	11.402	1.485	1.438	16.401	-0.457	-0.154	0.384	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	18.070	20.215	20.085	25.480	12.137	5.637	5.094	61.829	0.173	0.061	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30	9.000	12.025	7.410	18.135	3.705	3.926	7.146	4.388	17.230	0.046	0.089	-0.056	9.000	5.785	9.360	5.655	9.230	6.105	0.184	0.165	1.006	-0.639	-3.377E-17	0.781	9.000	21.060	10.985	31.395	9.490	9.496	10.443	10.380	98.565	-0.029	0.092	0.138	9.000	6.695	11.375	2.665	13.585	4.875	4.596	4.059	19.790	-0.059	0.057	0.088	9.000	9.880	13.975	7.150	15.990	3.156	3.393	3.164	9.984	0.018	NaN	NaN	9.000	22.880	14.105	34.905	20.865	11.650	13.795	13.296	154.897	0.209	0.202	-0.089	9.000	17.550	18.720	22.880	26.780	9.522	9.663	9.620	91.598	-0.016	0.090	0.090	9.000	15.405	22.360	18.590	30.550	11.697	8.788	8.782	102.714	-0.140	0.061	0.205	11.000	19.045	9.620	20.865	7.345	7.630	2.913	2.147	16.385	-0.090	0.020	-0.041	12.000	20.995	15.145	23.985	17.485	10.442	3.797	3.693	38.566	-0.025	-0.091	-0.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	15.795	20.475	16.510	22.685	11.337	2.323	2.296	26.034	0.175	0.226	0.062	69.000	12.285	23.010	14.105	29.055	11.808	6.313	6.307	74.478	-0.391	NaN	0.392	90.000	16.445	22.100	17.030	23.725	10.903	1.727	1.629	17.762	0.191	-0.205	-0.450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31	10.000	12.025	7.410	18.070	3.705	3.604	7.090	4.439	15.996	0.050	-0.055	NaN	10.000	5.785	9.295	5.655	9.230	6.027	0.145	0.143	0.862	-0.022	NaN	0.029	10.000	21.125	11.050	31.525	9.360	9.555	10.536	10.388	99.262	0.008	0.149	0.054	10.000	6.825	11.310	2.600	13.585	4.756	4.799	4.371	20.787	0.311	0.057	-0.145	10.000	9.945	13.975	7.150	15.990	3.403	3.446	3.105	10.567	-0.059	NaN	-0.053	10.000	22.750	14.040	35.035	20.930	11.590	14.085	13.667	158.395	0.371	0.145	-0.145	10.000	17.550	18.720	22.880	26.845	9.777	9.717	9.688	94.720	0.068	0.054	NaN	10.000	15.340	21.905	18.590	30.615	11.552	9.297	9.294	107.366	0.512	0.061	-0.449	12.000	19.175	9.360	20.800	7.280	7.802	2.640	1.979	15.438	-0.169	0.011	0.285	13.000	20.865	15.015	23.725	17.290	10.043	3.654	3.490	35.051	-0.203	-0.325	-0.183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	15.860	20.605	16.575	22.555	11.425	2.077	2.060	23.537	-0.236	-0.100	0.144	70.000	12.415	23.335	14.170	28.990	12.029	5.921	5.915	71.157	-0.392	-0.043	0.349	91.000	16.510	22.295	17.030	23.660	10.886	1.461	1.379	15.007	-0.250	-0.061	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32	11.000	12.025	7.475	18.005	3.770	3.356	7.035	4.587	15.392	0.148	-0.089	-0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	21.450	10.920	31.590	9.230	9.946	10.280	10.117	100.623	-0.271	0.085	0.342	11.000	6.890	11.375	2.600	13.585	4.652	4.826	4.534	21.091	0.163	NaN	-0.028	11.000	10.010	13.845	7.215	15.925	3.401	3.484	3.097	10.533	-0.008	-0.091	-0.130	11.000	22.620	13.975	35.230	21.125	11.562	14.496	14.092	162.933	0.425	0.266	-0.145	11.000	17.615	18.850	22.945	26.845	10.114	9.609	9.591	97.006	-0.097	0.036	0.144	11.000	15.210	21.450	18.655	30.745	11.286	9.913	9.911	111.848	0.617	0.144	-0.472	13.000	19.240	9.035	20.735	7.215	8.081	2.355	1.958	15.823	-0.021	0.009	0.292	14.000	20.670	14.885	23.465	17.030	9.722	3.523	3.327	32.351	-0.163	-0.365	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	15.860	20.605	16.575	22.490	11.483	2.016	2.003	23.001	-0.057	-0.061	NaN	71.000	12.415	23.465	14.105	29.055	12.044	5.840	5.831	70.236	-0.084	0.043	0.124	92.000	16.380	21.905	16.965	23.985	10.450	2.161	1.942	20.293	0.563	0.295	-0.411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33	12.000	12.025	7.475	17.940	3.770	3.356	6.980	4.577	15.358	-0.010	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	21.645	10.920	31.720	9.035	10.141	10.250	10.050	101.915	-0.067	0.164	0.192	12.000	7.020	11.245	2.730	13.520	4.508	4.856	4.498	20.276	-0.036	-0.145	-0.176	12.000	10.010	13.910	7.215	15.925	3.460	3.446	3.025	10.465	-0.072	NaN	0.038	12.000	22.555	13.910	35.490	21.255	11.482	14.875	14.444	165.848	0.352	0.290	-0.089	12.000	17.615	18.850	23.010	26.910	10.114	9.699	9.682	97.927	0.091	0.090	NaN	12.000	15.080	21.125	18.785	30.875	10.936	10.430	10.425	114.012	0.515	0.168	-0.350	14.000	19.370	8.645	20.540	7.215	8.546	1.848	1.619	13.833	-0.339	-0.123	0.384	15.000	20.800	14.690	23.725	15.990	9.868	3.201	3.179	31.371	-0.149	-0.185	0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	15.730	20.410	16.510	22.360	11.338	2.100	2.091	23.702	0.088	-0.145	-0.229	72.000	12.350	23.465	14.170	28.990	12.029	5.817	5.797	69.729	-0.035	-0.041	-0.020	93.000	16.640	22.425	17.030	24.180	11.055	1.798	1.578	17.441	-0.364	0.204	0.564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34	13.000	11.960	7.410	17.940	3.770	3.991	7.001	4.298	17.154	-0.279	NaN	-0.022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	21.645	10.920	31.850	8.970	10.150	10.390	10.282	104.366	0.232	0.140	NaN	13.000	6.955	11.310	2.665	13.585	4.550	4.856	4.257	19.372	-0.241	0.088	0.088	13.000	10.010	13.910	7.150	15.925	2.943	3.499	3.188	9.384	0.164	0.053	NaN	13.000	22.555	13.910	35.685	21.320	11.337	15.077	14.454	163.871	0.010	0.202	NaN	13.000	17.810	19.240	23.075	26.975	10.080	9.357	9.328	94.032	-0.354	0.090	0.432	13.000	15.600	22.620	18.785	31.005	11.967	8.970	8.969	107.332	-1.457	0.122	1.582	15.000	19.630	8.060	20.410	7.085	9.048	1.249	1.111	10.051	-0.508	0.020	0.619	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	15.795	20.605	16.445	22.165	11.543	1.690	1.683	19.427	-0.408	-0.205	0.205	73.000	12.415	23.985	14.105	29.055	12.282	5.344	5.322	65.361	-0.475	0.041	0.514	94.000	16.445	21.840	17.225	23.920	10.494	2.221	2.068	21.700	0.490	-0.175	-0.616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
